trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,time_to_peak_mfe,calendar_year,num_higher_highs,num_higher_lows,most_recent_sh_price,most_recent_sh_age,most_recent_sl_price,most_recent_sl_age,hh_range_atr,hl_range_atr,pullback_depth_atr,trigger_body_atr,trigger_close_pos,trigger_break_size_atr
847,AUD_CHF,2024-02-09 04:00:00,2024-02-09 08:00:00,0.56781,0.5649036083,2024-04-05 08:00:00,0.59313,time_exit,8.711833191,240,10.81409626,-0.03784761655,1.4,1.4,235,2024,3,3,0.57069,7,0.56488,13,3.316827487,1.768515901,2.22671279,0.2752553931,0.8358208955,0.01376276965
848,AUD_JPY,2024-02-12 16:00:00,2024-02-12 20:00:00,97.6545,97.21721879,2024-02-13 12:00:00,97.21271879,stoploss,-1.010290861,5,6.276281594,-1.730008026,0.9,0.9,0,2024,3,3,97.46,6,96.439,18,3.014078754,1.038233501,0.905289612,1.710569733,0.9743589744,1.683127438
849,NZD_JPY,2024-02-12 16:00:00,2024-02-12 20:00:00,91.617,91.12678084,2024-02-13 12:00:00,91.11978084,stoploss,-1.014279328,5,3.743223734,-3.080254953,1.4,1.4,0,2024,2,3,91.866,5,90.815,10,6.650086852,4.283798279,2.007956428,1.040351011,0.8691275168,0.9832337002
850,NZD_USD,2024-02-12 16:00:00,2024-02-12 20:00:00,0.613935,0.6099346634,2024-02-13 04:00:00,0.6098796634,stoploss,-1.013748843,3,1.96858434,-4.995829592,1.1,1.1,0,2024,2,2,0.61587,7,0.60791,13,1.689857795,2.029829186,1.684299976,0.7099402572,0.9318181818,0.2649777016
851,GBP_USD,2024-02-13 08:00:00,2024-02-13 12:00:00,1.265515,1.260476733,2024-02-13 12:00:00,1.260431733,stoploss,-1.008931643,1,4.736747836,-2.374824549,0.9,0.9,0,2024,2,3,1.26546,6,1.26063,5,0.4962023712,1.369518545,1.647530049,1.567999493,0.9731707317,1.341731212
852,AUD_CAD,2024-02-14 04:00:00,2024-02-14 08:00:00,0.876865,0.8729619968,2024-04-10 08:00:00,0.898375,time_exit,5.511140742,240,6.117084389,-0.1140147666,1.9,1.9,236,2024,2,2,0.87914,9,0.87372,4,0.3023312913,0.8045086904,1.698198985,0.5226744358,0.897810219,0.4663075849
853,AUD_JPY,2024-02-19 16:00:00,2024-02-19 20:00:00,98.1835,97.76820582,2024-02-29 00:00:00,97.76370582,stoploss,-1.010835692,44,6.32443243,-3.095396112,0.9,0.9,21,2024,3,2,98.259,6,97.318,16,2.802832419,1.218413405,0.9605009269,0.5971670446,0.9657534247,0.4671387365
854,NZD_USD,2024-02-20 08:00:00,2024-02-20 12:00:00,0.616535,0.6128760517,2024-02-28 00:00:00,0.6128210517,stoploss,-1.015031642,34,1.44167109,-7.973602664,1.1,1.1,11,2024,2,2,0.61525,6,0.60862,11,1.366512882,2.011506962,0.8661833563,1.481299964,0.9898305085,1.284522109
855,GBP_USD,2024-02-21 20:00:00,2024-02-22 00:00:00,1.263205,1.257880411,2024-03-22 12:00:00,1.257835411,stoploss,-1.008451357,130,4.915872627,-4.258544864,0.9,0.9,69,2024,2,3,1.26686,7,1.25794,10,1.453633396,1.408559492,2.035830067,0.7061578253,0.8011049724,0.003756158645
856,EUR_USD,2024-02-22 00:00:00,2024-02-22 04:00:00,1.082695,1.078911772,2024-03-28 12:00:00,1.078876772,stoploss,-1.009251358,153,4.079848964,-5.969769281,0.7,0.7,68,2024,3,3,1.0839,8,1.079,4,2.859991305,3.05559145,1.271259058,0.4440651934,0.7113402062,0.1110162983
857,NZD_JPY,2024-02-22 00:00:00,2024-02-22 04:00:00,93.002,92.49311277,2024-02-28 00:00:00,92.48611277,stoploss,-1.013755503,24,0.8842823536,-5.688883142,1.4,1.4,8,2024,4,2,92.992,4,92.236,7,5.073815638,3.816169624,0.8649449189,0.7506574646,0.502293578,0.4323158173
858,AUD_USD,2024-02-22 08:00:00,2024-02-22 12:00:00,0.65832,0.654563006,2024-02-22 16:00:00,0.654513006,stoploss,-1.013308512,2,2.243815109,-5.158379219,1,1,0,2024,3,3,0.65792,10,0.65457,8,2.640408764,2.619115145,1.038222094,1.155178834,0.6438746439,1.022093715
859,EUR_JPY,2024-02-23 04:00:00,2024-02-23 08:00:00,163.008,162.4363614,2024-02-29 04:00:00,162.4293614,stoploss,-1.0122455,24,4.10224254,-4.898200047,1.4,1.4,8,2024,3,2,163.465,5,161.945,10,5.279559908,1.633899587,1.893268174,0.3218817174,0.8176470588,0.1889305733
860,NZD_CAD,2024-02-23 20:00:00,2024-02-26 00:00:00,0.835605,0.8313603563,2024-02-27 04:00:00,0.8312453563,stoploss,-1.027092969,8,0.2391249009,-6.826250248,2.3,2.3,0,2024,2,2,0.83747,15,0.83351,5,0.3251156287,0.320403808,0.5399031017,0.3722338358,0.9846153846,0.05654184848
861,USD_JPY,2024-02-26 08:00:00,2024-02-26 12:00:00,150.642,150.1194616,2024-02-27 08:00:00,150.1164616,stoploss,-1.005741204,6,7.93243077,-7.963050527,0.6,0.6,1,2024,3,3,150.77,5,150.291,4,1.247755093,2.315619115,1.296208752,0.7808038007,0.8928571429,0.4516414142
862,EUR_NZD,2024-02-29 08:00:00,2024-02-29 12:00:00,1.78205,1.772769821,2024-03-01 12:00:00,1.772579821,stoploss,-1.020473744,7,3.386788274,-2.092632144,3.8,3.8,0,2024,2,2,1.7813,4,1.75463,8,3.831822813,2.245646441,1.306969373,1.359887624,0.9565807327,1.163770708
863,EUR_CAD,2024-03-01 00:00:00,2024-03-01 04:00:00,1.468185,1.46282939,2024-03-28 16:00:00,1.46264439,stoploss,-1.034543219,118,1.832657794,-2.530990973,3.7,3.7,20,2024,3,2,1.46901,14,1.463,15,2.352673276,1.941889053,0.7048340685,0.9746789287,0.9923954373,0.1941889053
864,AUD_NZD,2024-03-01 16:00:00,2024-03-01 20:00:00,1.069745,1.065451592,2024-04-26 20:00:00,1.099175,time_exit,6.854693918,240,7.025886579,-0.9491293821,2.1,2.1,240,2024,3,5,1.06947,6,1.06582,4,2.841565267,3.689376543,0.8859135888,0.9409773506,0.9384057971,0.8058865428
865,CAD_CHF,2024-03-05 00:00:00,2024-03-05 04:00:00,0.652515,0.6495967061,2024-03-05 20:00:00,0.6495217061,stoploss,-1.025699948,5,6.731672963,-1.595110086,1.5,1.5,2,2024,2,2,0.65398,8,0.64933,4,0.9663180328,2.10396905,1.55458554,0.5962387862,1,0.2946927334
866,CAD_JPY,2024-03-06 16:00:00,2024-03-06 20:00:00,110.571,110.0389719,2024-03-07 00:00:00,110.0329719,stoploss,-1.011277601,2,12.69857832,-3.558083002,1.2,1.2,0,2024,2,2,110.996,12,110.572,16,0.124053607,1.631492892,3.663483342,1.729232098,0.9010600707,0.9811512556
867,AUD_JPY,2024-03-07 16:00:00,2024-03-07 20:00:00,98.0105,97.45829457,2024-03-08 16:00:00,97.45379457,stoploss,-1.008149141,6,12.5523937,-2.014648776,0.9,0.9,3,2024,3,2,98.214,6,97.383,10,0.4635955835,0.1593609818,2.083067468,1.227803928,0.8267898383,1.057577425
868,EUR_NZD,2024-03-07 16:00:00,2024-03-07 20:00:00,1.77243,1.762737531,2024-05-02 20:00:00,1.80096,time_exit,2.943522575,240,4.448815052,-0.7593524765,3.8,3.8,229,2024,3,2,1.78696,10,1.77974,12,1.939650347,1.650766253,5.310773215,1.822033252,0.8947895792,0.2290438176
869,GBP_CAD,2024-03-07 16:00:00,2024-03-07 20:00:00,1.72337,1.717076929,2024-03-21 16:00:00,1.716816929,stoploss,-1.041315278,60,1.752721228,-5.506055354,5.2,5.2,6,2024,3,2,1.72936,8,1.71913,4,3.772402716,2.443957615,3.218420043,1.086909628,0.7807933194,0.05402767158
870,USD_CHF,2024-03-13 20:00:00,2024-03-14 00:00:00,0.878475,0.8748135121,2024-05-09 00:00:00,0.907565,time_exit,7.944857593,240,12.01014481,-0.075106079,0.9,0.9,206,2024,3,2,0.8795,7,0.8747,8,0.6663957555,0.93950877,0.9455383782,0.5571505496,0.9198113208,0.2458017131
871,CHF_JPY,2024-03-15 08:00:00,2024-03-15 12:00:00,168.191,167.3735627,2024-03-27 08:00:00,167.3625627,stoploss,-1.01345669,48,8.381070929,-1.984250043,2.2,2.2,23,2024,2,2,168.655,11,167.816,13,0.3498739287,1.808089743,2.804954623,1.350562298,0.8772298006,0.4942275077
872,NZD_JPY,2024-03-15 12:00:00,2024-03-15 16:00:00,90.723,90.24655484,2024-03-28 12:00:00,90.23955484,stoploss,-1.014692142,54,9.803856495,-1.616135624,1.4,1.4,22,2024,3,4,91.214,6,90.803,9,0.6548497595,1.523785017,2.536093602,0.4995328293,0.7898089172,0.2056899886
873,EUR_GBP,2024-03-15 16:00:00,2024-03-15 20:00:00,0.85515,0.852995311,2024-03-21 12:00:00,0.852955311,stoploss,-1.018564164,23,4.320809164,-1.429440626,0.8,0.8,22,2024,3,2,0.85596,11,0.85296,4,2.274110086,2.756778349,1.843186887,1.002464854,0.9214285714,0.3063087055
874,GBP_AUD,2024-03-18 16:00:00,2024-03-18 20:00:00,1.94189,1.934714331,2024-03-21 00:00:00,1.934514331,stoploss,-1.027871965,14,1.238908846,-7.168669406,4,4,3,2024,2,2,1.94427,8,1.93017,16,1.675105098,0.443164244,1.508514025,0.7999253964,0.9788359788,0.5379289251
875,USD_CAD,2024-03-20 08:00:00,2024-03-20 12:00:00,1.359325,1.354535306,2024-03-20 20:00:00,1.354470306,stoploss,-1.013570805,3,5.279043339,-2.867615593,1.3,1.3,0,2024,2,4,1.36135,4,1.35209,12,2.572189596,2.580540861,1.468317181,0.5804129121,0.7637795276,0.5470078524
876,CAD_CHF,2024-03-20 12:00:00,2024-03-20 16:00:00,0.655635,0.6527384578,2024-05-15 16:00:00,0.663275,time_exit,2.637627734,240,5.705078312,-0.8993481998,1.5,1.5,65,2024,2,2,0.65642,10,0.65165,5,1.746910515,0.5938114793,1.048398335,0.4695253558,0.6610169492,0.2830961704
877,USD_JPY,2024-03-21 08:00:00,2024-03-21 12:00:00,151.174,150.2218011,2024-05-16 12:00:00,154.711,time_exit,3.71456017,240,9.500116285,-0.3812228843,0.6,0.6,160,2024,2,3,151.82,4,148.921,15,5.223698696,3.121196728,2.294864942,0.8443614297,0.5934844193,0.7960521937
878,GBP_NZD,2024-03-22 16:00:00,2024-03-22 20:00:00,2.10092,2.090605052,2024-04-09 16:00:00,2.090365052,stoploss,-1.023267205,72,2.428514477,-3.24189717,4.8,4.8,22,2024,2,2,2.10813,10,2.09233,4,2.832782156,0.8162910937,1.63926848,0.1977712389,0.6704545455,0.1376642937
879,CAD_JPY,2024-03-25 08:00:00,2024-03-25 12:00:00,111.367,110.7698673,2024-05-20 12:00:00,114.372,time_exit,5.032382495,240,9.981031504,-0.8339855183,1.2,1.2,148,2024,2,2,112.293,12,111.608,13,6.400587652,5.489567327,3.245955933,0.2076590447,1,0.1607682927
880,GBP_CHF,2024-03-25 16:00:00,2024-03-25 20:00:00,1.136365,1.130470778,2024-04-19 04:00:00,1.130375778,stoploss,-1.01611748,111,3.572142609,-3.288814271,1.9,1.9,45,2024,2,2,1.14584,14,1.12853,4,5.113482699,1.275825809,3.794206445,0.6277334435,0.9636363636,0.3902126811
881,NZD_CHF,2024-03-29 12:00:00,2024-03-29 16:00:00,0.539245,0.5363875581,2024-04-16 16:00:00,0.5363025581,stoploss,-1.029746887,73,7.385977054,-3.879344025,1.7,1.7,47,2024,2,2,0.54459,12,0.54128,14,0.3009685035,3.072678443,4.588549152,0.601937007,0.6363636364,0.1049890129
882,EUR_GBP,2024-03-29 20:00:00,2024-04-01 00:00:00,0.85339,0.8511290124,2024-05-22 12:00:00,0.8510890124,stoploss,-1.017691384,226,4.896090567,-1.503767654,0.8,0.8,98,2024,2,2,0.85884,19,0.85693,21,0.3184449149,0.3626733753,4.112205868,0.5749699853,0.6218487395,0.03538276832
883,NZD_JPY,2024-04-05 08:00:00,2024-04-05 12:00:00,91.139,90.61262506,2024-04-16 16:00:00,90.60562506,stoploss,-1.013298505,44,10.64070418,-2.253146788,1.4,1.4,18,2024,2,2,91.706,5,90.227,13,3.795773425,0.4559487598,3.363194285,1.075279159,0.8602150538,0.3799572998
884,EUR_CHF,2024-04-08 00:00:00,2024-04-08 04:00:00,0.97883,0.9738975294,2024-04-12 08:00:00,0.9738475294,stoploss,-1.010136908,26,2.874827041,-4.529170387,1,1,5,2024,3,2,0.98487,9,0.97521,6,4.65081328,1.848971975,3.23209563,1.127224143,0.9639423077,0.3649286794
885,GBP_JPY,2024-04-08 04:00:00,2024-04-08 08:00:00,191.721,190.8737369,2024-04-12 12:00:00,190.8617369,stoploss,-1.014163251,26,10.64722421,-2.046589822,2.4,2.4,13,2024,2,2,192.246,9,190.67,6,3.606908015,1.489501935,1.993138341,0.7058020264,0.7243735763,0.2100882286
886,EUR_CAD,2024-04-08 16:00:00,2024-04-08 20:00:00,1.473965,1.469157252,2024-04-10 16:00:00,1.468972252,stoploss,-1.038479556,12,2.979565592,-3.318601677,3.7,3.7,5,2024,2,2,1.47425,6,1.46439,14,4.87962365,4.060113114,1.166500004,0.9068695275,0.6683291771,0.3993553883
887,GBP_CAD,2024-04-08 16:00:00,2024-04-08 20:00:00,1.71832,1.712565469,2024-04-12 16:00:00,1.712305469,stoploss,-1.045181784,24,4.886583732,-5.143772349,5.2,5.2,5,2024,3,3,1.71831,6,1.70745,13,3.711857344,1.845502106,1.200613892,1.063509688,0.7186813187,0.1981047459
888,EUR_JPY,2024-04-10 08:00:00,2024-04-10 12:00:00,164.928,164.3398862,2024-04-10 12:00:00,164.3328862,stoploss,-1.011902458,1,11.32943952,-4.516132579,1.4,1.4,0,2024,2,2,165.174,4,164.543,4,0.8739804766,3.618347187,1.512647686,0.6631369375,0.996124031,0.4216870782
889,GBP_USD,2024-04-10 08:00:00,2024-04-10 12:00:00,1.269505,1.264788996,2024-04-10 12:00:00,1.264743996,stoploss,-1.009541977,1,2.60283937,-8.385277629,0.9,0.9,0,2024,2,3,1.27096,4,1.26135,11,1.098387612,2.167089072,1.353462808,0.7251902767,0.9908256881,0.6658179733
890,AUD_USD,2024-04-11 04:00:00,2024-04-11 08:00:00,0.65192,0.6473789261,2024-04-12 16:00:00,0.6473289261,stoploss,-1.011010612,9,4.294138485,-3.455129889,1,1,2,2024,2,2,0.66445,9,0.65987,11,1.123082373,2.171292588,5.849835655,0.4580414384,0.7828947368,0.1893825178
891,NZD_CAD,2024-04-12 00:00:00,2024-04-12 04:00:00,0.821865,0.8175695863,2024-04-12 16:00:00,0.8174545863,stoploss,-1.026772741,4,6.438262286,-3.269766545,2.3,2.3,0,2024,2,2,0.82494,9,0.81649,6,2.896112198,0.9265696583,1.870936159,0.4842374093,0.9602649007,0.363178057
892,USD_CAD,2024-04-15 16:00:00,2024-04-15 20:00:00,1.376325,1.37019867,2024-04-22 20:00:00,1.37013367,stoploss,-1.01060994,31,1.352359335,-2.82795721,1.3,1.3,6,2024,4,3,1.37873,5,1.36609,13,6.153765473,3.715111463,1.723354384,0.8422660435,0.7766179541,0.06855653843
893,CHF_JPY,2024-04-18 04:00:00,2024-04-18 08:00:00,169.545,168.7387856,2024-05-01 20:00:00,168.7277856,stoploss,-1.013644014,58,7.986709514,-2.703995456,2.2,2.2,41,2024,3,3,169.903,5,169.234,5,3.535039931,4.807654306,1.107022315,0.1711703545,0.8520971302,0.01984583821
894,GBP_JPY,2024-04-18 04:00:00,2024-04-18 08:00:00,192.424,191.3052078,2024-04-19 04:00:00,191.2932078,stoploss,-1.010725852,6,7.92282968,-1.899369705,2.4,2.4,1,2024,2,2,192.718,15,191.643,11,0.2377563961,2.960335277,1.048481235,0.4987521391,0.9537892791,0.2681463114
895,EUR_JPY,2024-04-19 12:00:00,2024-04-19 16:00:00,164.826,163.8452654,2024-06-14 16:00:00,168.087,time_exit,3.32505874,240,6.897890947,-0.8238722669,1.4,1.4,33,2024,3,2,164.954,6,163.925,13,1.058390363,3.370942716,1.175021211,0.8850509005,0.7573149742,0.2956967294
896,AUD_JPY,2024-04-24 20:00:00,2024-04-25 00:00:00,100.7875,100.125129,2024-05-01 20:00:00,100.120629,stoploss,-1.006793775,30,7.119121535,-1.330825073,0.9,0.9,13,2024,3,3,101.017,4,99.71,8,4.323860477,5.842646664,1.089903274,0.6733386077,0.7985865724,0.3381790317
897,AUD_CAD,2024-04-25 08:00:00,2024-04-25 12:00:00,0.892705,0.8886128683,2024-06-20 12:00:00,0.914595,time_exit,5.349290236,240,6.11783833,-0.7709918088,1.9,1.9,206,2024,2,3,0.89188,4,0.88232,14,3.123066661,2.042945015,0.5240173677,0.8699622311,0.9380952381,0.6011536766
898,AUD_USD,2024-04-25 08:00:00,2024-04-25 12:00:00,0.65294,0.6488925186,2024-04-25 16:00:00,0.6488425186,stoploss,-1.012353361,2,4.565802279,-1.583700899,1,1,0,2024,2,5,0.65297,7,0.64833,4,3.661536243,5.979026793,1.152430066,1.092037125,0.952,0.9092073801
899,NZD_CHF,2024-04-26 00:00:00,2024-04-26 04:00:00,0.544435,0.5410594393,2024-04-30 08:00:00,0.5409744393,stoploss,-1.025181002,14,5.322078829,-1.408654875,1.7,1.7,8,2024,2,4,0.54476,4,0.54058,8,2.838047046,7.358777519,1.424989487,1.445685761,0.9726027397,0.8294918298
900,NZD_JPY,2024-04-26 00:00:00,2024-04-26 04:00:00,92.819,92.1768875,2024-05-01 20:00:00,92.1698875,stoploss,-1.010901516,23,7.096887227,-3.153652981,1.4,1.4,6,2024,3,5,92.84,4,91.737,8,3.581926843,5.556658685,0.8937566853,0.9032685082,0.9796437659,0.5917966088
901,GBP_JPY,2024-04-26 04:00:00,2024-04-26 08:00:00,195.272,194.0277348,2024-04-26 08:00:00,194.0157348,stoploss,-1.009644247,1,5.099395352,-3.140005932,2.4,2.4,0,2024,2,4,194.949,5,192.416,11,3.566763841,3.40281165,0.5501327742,1.02871963,0.9593326382,0.8165462061
902,EUR_USD,2024-04-26 08:00:00,2024-04-26 12:00:00,1.074125,1.069480802,2024-04-26 16:00:00,1.069445802,stoploss,-1.007536286,2,3.767066139,-1.975583414,0.7,0.7,0,2024,3,4,1.07407,5,1.06784,4,2.713062781,2.342708179,0.8056008232,0.7966930388,0.6146496815,0.4952416187
903,GBP_NZD,2024-04-26 20:00:00,2024-04-29 00:00:00,2.09713,2.088047346,2024-05-03 12:00:00,2.087807346,stoploss,-1.026423994,28,3.175283299,-3.995528118,4.8,4.8,12,2024,3,3,2.10576,6,2.09533,4,1.453319679,2.543309439,0.838039646,0.3082799319,0.6967509025,0.2488259451
904,GBP_USD,2024-04-29 00:00:00,2024-04-29 04:00:00,1.251585,1.244359843,2024-06-24 04:00:00,1.263985,time_exit,1.716225727,240,4.771522736,-0.9681450773,0.9,0.9,195,2024,3,3,1.25412,4,1.24227,16,2.114832992,3.407538499,1.359650061,1.024199224,0.9689922481,0.3100278732
905,EUR_CAD,2024-04-29 04:00:00,2024-04-29 08:00:00,1.463425,1.458605997,2024-06-24 08:00:00,1.464335,time_exit,0.1888357253,240,6.116409894,-0.5862207957,3.7,3.7,164,2024,3,2,1.46913,9,1.46098,17,1.975512203,1.232620009,2.815664278,0.4523756936,0.7602739726,0.2863662648
906,AUD_NZD,2024-04-30 20:00:00,2024-05-01 00:00:00,1.097585,1.093832526,2024-05-15 12:00:00,1.093727526,stoploss,-1.027981541,64,1.461702386,-6.551677877,2.1,2.1,24,2024,2,5,1.10126,10,1.09644,5,1.566966277,3.197890361,1.402878614,0.4157257469,0.6567164179,0.1172559799
907,AUD_CHF,2024-05-01 04:00:00,2024-05-01 08:00:00,0.59623,0.5926437239,2024-06-04 12:00:00,0.5925737239,stoploss,-1.019518854,146,3.83127218,-2.810714962,1.4,1.4,77,2024,3,2,0.59998,12,0.5952,13,2.693601838,0.9926731413,2.825133511,0.7361396329,0.8364779874,0.2453798776
908,AUD_USD,2024-05-01 08:00:00,2024-05-01 12:00:00,0.64807,0.6437897213,2024-06-26 12:00:00,0.66751,time_exit,4.541760336,240,5.455252256,-0.06308000467,1,1,63,2024,3,3,0.65867,13,0.65172,16,2.233499425,1.584009006,5.209571023,0.4111881786,0.8771929825,0.3130637269
909,GBP_CAD,2024-05-01 08:00:00,2024-05-01 12:00:00,1.72147,1.715145583,2024-05-02 16:00:00,1.715005583,stoploss,-1.022136428,8,6.174482293,-2.151977055,5.2,2.8,2,2024,2,2,1.72255,4,1.71381,5,2.991580153,3.108586988,1.050000878,0.6293070301,0.9969604863,0.1676043849
910,USD_CAD,2024-05-03 16:00:00,2024-05-03 20:00:00,1.368615,1.362479057,2024-05-15 12:00:00,1.362414057,stoploss,-1.010593318,47,1.721821669,-1.566996247,1.3,1.3,16,2024,2,2,1.37852,17,1.37034,11,2.91397742,2.337049005,5.705643175,1.857905066,0.9108635097,0.5508525548
911,NZD_CAD,2024-05-07 00:00:00,2024-05-07 04:00:00,0.822915,0.8186072079,2024-07-02 04:00:00,0.832035,time_exit,2.117093798,240,6.723862046,-0.6790021227,2.3,2.3,159,2024,2,2,0.82405,8,0.81195,14,4.099547859,1.453180611,1.439980089,0.9053361636,0.95,0.5060597017
912,NZD_CHF,2024-05-07 00:00:00,2024-05-07 04:00:00,0.545755,0.5425463326,2024-06-18 08:00:00,0.5424613326,stoploss,-1.026490748,182,5.187511827,-1.584770059,1.7,1.7,90,2024,2,2,0.54599,8,0.54002,15,1.165592925,0.2119259863,0.9693505631,0.9785994074,0.92760181,0.4113857381
913,USD_CHF,2024-05-10 04:00:00,2024-05-10 08:00:00,0.906695,0.9031331399,2024-05-15 12:00:00,0.9030881399,stoploss,-1.012633848,20,2.567478697,-6.74226363,0.9,0.9,13,2024,2,3,0.90989,4,0.9058,15,0.1572212214,2.919822684,1.93557688,0.1740663523,0.6330275229,0.03369026174
914,EUR_NZD,2024-05-10 08:00:00,2024-05-10 12:00:00,1.7921,1.785151017,2024-05-15 08:00:00,1.784961017,stoploss,-1.02734213,18,0.6418205324,-7.605429403,3.8,3.8,12,2024,2,3,1.79668,11,1.78868,19,0.4345959659,1.113832045,2.292588955,0.8835825267,0.9534883721,0.1122466402
915,NZD_JPY,2024-05-10 16:00:00,2024-05-10 20:00:00,93.812,93.32976374,2024-07-05 20:00:00,98.689,time_exit,10.11330007,240,10.47411906,-0.6884592217,1.4,1.4,240,2024,2,2,93.881,4,92.715,16,3.774083685,1.302266239,0.5392698268,0.2239566143,0.5965517241,0.06221017063
916,AUD_JPY,2024-05-13 08:00:00,2024-05-13 12:00:00,103.0065,102.469139,2024-07-08 12:00:00,108.5135,time_exit,10.24823205,240,10.40920392,-0.7322824245,0.9,0.9,231,2024,2,2,103.115,4,101.822,19,2.400620909,0.8969761846,1.354736225,0.9304732205,0.972972973,0.4875679675
917,EUR_CHF,2024-05-16 08:00:00,2024-05-16 12:00:00,0.98095,0.9778446897,2024-05-31 00:00:00,0.9777946897,stoploss,-1.016101451,64,3.883669865,-10.66882111,1,1,41,2024,3,3,0.9813,9,0.97857,5,2.49250454,2.763008909,0.6175398233,0.3349101708,0.970464135,0.2769449489
918,GBP_CHF,2024-05-16 08:00:00,2024-05-16 12:00:00,1.143445,1.1390762,2024-06-04 12:00:00,1.1389812,stoploss,-1.021745104,79,5.565602158,-4.988784661,1.9,1.9,43,2024,4,3,1.14532,4,1.13619,12,3.969053729,1.941036656,1.204832258,0.2975645818,0.958677686,0.2060062489
919,GBP_JPY,2024-05-16 08:00:00,2024-05-16 12:00:00,196.1,194.8725182,2024-07-11 12:00:00,207.961,time_exit,9.662872002,240,9.785888077,-0.2468468271,2,2.4,240,2024,2,2,197.091,7,195.719,12,3.633454947,1.603282362,3.056254635,1.274153259,0.8814741036,0.565385142
920,EUR_USD,2024-05-17 16:00:00,2024-05-17 20:00:00,1.086895,1.083210844,2024-05-22 12:00:00,1.083175844,stoploss,-1.009500139,17,1.282518814,-5.508723668,0.7,0.7,3,2024,3,2,1.08951,10,1.0767,19,5.694654967,0.3582909703,3.038325779,1.384306021,0.7203389831,1.183445932
921,GBP_CAD,2024-05-17 16:00:00,2024-05-17 20:00:00,1.72944,1.724278386,2024-07-12 20:00:00,1.7689,time_exit,7.644896291,240,8.061432708,-0.5385912744,5.2,5.2,240,2024,2,3,1.72758,7,1.72302,4,3.057183565,4.541215638,1.061179269,1.56152722,0.787826087,1.081057306
922,CAD_CHF,2024-05-22 00:00:00,2024-05-22 04:00:00,0.668185,0.6657085989,2024-05-23 20:00:00,0.6656335989,stoploss,-1.030285886,11,0.9711674077,-9.939827751,1.5,1.5,2,2024,3,3,0.66862,7,0.66678,8,3.359714275,4.829589271,1.2443892,0.6945563165,0.9166666667,0.3876593395
923,USD_JPY,2024-05-22 00:00:00,2024-05-22 04:00:00,156.276,155.537912,2024-06-04 08:00:00,155.534912,stoploss,-1.004064556,56,7.690139923,-2.349313359,0.6,0.6,34,2024,2,3,156.55,5,155.497,10,1.54182157,5.143018173,1.049900192,0.3929070785,0.9100529101,0.04335526384
924,USD_CHF,2024-05-23 16:00:00,2024-05-23 20:00:00,0.914905,0.911342072,2024-05-28 08:00:00,0.911297072,stoploss,-1.012630062,16,0.2596179336,-9.238188415,0.9,0.9,4,2024,3,2,0.91584,7,0.90871,13,3.373629796,0.4490688581,1.394694162,0.8027105838,0.8638132296,0.123493936
925,EUR_AUD,2024-05-28 00:00:00,2024-05-28 04:00:00,1.6328,1.626772695,2024-06-03 16:00:00,1.626652695,stoploss,-1.019909397,28,1.576160615,-5.478402475,2.4,2.4,8,2024,3,2,1.64058,8,1.63239,14,2.631358669,2.508584053,2.960768924,0.4346885065,0.9754385965,0.2853680272
926,GBP_AUD,2024-05-28 00:00:00,2024-05-28 04:00:00,1.91936,1.913290267,2024-05-31 12:00:00,1.913090267,stoploss,-1.032950376,21,4.96232668,-4.644355548,4,4,13,2024,3,2,1.9249,11,1.91549,14,4.734969083,4.102321857,2.012259802,0.1746369947,0.9428571429,0.08896601617
927,NZD_USD,2024-06-05 04:00:00,2024-06-05 08:00:00,0.618805,0.6151096495,2024-06-07 12:00:00,0.6150546495,stoploss,-1.014883568,14,0.9214281453,-8.93419977,1.1,1.1,5,2024,3,2,0.61983,7,0.61558,4,3.620766104,3.620766104,0.9030949215,0.3301445925,0.7402597403,0.1461295737
928,EUR_USD,2024-06-05 12:00:00,2024-06-05 16:00:00,1.088435,1.084494015,2024-06-07 12:00:00,1.084459015,stoploss,-1.008881028,12,1.620153325,-5.540493006,0.7,0.7,5,2024,3,4,1.09162,9,1.0859,6,3.598085222,3.582860602,2.099702431,0.4364391102,0.987755102,0.08119797399
929,USD_CAD,2024-06-12 20:00:00,2024-06-13 00:00:00,1.372155,1.367132467,2024-06-24 12:00:00,1.367067467,stoploss,-1.012941678,46,4.488771124,-2.641097758,1.3,1.3,10,2024,3,2,1.37918,7,1.37539,13,3.249356609,3.639597966,4.640736454,1.541055156,0.7764705882,0.9318007923
