trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
106,CAD_JPY,2021-07-26 16:00:00,2021-07-26 17:00:00,87.8915,87.45369156,2021-07-27 10:00:00,87.45319156,stoploss,18,-1.001142052,0.2935073647,-1.255115151,6,0.1,0.1,2021
107,CAD_JPY,2021-07-27 11:00:00,2021-07-27 12:00:00,87.4445,87.02850487,2021-08-03 12:00:00,87.2095,time_exit,120,-0.5649104656,2.044495111,-0.9843865348,76,0.1,0.1,2021
108,EUR_GBP,2021-07-27 18:00:00,2021-07-27 19:00:00,0.85211,0.8490300954,2021-08-03 19:00:00,0.85281,time_exit,120,0.2272797686,1.198089066,-0.7045672826,92,0.2,0.2,2021
109,GBP_JPY,2021-07-27 18:00:00,2021-07-27 19:00:00,152.2205,151.3999415,2021-08-03 16:00:00,151.3994415,stoploss,118,-1.000609341,1.489838981,-1.283881691,46,0.1,0.1,2021
110,NZD_JPY,2021-07-27 19:00:00,2021-07-27 20:00:00,76.268,75.72964867,2021-08-03 20:00:00,76.441,time_exit,120,0.321351489,1.142376681,-0.447663057,46,0.4,0.4,2021
111,AUD_JPY,2021-07-27 20:00:00,2021-07-27 21:00:00,80.7185,80.17326185,2021-08-03 16:00:00,80.17276185,stoploss,116,-1.00091703,1.167379787,-1.035327399,38,0.1,0.1,2021
112,USD_JPY,2021-07-28 00:00:00,2021-07-28 01:00:00,109.7615,109.4702231,2021-07-29 18:00:00,109.4697231,stoploss,42,-1.00171658,1.800692228,-1.004199193,20,0.1,0.1,2021
113,EUR_CAD,2021-07-28 21:00:00,2021-07-28 22:00:00,1.48336,1.478174355,2021-07-29 18:00:00,1.478159355,stoploss,21,-1.0028926,0.3432552447,-1.060620138,0,0.2,0.3,2021
114,USD_CAD,2021-07-29 04:00:00,2021-07-29 05:00:00,1.25189,1.246886773,2021-07-29 10:00:00,1.246876773,stoploss,6,-1.00199871,0.1139264678,-1.03932918,0,0.2,0.2,2021
115,USD_CAD,2021-07-29 11:00:00,2021-07-29 12:00:00,1.2464,1.241540826,2021-08-05 12:00:00,1.25197,time_exit,120,1.146285297,2.292570594,-0.8581705005,76,0.2,0.2,2021
116,NZD_CHF,2021-08-03 00:00:00,2021-08-03 01:00:00,0.630845,0.6269169181,2021-08-10 01:00:00,0.642335,time_exit,120,2.925091728,3.496617483,-0.029276375,112,0.7,0.9,2021
117,CAD_JPY,2021-08-03 13:00:00,2021-08-03 14:00:00,87.2705,86.89853881,2021-08-03 16:00:00,86.89803881,stoploss,3,-1.001344226,0.2567472176,-1.867130289,0,0.1,0.1,2021
118,CAD_JPY,2021-08-03 17:00:00,2021-08-03 18:00:00,86.6525,86.15171065,2021-08-10 18:00:00,88.2655,time_exit,120,3.220915173,3.263847396,-0.01497635697,119,0.1,0.1,2021
119,GBP_JPY,2021-08-03 17:00:00,2021-08-03 18:00:00,151.3585,150.645012,2021-08-10 18:00:00,153.0915,time_exit,120,2.428912501,2.736556063,-0.02032269548,119,0.1,0.1,2021
120,EUR_AUD,2021-08-04 00:00:00,2021-08-04 01:00:00,1.60412,1.597733329,2021-08-04 11:00:00,1.597653329,stoploss,11,-1.012526087,0.2160750032,-1.166491865,7,2.4,1.6,2021
121,EUR_AUD,2021-08-04 12:00:00,2021-08-04 13:00:00,1.598375,1.592208195,2021-08-11 13:00:00,1.59775,time_exit,120,-0.1013490819,1.216999775,-0.9997073438,5,1.7,1.6,2021
122,NZD_CHF,2021-08-10 02:00:00,2021-08-10 03:00:00,0.643835,0.6411554484,2021-08-16 16:00:00,0.6411354484,stoploss,110,-1.007463936,2.427645023,-1.599148182,41,0.7,0.4,2021
123,NZD_CHF,2021-08-16 17:00:00,2021-08-16 18:00:00,0.64012,0.6374409242,2021-08-17 05:00:00,0.6374159242,stoploss,12,-1.009331576,0.5188356353,-1.384805904,9,0.4,0.5,2021
124,NZD_CHF,2021-08-17 06:00:00,2021-08-17 07:00:00,0.63558,0.6318924215,2021-08-17 09:00:00,0.6318724215,stoploss,3,-1.005423613,0.06508335955,-1.298955384,0,0.4,0.4,2021
