pair,bar_time,L1_value,L0_value,L1_age_d1_bars,L0_age_d1_bars,L1_to_atr_proximity,reject_buffer_atr,upper_fraction,fired_signal
EUR_JPY,2022-07-01 08:00:00,141.399,137.824,5,11,-0.830419183,0.4703772995,0.8623676612,0
AUD_JPY,2022-07-04 08:00:00,92.646,91.962,7,12,-0.9954515544,0.1783156697,0.7643742954,1
AUD_JPY,2022-07-04 12:00:00,92.646,91.962,7,12,0.1545492493,0.7814287884,0.6528028933,0
AUD_USD,2022-07-04 12:00:00,0.68691,0.68505,7,14,-0.5879117878,0.1774828039,0.6781326781,0
EUR_JPY,2022-07-04 12:00:00,141.399,137.824,6,12,-0.2386280636,0.1655482191,0.6391509434,0
AUD_USD,2022-07-05 00:00:00,0.68691,0.68505,8,15,-0.2590520594,0.4704623607,0.822147651,1
EUR_JPY,2022-07-05 00:00:00,141.399,137.824,7,13,-0.05241187795,0.8975534099,0.8695652174,0
NZD_JPY,2022-07-05 00:00:00,84.378,82.97,8,13,-0.497496154,0.5553944133,0.8830935252,0
EUR_GBP,2022-07-05 12:00:00,0.85614,0.85107,7,12,-0.6444403131,1.335166395,0.9439728353,0
EUR_AUD,2022-07-06 04:00:00,1.50622,1.48634,4,14,-0.1126623884,0.4062193161,0.7767220903,1
GBP_NZD,2022-07-06 16:00:00,1.92426,1.91225,12,22,0.04113264582,1.928395219,0.901734104,1
NZD_JPY,2022-07-11 04:00:00,84.378,82.97,12,17,-0.37251532,0.3612269769,0.6742738589,1
GBP_AUD,2022-07-15 20:00:00,1.74384,1.73068,7,21,0.1345179919,0.4996382555,0.9421487603,1
USD_CAD,2022-07-22 16:00:00,1.2837,1.28193,14,18,-0.4071705889,1.066786943,0.9019933555,1
GBP_CHF,2022-07-25 08:00:00,1.15693,1.15285,6,16,-1.032994695,0.5463773595,0.9893048128,1
USD_CAD,2022-07-26 00:00:00,1.2837,1.28193,16,20,0.1071683885,0.3891904635,0.7299270073,0
USD_CAD,2022-07-26 12:00:00,1.2837,1.28193,16,20,-0.2006259339,0.9223220019,0.6853741497,0
GBP_CHF,2022-07-27 00:00:00,1.15693,1.15285,8,18,0.1224118948,0.5665108622,0.6842105263,0
GBP_CHF,2022-07-27 16:00:00,1.15693,1.15285,8,18,-0.1008069016,1.578348059,0.9914965986,0
USD_CAD,2022-07-29 12:00:00,1.2837,1.28193,19,23,-0.6737135458,0.1493886558,0.6803874092,1
NZD_CHF,2022-08-03 04:00:00,0.59594,0.59019,15,23,0.03235042695,0.573064706,0.6256684492,1
AUD_CHF,2022-08-03 08:00:00,0.66321,0.65907,7,13,-0.552774336,0.552774336,0.9212121212,1
AUD_CHF,2022-08-03 12:00:00,0.66321,0.65907,7,13,0.2357463182,0.9356182004,0.8407079646,0
AUD_CHF,2022-08-05 16:00:00,0.66321,0.65907,9,15,-0.5392959403,0.7794204101,0.7938388626,0
AUD_NZD,2022-08-12 08:00:00,1.10076,1.09749,8,20,0.1418257373,1.468313515,0.9352941176,1
GBP_CAD,2022-08-15 00:00:00,1.54991,1.53511,7,16,-0.1665824246,0.3129730402,0.7509881423,1
GBP_CAD,2022-08-15 08:00:00,1.54991,1.53511,7,16,-0.1576456824,1.012380867,0.7421875,0
EUR_USD,2022-08-16 12:00:00,1.01226,1.00966,9,14,-0.003213894461,0.6749178368,0.8791666667,1
GBP_CAD,2022-08-16 12:00:00,1.54991,1.53511,8,17,0.1260210625,0.8611439271,0.7446808511,0
GBP_USD,2022-08-16 12:00:00,1.20032,1.17597,7,23,0.2282481968,1.231589229,0.9440715884,1
GBP_NZD,2022-08-17 08:00:00,1.91514,1.9067,9,18,-1.482104297,0.3636443582,0.9381443299,1
NZD_CHF,2022-08-18 04:00:00,0.59653,0.59553,6,11,-0.2023882188,0.501570803,1,1
AUD_CHF,2022-08-18 08:00:00,0.66081,0.65816,6,12,-1.207626205,0.287723022,0.8827751196,1
GBP_USD,2022-08-18 08:00:00,1.20032,1.17597,9,25,-0.194296809,0.9985952277,0.832807571,0
AUD_CHF,2022-08-18 20:00:00,0.66081,0.65816,6,12,0.00430212101,0.408701496,0.7899159664,0
AUD_CHF,2022-08-19 04:00:00,0.66081,0.65816,7,13,-0.3943666424,0.7280614936,0.7896341463,0
NZD_CHF,2022-08-19 04:00:00,0.59653,0.59553,7,12,0,0.6240072992,0.685,0
AUD_CHF,2022-08-22 04:00:00,0.66081,0.65816,8,14,-0.4155934529,0.3506569759,0.7866666667,0
AUD_USD,2022-08-22 04:00:00,0.68695,0.66814,11,27,0.183931188,0.9583782956,0.7741935484,1
AUD_CHF,2022-08-22 08:00:00,0.66081,0.65816,8,14,-0.1347016748,0.7908291877,0.9726027397,0
AUD_CHF,2022-08-22 16:00:00,0.66081,0.65816,8,14,-0.1547642905,0.9913280231,0.8535825545,0
AUD_USD,2022-08-23 00:00:00,0.68695,0.66814,12,28,0.03933978833,0.5737052465,0.7244444444,0
AUD_CHF,2022-08-23 08:00:00,0.66081,0.65816,9,15,0.2253570152,1.869628571,0.8191268191,0
NZD_CHF,2022-08-23 08:00:00,0.59653,0.59553,9,14,-1.035696609,0.5483099692,0.8291571754,0
NZD_CHF,2022-08-23 12:00:00,0.59653,0.59553,9,14,0.07063212815,0.8475855378,0.9565217391,1
AUD_USD,2022-08-23 16:00:00,0.68695,0.66814,12,28,0.0265702938,2.122671249,0.7618025751,0
NZD_USD,2022-08-23 16:00:00,0.62123,0.61913,12,19,-1.218674547,0.4254165743,0.7290780142,1
NZD_CAD,2022-08-25 00:00:00,0.80126,0.79817,4,21,0.05990787467,0.5905204789,0.8732394366,1
NZD_USD,2022-08-25 04:00:00,0.62123,0.61913,14,21,-0.7768544373,0.2862095295,0.847826087,0
NZD_USD,2022-08-25 08:00:00,0.62123,0.61913,14,21,0.04677372742,1.179366127,0.904,0
NZD_USD,2022-08-25 20:00:00,0.62123,0.61913,14,21,0.1335369786,0.4814359493,0.825,0
NZD_JPY,2022-08-26 20:00:00,84.373,82.129,5,18,-0.394284995,0.2965023163,0.9733333333,1
NZD_JPY,2022-08-29 00:00:00,84.373,82.129,6,19,-0.2499782834,0.5031208489,0.7854785479,0
EUR_CAD,2022-08-29 12:00:00,1.3025,1.29672,18,22,-0.9419416437,0.2027976343,0.662037037,1
NZD_CAD,2022-08-30 08:00:00,0.80126,0.79817,7,24,-1.025045616,0.7911140441,0.906581741,1
EUR_CAD,2022-08-30 12:00:00,1.3025,1.29672,19,23,-0.5215974332,0.2607987166,0.6063157895,0
EUR_CAD,2022-08-30 16:00:00,1.3025,1.29672,19,23,0.2001964191,2.576021393,0.9666339549,0
NZD_CAD,2022-08-30 16:00:00,0.80126,0.79817,7,24,0.1605420096,1.026623904,0.82,0
NZD_CAD,2022-08-31 00:00:00,0.80126,0.79817,8,25,0.2034646481,0.9113520696,0.8146341463,0
NZD_CAD,2022-08-31 12:00:00,0.80126,0.79817,8,25,0.1878146682,1.40642612,0.9964285714,0
NZD_CAD,2022-09-01 08:00:00,0.80126,0.79817,9,26,-0.2046095759,1.59274513,0.9696969697,0
AUD_CAD,2022-09-02 08:00:00,0.89212,0.88772,10,22,0.1119405307,0.6996283168,0.976744186,1
AUD_CAD,2022-09-05 04:00:00,0.89212,0.88772,11,23,-0.3332357019,0.1700182152,0.6244725738,0
GBP_JPY,2022-09-05 08:00:00,160.802,160.086,9,14,-0.2751490324,1.355806826,0.9915151515,1
CAD_CHF,2022-09-08 16:00:00,0.73901,0.72904,8,18,-0.1950306609,0.9794873192,0.7384196185,1
AUD_CAD,2022-09-09 08:00:00,0.89212,0.88772,15,27,-0.9588807929,0.26360984,0.875,1
USD_CHF,2022-09-09 12:00:00,0.95778,0.93706,10,21,-0.7278388341,0.550667539,0.6683354193,1
USD_CHF,2022-09-12 04:00:00,0.95778,0.93706,11,22,0.007975232083,0.6140928704,0.8507462687,0
AUD_CAD,2022-09-12 08:00:00,0.89212,0.88772,16,28,-0.6950491614,0.4567465918,0.7682119205,0
AUD_CAD,2022-09-12 16:00:00,0.89212,0.88772,16,28,0.08080927972,0.7239164642,0.8642533937,0
AUD_CAD,2022-09-12 20:00:00,0.89212,0.88772,16,28,0.2059357187,0.7756912072,0.7614678899,0
AUD_CAD,2022-09-13 08:00:00,0.89212,0.88772,17,29,0.07994308491,0.983647523,0.9923664122,0
USD_CHF,2022-09-13 12:00:00,0.95778,0.93706,12,23,-2.274882012,0.6244318991,0.9968076616,0
USD_CHF,2022-09-13 20:00:00,0.95778,0.93706,12,23,0.09365132884,0.8967114737,0.9002624672,0
USD_CHF,2022-09-15 16:00:00,0.95778,0.93706,14,25,-0.5231863413,0.6984670445,0.7836456559,1
EUR_JPY,2022-09-21 12:00:00,142.295,135.516,5,20,0.0873348202,0.8157072207,0.6337386018,1
CAD_JPY,2022-09-22 16:00:00,105.481,102.591,15,28,-0.9940509085,0.1068311592,0.9145021645,1
CAD_JPY,2022-09-23 08:00:00,105.481,102.591,16,29,-0.490707648,0.1738243393,0.9818181818,0
CAD_JPY,2022-09-23 12:00:00,105.481,102.591,16,29,-0.5012558519,0.3065785027,0.7727272727,0
CAD_JPY,2022-09-26 00:00:00,105.481,102.591,17,30,-0.2972653285,0.3271579314,0.7216890595,0
CAD_JPY,2022-09-26 08:00:00,105.481,102.591,17,30,-0.1393055274,0.6098863942,0.8529980658,0
GBP_AUD,2022-09-29 16:00:00,1.6896,1.68718,14,18,-0.4639750382,1.244596548,0.9048913043,1
GBP_CAD,2022-09-29 16:00:00,1.5082,1.50236,9,16,-1.215752734,0.5724625487,0.8553964373,1
EUR_GBP,2022-10-04 12:00:00,0.86908,0.86257,8,14,-0.4412406079,0.4536949799,0.6391359593,1
EUR_GBP,2022-10-05 00:00:00,0.86908,0.86257,9,15,0.009588535689,0.5695590199,0.7584415584,0
GBP_NZD,2022-10-12 08:00:00,1.95522,1.82073,4,12,0.2216410571,1.654857809,0.949413942,1
USD_CHF,2022-10-28 08:00:00,0.99191,0.97806,8,16,-0.7011099023,0.8050675775,0.873772791,1
USD_CHF,2022-11-01 12:00:00,0.99191,0.97806,10,18,-0.1066164159,0.5410783109,0.6428571429,0
AUD_JPY,2022-11-03 16:00:00,92.945,90.841,8,15,0.04304528508,0.7855764527,0.7293868922,1
CHF_JPY,2022-11-03 16:00:00,146.223,145.439,8,17,-0.695806377,0.2842285996,0.9202772964,1
GBP_JPY,2022-11-03 16:00:00,164.964,159.728,9,17,0.1513946799,0.9095601636,0.6659685864,1
CHF_JPY,2022-11-04 00:00:00,146.223,145.439,9,18,-0.3965345844,0.3541862307,0.8863636364,0
GBP_CAD,2022-11-04 00:00:00,1.53139,1.51027,10,17,0.2468695377,0.7982115052,0.8375,1
GBP_JPY,2022-11-04 00:00:00,164.964,159.728,10,18,0.2296527971,1.094885227,0.9063719116,0
GBP_JPY,2022-11-04 12:00:00,164.964,159.728,10,18,0.1672072324,1.116391146,0.7587939698,0
EUR_CAD,2022-11-04 20:00:00,1.34051,1.32934,11,19,-0.1474198167,0.3915838882,0.7428571429,1
GBP_CAD,2022-11-04 20:00:00,1.53139,1.51027,10,17,-0.1930718126,0.2742845592,0.8111702128,0
EUR_CAD,2022-11-07 00:00:00,1.34051,1.32934,12,20,0.0869748308,0.6558372377,0.7756410256,0
GBP_CAD,2022-11-07 00:00:00,1.53139,1.51027,11,18,-0.3498073737,0.100845369,0.7222222222,0
GBP_CAD,2022-11-07 04:00:00,1.53139,1.51027,11,18,-0.05748977423,0.300589391,0.7985347985,0
GBP_AUD,2022-11-07 08:00:00,1.76734,1.59564,11,30,-0.8040033729,0.3500341579,0.7809215845,1
GBP_CAD,2022-11-07 08:00:00,1.53139,1.51027,11,18,-0.2442856966,1.742375089,0.8442776735,0
GBP_AUD,2022-11-07 16:00:00,1.76734,1.59564,11,30,0.1496966319,1.415531352,0.9823420074,0
USD_JPY,2022-11-09 04:00:00,145.676,145.108,5,9,-0.8278796755,0.1717932133,0.9918831169,1
USD_JPY,2022-11-09 12:00:00,145.676,145.108,5,9,-0.1322603108,1.171448467,0.9517241379,0
GBP_CAD,2022-11-09 20:00:00,1.53139,1.51027,13,20,0.03180202876,0.7250862558,0.9140461216,1
AUD_CHF,2022-11-10 12:00:00,0.63464,0.62116,5,20,-1.040266757,0.9372700485,0.768,1
EUR_CHF,2022-11-10 12:00:00,0.98295,0.96432,5,21,-0.1792730568,1.884196413,0.7877094972,1
AUD_JPY,2022-11-10 20:00:00,92.965,92.945,5,13,-0.1046101466,0.6959777101,0.6177924217,1
EUR_CHF,2022-11-11 00:00:00,0.98295,0.96432,6,22,-0.0247644689,0.4139204087,0.7045454545,0
EUR_JPY,2022-11-11 00:00:00,144.034,143.724,6,14,-0.3723895668,1.014136014,0.835106383,1
GBP_JPY,2022-11-11 00:00:00,165.091,164.964,6,15,0.1852261927,0.864767685,0.7274939173,1
NZD_JPY,2022-11-11 00:00:00,85.156,80.691,6,23,-0.576400439,0.2175519167,0.739039666,1
NZD_JPY,2022-11-11 04:00:00,85.156,80.691,6,23,0.08672521316,0.8353007372,0.9704142012,0
AUD_JPY,2022-11-11 20:00:00,92.965,92.945,6,14,-0.2132863671,0.2073063755,0.8791666667,0
AUD_JPY,2022-11-14 08:00:00,92.965,92.945,7,15,-0.0485016106,1.507280822,0.8891257996,0
EUR_JPY,2022-11-14 08:00:00,144.034,143.724,7,15,-0.6139721728,0.9987101938,0.9540047581,0
GBP_JPY,2022-11-14 08:00:00,165.091,164.964,7,16,-1.453877475,0.5888203774,0.9939363315,0
NZD_JPY,2022-11-14 08:00:00,85.156,80.691,7,24,-0.8637821351,0.4782755498,0.9366906475,0
NZD_JPY,2022-11-14 12:00:00,85.156,80.691,7,24,0,0.8074121444,0.9974160207,0
NZD_JPY,2022-11-15 00:00:00,85.156,80.691,8,25,0.1925726007,0.7330888778,0.7916666667,0
GBP_JPY,2022-11-15 04:00:00,165.091,164.964,8,17,-0.3683865569,0.2512238599,0.9482758621,0
AUD_CHF,2022-11-15 08:00:00,0.63464,0.62116,8,23,-0.6274815573,0.3137407786,0.8789808917,0
GBP_JPY,2022-11-15 12:00:00,165.091,164.964,8,17,-0.5584425175,0.8446577577,0.9782445611,0
AUD_CHF,2022-11-15 16:00:00,0.63464,0.62116,8,23,-0.2488737392,1.729672487,0.8995756719,0
EUR_JPY,2022-11-16 00:00:00,144.034,143.724,9,17,-0.5838798436,0.6202938554,0.875,0
GBP_JPY,2022-11-16 00:00:00,165.091,164.964,9,18,-0.4099729423,0.4120593186,0.7903711133,0
AUD_CHF,2022-11-16 20:00:00,0.63464,0.62116,9,24,0.2337058498,0.6333767235,0.6900584795,1
AUD_CHF,2022-11-17 16:00:00,0.63464,0.62116,10,25,-0.9345588434,0.6375026396,0.9671457906,0
EUR_CHF,2022-11-17 16:00:00,0.98295,0.96432,10,26,-0.3469223144,0.9824348726,0.8712273642,1
CHF_JPY,2022-11-25 08:00:00,146.534,144.579,5,10,0.02097001222,1.807233781,0.8381037567,1
CHF_JPY,2022-11-28 12:00:00,146.534,144.579,6,11,-0.9441079522,0.5980533456,0.9570484581,0
AUD_CHF,2022-11-28 16:00:00,0.63019,0.62968,4,10,-0.04610969962,1.118160216,0.7890625,1
AUD_CHF,2022-11-29 00:00:00,0.63019,0.62968,5,11,0.1707072611,0.7384081525,0.9533333333,0
GBP_NZD,2022-11-29 12:00:00,1.92053,1.91866,4,9,0.06273835075,1.210391108,0.773993808,1
GBP_NZD,2022-11-30 08:00:00,1.92053,1.91866,5,10,-0.3973213541,0.8273632903,0.9812734082,0
EUR_AUD,2022-11-30 12:00:00,1.53654,1.52575,4,11,0.003346877447,1.037532009,0.9155555556,1
GBP_NZD,2022-11-30 12:00:00,1.92053,1.91866,5,10,0.1228838049,0.9737374921,0.8325722983,0
EUR_AUD,2022-12-01 12:00:00,1.53654,1.52575,5,12,-0.6727863332,0.783902628,0.9400785855,0
EUR_AUD,2022-12-01 16:00:00,1.53654,1.52575,5,12,0.1668706636,1.02678075,0.7409326425,0
GBP_NZD,2022-12-01 16:00:00,1.92053,1.91866,6,11,-0.8623503999,0.2982353749,0.647566719,0
EUR_GBP,2022-12-01 20:00:00,0.85721,0.85719,5,24,-0.1951150251,0.5037515194,0.6099071207,1
EUR_GBP,2022-12-02 00:00:00,0.85721,0.85719,6,25,0.2097513301,0.5556570323,0.6714285714,0
USD_CHF,2022-12-02 12:00:00,0.93875,0.93567,6,13,-1.396486777,0.6193910257,0.7791519435,1
EUR_GBP,2022-12-05 04:00:00,0.85721,0.85719,7,26,-0.1544828979,0.3010435959,0.9349593496,0
EUR_GBP,2022-12-05 08:00:00,0.85721,0.85719,7,26,-0.1082001145,0.923565263,0.7829912023,0
GBP_NZD,2022-12-05 16:00:00,1.92053,1.91866,8,13,-0.5792794724,1.047602429,0.8193033382,1
USD_CHF,2022-12-05 16:00:00,0.93875,0.93567,7,14,-0.5820223374,0.8966929507,0.9873617694,0
GBP_NZD,2022-12-06 04:00:00,1.92053,1.91866,9,14,0.08561691253,1.009378337,0.9165424739,0
USD_CHF,2022-12-06 16:00:00,0.93875,0.93567,8,15,-0.1708401375,0.7624059867,0.8413793103,0
USD_CHF,2022-12-07 16:00:00,0.93875,0.93567,9,16,-0.6496405791,0.4563590845,0.8728813559,0
USD_CHF,2022-12-07 20:00:00,0.93875,0.93567,9,16,0.1141680165,0.5290712958,0.8054054054,1
NZD_CHF,2022-12-14 20:00:00,0.59329,0.57301,6,22,-0.004423297141,1.313719251,0.8119891008,1
AUD_USD,2022-12-15 20:00:00,0.66687,0.66404,6,12,0.1952665624,0.7786254177,0.7563291139,1
NZD_CHF,2022-12-16 16:00:00,0.59329,0.57301,8,24,-0.5527048681,0.5066461291,0.8461538462,0
NZD_CHF,2022-12-19 08:00:00,0.59329,0.57301,9,25,0.02227213521,0.7082538996,0.8062827225,0
GBP_USD,2022-12-19 16:00:00,1.21066,1.19001,8,13,0.2152236636,1.150440159,0.8342541436,1
AUD_USD,2022-12-20 08:00:00,0.66687,0.66404,9,15,-0.6492151998,0.5372815446,0.868852459,0
EUR_CHF,2022-12-20 08:00:00,0.98261,0.97887,7,14,-0.00807499962,0.9124749571,0.8444444444,1
AUD_USD,2022-12-20 20:00:00,0.66687,0.66404,9,15,-0.3204275956,0.1528193148,0.7559055118,0
AUD_USD,2022-12-21 12:00:00,0.66687,0.66404,10,16,0.1017196489,1.131957118,0.8876404494,1
GBP_USD,2022-12-21 12:00:00,1.21066,1.19001,10,15,-0.3416564169,0.5838012561,0.71446863,0
EUR_CHF,2022-12-22 00:00:00,0.98261,0.97887,9,16,-0.3124101882,0.3124101882,0.9054054054,0
EUR_CHF,2022-12-22 12:00:00,0.98261,0.97887,9,16,0.0416198849,1.354958475,0.9161290323,0
GBP_AUD,2022-12-22 16:00:00,1.79828,1.77044,6,15,-0.6341638277,0.8021097567,0.893812709,1
AUD_USD,2022-12-23 00:00:00,0.66687,0.66404,12,18,-0.2287162419,0.2144214767,0.8611111111,0
AUD_USD,2022-12-23 16:00:00,0.66687,0.66404,12,18,0.1214450664,1.344570378,0.8134615385,0
GBP_AUD,2022-12-26 00:00:00,1.79828,1.77044,8,17,-0.7795575338,0.2901686376,0.6938202247,0
USD_CAD,2022-12-28 00:00:00,1.35183,1.33852,10,17,-0.5832360556,0.3749374643,0.7777777778,1
USD_CAD,2022-12-28 08:00:00,1.35183,1.33852,10,17,-0.253163463,0.6000911715,0.9069767442,0
USD_CAD,2022-12-28 16:00:00,1.35183,1.33852,10,17,-0.6401282477,1.417058097,0.7497648166,0
EUR_AUD,2022-12-28 20:00:00,1.57233,1.54433,4,11,-0.1336246724,0.3563324598,0.6111111111,1
EUR_AUD,2022-12-29 00:00:00,1.57233,1.54433,5,12,0.09166935076,0.664602793,0.9202453988,0
USD_CHF,2022-12-30 04:00:00,0.92266,0.92158,6,12,0,0.3944447368,0.9430894309,1
USD_CHF,2022-12-30 12:00:00,0.92266,0.92158,6,12,-0.5109467308,0.3508500885,0.6931506849,0
USD_CHF,2022-12-30 20:00:00,0.92266,0.92158,6,12,-0.3136945633,0.5197488352,0.7207446809,0
CHF_JPY,2023-01-02 04:00:00,141.56,141.01,5,9,-0.08221914821,0.1924675515,0.7386934673,1
USD_CHF,2023-01-02 04:00:00,0.92266,0.92158,7,13,-0.1623996803,0.5052434497,0.888,0
USD_CHF,2023-01-02 08:00:00,0.92266,0.92158,7,13,-0.4533424344,0.4738159637,0.6831896552,0
USD_CHF,2023-01-03 04:00:00,0.92266,0.92158,8,14,0.1416470543,0.6096981903,0.8888888889,0
EUR_CAD,2023-01-03 12:00:00,1.43392,1.37348,5,30,0.07816689856,1.664599635,0.9056795132,1
EUR_USD,2023-01-04 08:00:00,1.05733,1.02902,9,25,-0.3427380169,0.945049679,0.6732542819,1
CHF_JPY,2023-01-04 16:00:00,141.56,141.01,7,11,-0.9138934098,1.526352711,0.8700537372,0
EUR_NZD,2023-01-04 16:00:00,1.67272,1.63477,4,16,0,1.169039225,0.7527047913,1
EUR_USD,2023-01-06 16:00:00,1.05733,1.02902,11,27,-1.575629022,1.403464855,0.9963556851,0
EUR_NZD,2023-01-09 12:00:00,1.67272,1.63477,7,19,-0.487118495,0.4281928706,0.9886845827,0
EUR_GBP,2023-01-18 00:00:00,0.8769,0.8562,7,26,0.2355925888,0.7853086294,0.8866666667,1
EUR_GBP,2023-01-18 08:00:00,0.8769,0.8562,7,26,-0.223854655,1.040727782,0.805,0
EUR_GBP,2023-01-19 08:00:00,0.8769,0.8562,8,27,-0.7907790848,0.1976947712,0.8666666667,0
EUR_JPY,2023-01-19 08:00:00,138.012,137.386,4,12,-0.03992789493,1.08531278,0.9989258861,1
AUD_NZD,2023-01-19 12:00:00,1.07967,1.06228,6,15,-0.6394574947,0.1055104866,0.8597785978,1
AUD_JPY,2023-01-20 00:00:00,88.654,87.409,5,13,-0.01620678297,0.9363919049,0.9924953096,1
AUD_NZD,2023-01-20 08:00:00,1.07967,1.06228,7,16,-0.3511290317,0.3149301625,0.9633507853,0
EUR_GBP,2023-01-20 08:00:00,0.8769,0.8562,9,28,-0.8565468027,0.2765532278,0.746835443,0
CAD_CHF,2023-01-20 16:00:00,0.68517,0.67865,7,15,-0.6554750583,1.006077996,0.9977116705,1
CAD_CHF,2023-01-23 00:00:00,0.68517,0.67865,8,16,-0.2481666912,0.645233397,0.65,0
EUR_GBP,2023-01-23 04:00:00,0.8769,0.8562,10,29,-0.5245301582,0.1706804483,0.9653179191,0
EUR_GBP,2023-01-23 08:00:00,0.8769,0.8562,10,29,0.08301720816,1.075072846,0.956,1
AUD_NZD,2023-01-23 12:00:00,1.07967,1.06228,8,17,-0.3161454886,0.4484854606,0.7509025271,0
AUD_NZD,2023-01-23 16:00:00,1.07967,1.06228,8,17,0.1711855952,1.785221207,0.9808917197,0
AUD_NZD,2023-01-24 08:00:00,1.07967,1.06228,9,18,0.2334879957,0.9025879237,0.8687782805,0
EUR_GBP,2023-01-24 08:00:00,0.8769,0.8562,11,30,-0.07967694702,1.635474176,0.7775665399,0
GBP_NZD,2023-01-25 00:00:00,1.89998,1.89663,5,12,-0.8237488229,0.2272863578,0.7714561234,1
GBP_NZD,2023-01-25 12:00:00,1.89998,1.89663,5,12,-0.2800369811,0.9686303307,0.8824091778,0
GBP_CAD,2023-02-01 12:00:00,1.64081,1.61011,6,18,-0.5328205775,0.376236571,0.9653579677,1
GBP_USD,2023-02-01 20:00:00,1.22631,1.18413,6,18,0.2256325881,2.673624861,0.8290879211,1
CAD_CHF,2023-02-02 12:00:00,0.68395,0.67716,5,10,-0.3275207953,0.3696306118,0.8418079096,1
CAD_CHF,2023-02-02 16:00:00,0.68395,0.67716,5,10,-0.2995934552,0.8803438453,0.9884169884,0
CAD_CHF,2023-02-03 00:00:00,0.68395,0.67716,6,11,0.06029434185,0.9693474959,0.8270042194,0
CHF_JPY,2023-02-03 08:00:00,140.297,137.418,4,15,0.1470125474,0.9492291641,0.8804780876,1
CAD_CHF,2023-02-03 12:00:00,0.68395,0.67716,6,11,-0.389013165,1.833919207,0.9923664122,0
CAD_JPY,2023-02-03 12:00:00,96.288,94.635,6,11,-0.579788226,1.410357867,0.8684738956,1
USD_JPY,2023-02-03 12:00:00,129.023,127.217,6,14,-1.114209324,1.482940467,0.8635394456,1
NZD_CHF,2023-02-06 00:00:00,0.58358,0.58132,12,22,0.1434911179,0.8919718141,0.6868327402,1
NZD_USD,2023-02-06 00:00:00,0.63063,0.61916,17,21,-0.07727250644,0.4360377149,0.6241610738,1
NZD_CHF,2023-02-06 20:00:00,0.58358,0.58132,12,22,-0.2109152066,0.4056061666,0.6333333333,0
AUD_USD,2023-02-07 00:00:00,0.6872,0.6688,13,25,0.1805299882,0.8433714375,0.8367346939,1
NZD_CAD,2023-02-07 00:00:00,0.84844,0.84289,18,22,-0.4603451038,0.1327918569,0.8305785124,1
NZD_CHF,2023-02-07 00:00:00,0.58358,0.58132,13,23,0.1885202041,0.9344044898,0.8625592417,0
NZD_USD,2023-02-07 00:00:00,0.63063,0.61916,18,22,-0.2210000214,0.5146575841,0.8804347826,0
NZD_USD,2023-02-07 08:00:00,0.63063,0.61916,18,22,-0.1722704311,0.6649034184,0.6994949495,0
NZD_CAD,2023-02-07 16:00:00,0.84844,0.84289,18,22,-1.032890668,0.5220588703,0.8575851393,0
NZD_CHF,2023-02-07 16:00:00,0.58358,0.58132,13,23,-0.9611953267,0.2236250352,0.8319559229,0
NZD_USD,2023-02-07 16:00:00,0.63063,0.61916,18,22,-0.8830155192,1.174702327,0.899188876,0
EUR_CHF,2023-02-08 00:00:00,0.98754,0.98338,15,24,0.00822028065,0.657622452,0.9294117647,1
NZD_CAD,2023-02-09 00:00:00,0.84844,0.84289,20,24,-0.5150686569,0.5826714181,0.8857142857,0
NZD_USD,2023-02-09 00:00:00,0.63063,0.61916,20,24,-0.1240638959,0.4637626584,0.8468085106,0
EUR_CHF,2023-02-09 08:00:00,0.98754,0.98338,16,25,-0.6838425653,0.4689206162,0.8838951311,0
NZD_CHF,2023-02-09 08:00:00,0.58358,0.58132,15,25,-0.1150479726,0.4233765391,0.7134146341,1
EUR_USD,2023-02-09 12:00:00,1.07662,1.04814,16,24,-0.2153911775,0.6777642386,0.9873015873,1
NZD_CHF,2023-02-09 12:00:00,0.58358,0.58132,15,25,0.249168163,0.7757122057,0.7320261438,0
EUR_CAD,2023-02-09 16:00:00,1.44415,1.44087,9,16,-0.4935603294,0.3300137114,0.7580645161,1
NZD_CHF,2023-02-10 12:00:00,0.58358,0.58132,16,26,-0.3044225479,0.564654726,0.8762376238,0
EUR_JPY,2023-02-10 16:00:00,139.933,137.917,5,16,-0.3563281051,0.5961318536,0.7833333333,1
EUR_JPY,2023-02-13 00:00:00,139.933,137.917,6,17,0.1968628299,0.9417492131,0.7167235495,0
NZD_CHF,2023-02-13 04:00:00,0.58358,0.58132,17,27,-0.3666231065,0.1512320314,0.7739726027,0
NZD_CHF,2023-02-13 12:00:00,0.58358,0.58132,17,27,-0.05446447995,0.5718770395,0.8070175439,0
EUR_AUD,2023-02-14 00:00:00,1.53754,1.52562,4,12,0.06826127441,1.064449248,0.8399280576,1
EUR_CHF,2023-02-14 16:00:00,0.98754,0.98338,19,28,-0.2471439529,0.7844134157,0.8384279476,1
NZD_CHF,2023-02-14 16:00:00,0.58358,0.58132,18,28,-1.103881849,0.1691772948,0.9121212121,1
EUR_AUD,2023-02-15 00:00:00,1.53754,1.52562,5,13,-0.4968099443,0.3658677885,0.9593147752,0
EUR_CHF,2023-02-15 00:00:00,0.98754,0.98338,20,29,-0.2404885404,1.369739078,0.9390243902,0
AUD_CHF,2023-02-15 16:00:00,0.63574,0.63,7,19,-0.2837396091,0.5162484555,0.9441860465,1
