trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,sweep_magnitude_atr,reclaim_strength_ratio,time_to_peak_mfe,calendar_year
448,AUD_USD,2022-06-29 12:00:00,2022-06-29 16:00:00,0.688615,0.6825043042,2022-07-01 04:00:00,0.6824993042,stoploss,-1.000818237,10,4.101824238,-3.350682277,0.1,0.1,0.68743,0.4091187151,0.944,6,2022
449,EUR_GBP,2022-06-30 16:00:00,2022-06-30 20:00:00,0.860805,0.8557027616,2022-07-05 08:00:00,0.8556977616,stoploss,-1.000979962,16,1.382726449,-5.257496383,0.1,0.1,0.85725,0.8506070569,1.631336406,4,2022
450,EUR_NZD,2022-06-30 16:00:00,2022-06-30 20:00:00,1.676865,1.662175001,2022-07-06 04:00:00,1.662140001,stoploss,-1.002382573,21,1.347515365,-5.996256173,0.7,0.7,1.66844,0.2763784987,4.123152709,4,2022
451,NZD_JPY,2022-06-30 16:00:00,2022-06-30 20:00:00,84.8075,83.99285693,2022-07-01 04:00:00,83.99235693,stoploss,-1.000613766,3,2.192984968,-3.287943038,0.1,0.1,84.514,0.2946075524,2.441666667,1,2022
452,CAD_JPY,2022-07-01 08:00:00,2022-07-01 12:00:00,104.9245,103.9412968,2022-07-05 16:00:00,103.9407968,stoploss,-1.000508542,14,2.766976407,-3.577592175,0.1,0.1,104.447,0.382423499,2.537234043,10,2022
453,CHF_JPY,2022-07-01 08:00:00,2022-07-01 12:00:00,141.4285,140.1903962,2022-07-01 16:00:00,140.1898962,stoploss,-1.000403843,2,1.518854928,-3.449226254,0.1,0.1,141.044,0.3456899278,1.794392523,0,2022
454,EUR_JPY,2022-07-01 08:00:00,2022-07-01 12:00:00,141.7235,140.3458825,2022-07-01 16:00:00,140.3453825,stoploss,-1.000362945,2,0.4714661358,-6.044130531,0.1,0.1,141.023,0.2845492305,3.571428571,0,2022
455,USD_JPY,2022-07-01 08:00:00,2022-07-01 12:00:00,135.5095,134.4921861,2022-07-28 16:00:00,134.4916861,stoploss,-1.00049149,116,3.815440016,-5.029421317,0.1,0.1,134.979,0.4659329042,2.23628692,53,2022
456,GBP_USD,2022-07-01 16:00:00,2022-07-01 20:00:00,1.204585,1.194507557,2022-07-05 16:00:00,1.194502557,stoploss,-1.000496158,12,2.457468565,-3.261243868,0.1,0.1,1.2004,0.5576811361,1.491103203,4,2022
457,EUR_CAD,2022-07-05 12:00:00,2022-07-05 16:00:00,1.337325,1.328433253,2022-07-06 12:00:00,1.328428253,stoploss,-1.000562319,6,0.4065567626,-5.596762736,0.1,0.1,1.33092,0.3261451208,4.413793103,0,2022
458,NZD_USD,2022-07-11 16:00:00,2022-07-11 20:00:00,0.612025,0.605760478,2022-09-02 04:00:00,0.605755478,stoploss,-1.000798145,231,5.555890806,-1.11500926,0.1,0.1,0.61096,0.4054579126,0.842519685,141,2022
459,EUR_CHF,2022-07-12 08:00:00,2022-07-12 12:00:00,0.985725,0.9801898456,2022-07-26 12:00:00,0.9801848456,stoploss,-1.000903317,61,1.682879883,-5.511138038,0.1,0.1,0.98493,0.4950178077,0.5766423358,42,2022
460,EUR_NZD,2022-07-13 00:00:00,2022-07-13 04:00:00,1.638505,1.627643075,2022-07-22 08:00:00,1.627638075,stoploss,-1.000460324,44,1.498353161,-4.577917723,0.1,0.1,1.6368,0.2688289543,1.157534247,38,2022
461,EUR_GBP,2022-07-13 08:00:00,2022-07-13 12:00:00,0.844085,0.8392135731,2022-07-27 20:00:00,0.8392085731,stoploss,-1.001026393,63,4.843550001,-2.074340867,0.1,0.1,0.8426,0.9442818396,0.6434782609,36,2022
462,NZD_CAD,2022-07-13 16:00:00,2022-07-13 20:00:00,0.796515,0.7903805522,2022-09-07 20:00:00,0.795535,time_exit,-0.15975358,240,4.687463461,-0.8729392048,0.1,0.1,0.79404,1.124795614,0.715942029,132,2022
463,GBP_AUD,2022-07-14 08:00:00,2022-07-14 12:00:00,1.757145,1.743283363,2022-07-19 08:00:00,1.743278363,stoploss,-1.000360708,18,0.5854286933,-5.047383675,0.1,0.1,1.75027,0.4948910457,2.005830904,0,2022
464,CAD_CHF,2022-07-14 16:00:00,2022-07-14 20:00:00,0.750105,0.7441352995,2022-07-22 20:00:00,0.7441302995,stoploss,-1.000837563,37,0.9707354634,-3.528652724,0.1,0.1,0.74736,0.2613196416,3.512820513,11,2022
465,USD_CHF,2022-07-18 04:00:00,2022-07-18 08:00:00,0.976125,0.9695143538,2022-07-19 08:00:00,0.9694893538,stoploss,-1.003781779,7,1.639022835,-5.909407204,0.5,0.5,0.97466,0.3025422862,1.4,1,2022
466,USD_CAD,2022-07-22 16:00:00,2022-07-22 20:00:00,1.287645,1.280277081,2022-07-28 08:00:00,1.280272081,stoploss,-1.000678618,22,5.854434451,-2.021601974,0.3,0.1,1.28529,0.8387714132,0.7572815534,2,2022
467,NZD_CHF,2022-07-27 16:00:00,2022-07-27 20:00:00,0.598415,0.5945534746,2022-08-19 12:00:00,0.5945384746,stoploss,-1.003884475,101,2.678993122,-8.619650659,0.1,0.3,0.59785,0.4764956351,0.6195652174,69,2022
468,USD_CHF,2022-07-29 08:00:00,2022-07-29 12:00:00,0.952545,0.9462227923,2022-08-10 12:00:00,0.9461977923,stoploss,-1.003954315,49,5.443509843,-2.449302627,0.1,0.5,0.9514,0.3922680346,0.9274193548,19,2022
469,CAD_CHF,2022-07-29 12:00:00,2022-07-29 16:00:00,0.745145,0.7403652095,2022-08-01 16:00:00,0.7403602095,stoploss,-1.001046071,7,1.168461253,-7.020182154,0.1,0.1,0.74254,0.4602712186,2.363636364,0,2022
470,AUD_CAD,2022-07-29 16:00:00,2022-07-29 20:00:00,0.893975,0.8876285148,2022-09-06 08:00:00,0.8876235148,stoploss,-1.000787838,160,2.627438585,-1.940444148,0.1,0.1,0.89007,0.6775403847,1.823255814,60,2022
471,EUR_NZD,2022-08-04 12:00:00,2022-08-04 16:00:00,1.618495,1.607185003,2022-08-10 16:00:00,1.607150003,stoploss,-1.003094607,25,8.919100428,-2.627321628,0.7,0.7,1.61404,0.3306808982,2.363636364,6,2022
472,AUD_USD,2022-08-05 16:00:00,2022-08-05 20:00:00,0.691305,0.6847544623,2022-08-29 04:00:00,0.6847494623,stoploss,-1.000763296,93,3.415750113,-8.395493964,0.1,0.1,0.68836,0.4304990086,2.09929078,23,2022
473,GBP_USD,2022-08-05 16:00:00,2022-08-05 20:00:00,1.207725,1.196721812,2022-08-18 16:00:00,1.196716812,stoploss,-1.000454414,54,1.814474141,-15.56594333,0.1,0.1,1.20254,0.4035194183,2.342342342,17,2022
474,AUD_CHF,2022-08-10 12:00:00,2022-08-10 16:00:00,0.664935,0.6606329235,2022-08-17 12:00:00,0.6606279235,stoploss,-1.001162229,30,2.346541254,-7.999625285,0.1,0.1,0.66184,0.4788385322,3,10,2022
475,EUR_CHF,2022-08-10 12:00:00,2022-08-10 16:00:00,0.973535,0.9693394998,2022-08-12 08:00:00,0.9693344998,stoploss,-1.001191753,11,3.121201175,-7.82147511,0.1,0.1,0.97099,0.3146227989,3.818181818,0,2022
476,GBP_CHF,2022-08-10 12:00:00,2022-08-10 16:00:00,1.152185,1.145844033,2022-08-12 08:00:00,1.145839033,stoploss,-1.000788523,11,0.2121127416,-20.66167348,0.1,0.1,1.14932,0.5866612629,1.537634409,0,2022
477,EUR_NZD,2022-08-10 20:00:00,2022-08-11 00:00:00,1.608775,1.596850942,2022-08-12 04:00:00,1.596815942,stoploss,-1.002935242,8,12.11206809,-1.67686205,1.1,0.7,1.6056,0.258301331,2.038961039,3,2022
478,USD_CHF,2022-08-11 16:00:00,2022-08-11 20:00:00,0.939525,0.9330035437,2022-10-06 20:00:00,0.989855,time_exit,7.717601376,240,8.750346165,-0.02223429763,0.1,0.1,0.9382,0.3496151627,1.157894737,201,2022
479,EUR_USD,2022-08-16 12:00:00,2022-08-16 16:00:00,1.014405,1.00818202,2022-08-18 20:00:00,1.00814702,stoploss,-1.005624315,14,0.9456884452,-9.772649582,0.7,0.7,1.01341,0.3728117575,0.8189655172,7,2022
480,EUR_GBP,2022-08-17 08:00:00,2022-08-17 12:00:00,0.840565,0.837125403,2022-10-12 12:00:00,0.879255,time_exit,11.24841075,240,24.88809001,-0.1439122079,0.1,0.1,0.83979,0.59890737,0.7475728155,166,2022
481,GBP_CAD,2022-08-22 12:00:00,2022-08-22 16:00:00,1.535525,1.527438358,2022-08-25 08:00:00,1.527433358,stoploss,-1.000618304,17,4.35842223,-15.45820885,0.1,0.1,1.53353,0.5119553988,0.961352657,0,2022
482,EUR_CHF,2022-08-23 08:00:00,2022-08-23 12:00:00,0.959885,0.9553678562,2022-09-15 12:00:00,0.9553628562,stoploss,-1.001106894,103,5.9207768,-4.242725271,0.1,0.1,0.95711,0.8368119762,1.46031746,48,2022
483,GBP_JPY,2022-08-23 08:00:00,2022-08-23 12:00:00,161.6005,160.4173276,2022-09-22 08:00:00,160.4168276,stoploss,-1.000422593,132,7.181117486,-10.59313082,0.1,0.1,161.158,0.6017719826,1.241573034,90,2022
484,GBP_NZD,2022-08-23 08:00:00,2022-08-23 12:00:00,1.903855,1.891980614,2022-09-02 12:00:00,1.891975614,stoploss,-1.000421074,49,10.77150448,-7.000362063,0.1,0.1,1.90043,0.3435967184,1.676470588,20,2022
485,GBP_USD,2022-08-23 08:00:00,2022-08-23 12:00:00,1.177745,1.168913415,2022-08-29 00:00:00,1.168908415,stoploss,-1.00056615,22,1.401220692,-15.99882648,0.1,0.1,1.17418,0.5570913782,1.447154472,19,2022
486,EUR_JPY,2022-08-24 12:00:00,2022-08-24 16:00:00,135.8885,134.877444,2022-10-19 16:00:00,146.4405,time_exit,10.43661315,240,11.2431956,-0.01829770122,0.1,0.1,135.662,0.2888069599,1.547945205,236,2022
487,AUD_CHF,2022-08-29 12:00:00,2022-08-29 16:00:00,0.667455,0.6624741601,2022-09-06 08:00:00,0.6624691601,stoploss,-1.001003847,35,1.520827852,-9.294617213,0.1,0.1,0.6634,0.4095694808,3.980392157,5,2022
488,CAD_CHF,2022-08-29 12:00:00,2022-08-29 16:00:00,0.742865,0.738801839,2022-09-08 16:00:00,0.738796839,stoploss,-1.001230569,49,1.935685028,-7.773504337,0.1,0.1,0.74028,0.6251290491,2.031496063,36,2022
489,GBP_CHF,2022-08-29 12:00:00,2022-08-29 16:00:00,1.133425,1.126923336,2022-09-05 04:00:00,1.126918336,stoploss,-1.000769034,28,1.172776781,-17.26558132,0.1,0.1,1.12976,0.4214306071,2.671532847,4,2022
490,NZD_CHF,2022-08-29 12:00:00,2022-08-29 16:00:00,0.594515,0.5902566798,2022-09-08 04:00:00,0.5902516798,stoploss,-1.001174172,46,1.785915484,-10.06147915,0.1,0.1,0.59139,0.5119389553,2.853211009,23,2022
491,GBP_AUD,2022-08-30 12:00:00,2022-08-30 16:00:00,1.692765,1.682493546,2022-09-23 12:00:00,1.682488546,stoploss,-1.000486786,108,12.37848098,-9.455817887,0.1,0.1,1.6886,0.2570230036,3.143939394,65,2022
492,EUR_CAD,2022-09-05 08:00:00,2022-09-05 12:00:00,1.304745,1.295629189,2022-10-31 12:00:00,1.356785,time_exit,5.708762601,240,7.118949827,-0.7684450811,0.1,0.1,1.30191,0.4300220868,1.433673469,223,2022
493,EUR_NZD,2022-09-05 08:00:00,2022-09-05 12:00:00,1.628365,1.615930293,2022-10-31 12:00:00,1.710255,time_exit,6.585599409,240,10.16951976,-0.2480959113,0.1,0.1,1.62611,0.4712616014,0.7679180887,177,2022
494,GBP_CAD,2022-09-05 08:00:00,2022-09-05 12:00:00,1.512645,1.503972939,2022-09-07 12:00:00,1.503967939,stoploss,-1.000576564,13,7.928334728,-11.7763244,0.1,0.1,1.5069,0.2675258028,4.948275862,6,2022
495,GBP_CHF,2022-09-05 08:00:00,2022-09-05 12:00:00,1.130015,1.122657236,2022-09-07 16:00:00,1.122652236,stoploss,-1.000679554,14,3.759973593,-14.79321618,0.1,0.1,1.12581,0.2772581287,4.117647059,5,2022
496,GBP_USD,2022-09-05 08:00:00,2022-09-05 12:00:00,1.149025,1.140190146,2022-09-16 08:00:00,1.140145146,stoploss,-1.005093463,54,2.804234117,-12.74214554,0.1,0.9,1.14568,0.298816471,2.53030303,36,2022
497,EUR_USD,2022-09-06 16:00:00,2022-09-06 20:00:00,0.990895,0.982603838,2022-09-21 20:00:00,0.982598838,stoploss,-1.000603052,67,3.485036222,-4.499369311,0.7,0.1,0.98781,0.3401212025,2.163120567,21,2022
498,CAD_CHF,2022-09-09 12:00:00,2022-09-09 16:00:00,0.736905,0.7320052552,2022-09-13 08:00:00,0.7320002552,stoploss,-1.001020461,11,1.113323295,-5.229864242,0.1,0.1,0.73605,0.3469568473,1,1,2022
499,NZD_CHF,2022-09-12 00:00:00,2022-09-12 04:00:00,0.586185,0.5818627707,2022-09-13 12:00:00,0.5818577707,stoploss,-1.00115681,9,0.945114126,-7.985462438,0.1,0.1,0.58571,0.3562976142,0.6103896104,1,2022
500,USD_CAD,2022-09-13 12:00:00,2022-09-13 16:00:00,1.307225,1.29953089,2022-11-08 16:00:00,1.349515,time_exit,5.496412372,240,11.76939282,-0.1332187912,0.1,0.1,1.29637,0.2573397138,10.95959596,131,2022
501,NZD_JPY,2022-09-19 16:00:00,2022-09-19 20:00:00,85.2385,84.54302539,2022-09-20 20:00:00,84.54252539,stoploss,-1.000718934,7,2.852009201,-6.704054902,0.1,0.1,85.154,0.3077035387,0.7663551402,1,2022
502,NZD_USD,2022-09-19 16:00:00,2022-09-19 20:00:00,0.595115,0.5894290909,2022-09-20 12:00:00,0.5894240909,stoploss,-1.000879367,5,3.143736494,-7.725237789,0.1,0.1,0.59404,0.390438882,0.954954955,1,2022
503,GBP_CAD,2022-09-21 20:00:00,2022-09-22 00:00:00,1.517155,1.508396146,2022-09-23 08:00:00,1.508391146,stoploss,-1.000570851,9,8.413771716,-12.17453758,0.1,0.1,1.51027,0.2877088639,5.46031746,3,2022
504,AUD_JPY,2022-09-22 04:00:00,2022-09-22 08:00:00,95.6095,94.68453142,2022-09-22 08:00:00,94.68403142,stoploss,-1.000540559,1,0.8643536861,-5.155310259,0.1,0.1,95.097,0.7611069356,1.454545455,0,2022
505,CAD_JPY,2022-09-22 04:00:00,2022-09-22 08:00:00,107.2445,106.3016306,2022-09-22 08:00:00,106.3011306,stoploss,-1.000530296,1,3.296851232,-3.349880848,0.1,0.1,106.732,0.992714413,1.096153846,0,2022
506,AUD_CHF,2022-09-22 08:00:00,2022-09-22 12:00:00,0.647875,0.6405265219,2022-09-23 16:00:00,0.6405215219,stoploss,-1.000680413,8,0.6974233205,-3.635446636,0.1,0.1,0.63609,0.5524953524,5.798029557,0,2022
507,CAD_CHF,2022-09-22 08:00:00,2022-09-22 12:00:00,0.724645,0.7177171204,2022-09-28 12:00:00,0.7177121204,stoploss,-1.000721722,25,2.557059463,-2.557059463,0.1,0.1,0.71395,0.6813051462,4.533898305,0,2022
508,EUR_CHF,2022-09-22 08:00:00,2022-09-22 12:00:00,0.962385,0.9537468639,2022-09-23 16:00:00,0.9537418639,stoploss,-1.000578829,8,3.837054631,-2.50806422,0.1,0.1,0.94773,0.3033061739,11.17557252,0,2022
509,GBP_CHF,2022-09-22 08:00:00,2022-09-22 12:00:00,1.103355,1.092518797,2022-09-23 12:00:00,1.092513797,stoploss,-1.000461416,7,5.013287239,-7.584298421,0.1,0.1,1.08388,0.489101194,7.335849057,0,2022
510,NZD_CHF,2022-09-22 08:00:00,2022-09-22 12:00:00,0.572015,0.5656657978,2022-09-23 16:00:00,0.5656607978,stoploss,-1.000787501,8,2.879889369,-3.204339579,0.1,0.1,0.56177,0.648900421,4.970873786,0,2022
511,GBP_AUD,2022-09-26 04:00:00,2022-09-26 08:00:00,1.622445,1.596809451,2022-11-21 08:00:00,1.779795,time_exit,6.137960994,240,7.70278022,-0.0216496241,0.1,0.1,1.60199,0.4954058127,3.236220472,92,2022
512,GBP_NZD,2022-09-26 04:00:00,2022-09-26 08:00:00,1.843545,1.816314391,2022-11-21 08:00:00,1.9299,time_exit,3.171247448,240,6.911890898,-0.02625721644,0.1,0.2,1.82501,0.3143521297,4.341121495,92,2022
513,AUD_CAD,2022-09-28 08:00:00,2022-09-28 12:00:00,0.881125,0.8748660174,2022-10-07 16:00:00,0.8748610174,stoploss,-1.000798852,44,3.261712231,-3.395919347,0.1,0.1,0.87915,0.32273616,1.95049505,11,2022
514,AUD_JPY,2022-09-28 08:00:00,2022-09-28 12:00:00,92.4405,91.38124219,2022-10-11 04:00:00,91.38074219,stoploss,-1.000472029,53,3.115860915,-1.510019553,0.1,0.1,92.319,0.364406094,0.6165803109,23,2022
515,CAD_CHF,2022-10-07 00:00:00,2022-10-07 04:00:00,0.720365,0.7149657779,2022-11-11 12:00:00,0.7149607779,stoploss,-1.000926059,153,4.073734971,-4.518243447,0.1,0.1,0.71878,0.3889449166,1.495238095,122,2022
516,EUR_USD,2022-10-07 08:00:00,2022-10-07 12:00:00,0.980185,0.9705344087,2022-10-10 08:00:00,0.9705294087,stoploss,-1.000518103,6,7.700564429,-1.765176816,0.1,0.1,0.9785,0.3999754921,0.8652849741,0,2022
517,NZD_CHF,2022-10-07 08:00:00,2022-10-07 12:00:00,0.559975,0.5532486581,2022-12-02 12:00:00,0.599135,time_exit,5.821886647,240,6.212143349,-0.8169373628,0.1,0.1,0.55887,0.3776198183,0.8582677165,235,2022
518,NZD_USD,2022-10-07 08:00:00,2022-10-07 12:00:00,0.565375,0.5565641965,2022-10-10 16:00:00,0.5565591965,stoploss,-1.000567485,8,8.609316962,-1.609955324,0.1,0.1,0.56399,0.2882824479,1.086614173,0,2022
519,GBP_JPY,2022-10-07 20:00:00,2022-10-10 00:00:00,161.1735,159.0556388,2022-12-05 00:00:00,165.067,time_exit,1.838411293,240,5.17290739,-0.6825281942,0.1,2.4,161.041,0.254974213,0.7925925926,90,2022
520,AUD_USD,2022-10-10 00:00:00,2022-10-10 04:00:00,0.63651,0.6280961364,2022-10-10 16:00:00,0.6280911364,stoploss,-1.000594257,4,5.77618112,-2.317603536,0.8,0.1,0.63544,0.2852435121,0.8666666667,0,2022
521,GBP_USD,2022-10-11 08:00:00,2022-10-11 12:00:00,1.104415,1.089862004,2022-12-06 12:00:00,1.217675,time_exit,7.782589757,240,8.935960489,-0.830413184,0.1,0.9,1.1018,0.2707346251,1.324873096,232,2022
522,AUD_CHF,2022-10-11 12:00:00,2022-10-11 16:00:00,0.628095,0.6217037374,2022-10-12 12:00:00,0.6216987374,stoploss,-1.000782318,6,2.712296635,-1.085075118,0.1,0.1,0.62583,0.4662615503,1.516778523,0,2022
523,AUD_NZD,2022-10-13 12:00:00,2022-10-13 16:00:00,1.119525,1.113475454,2022-10-18 00:00:00,1.113470454,stoploss,-1.000826508,15,0.09339543992,-10.97520395,0.1,0.1,1.11736,0.7041850868,1.014084507,0,2022
524,EUR_GBP,2022-10-17 16:00:00,2022-10-17 20:00:00,0.863835,0.8550233223,2022-12-01 16:00:00,0.8549983223,stoploss,-1.002837144,198,2.156797003,-1.041231913,0.1,0.5,0.86088,0.6741054564,0.9932659933,102,2022
525,AUD_NZD,2022-10-19 12:00:00,2022-10-19 16:00:00,1.108775,1.103113286,2022-10-24 08:00:00,1.103108286,stoploss,-1.000883125,17,1.556948988,-9.828295679,0.1,0.1,1.1071,0.4168348963,1.406779661,11,2022
526,GBP_CAD,2022-10-20 12:00:00,2022-10-20 16:00:00,1.545055,1.530648804,2022-11-04 08:00:00,1.530643804,stoploss,-1.000347073,65,9.679515874,-1.958532327,0.1,0.1,1.53922,0.3803918892,2.127737226,37,2022
527,CHF_JPY,2022-10-24 00:00:00,2022-10-24 04:00:00,148.8195,146.8521538,2022-11-03 08:00:00,146.8516538,stoploss,-1.000254149,50,0.3809700636,-3.010400536,0.1,0.1,146.486,0.2673652481,8.870722433,1,2022
528,EUR_JPY,2022-10-24 00:00:00,2022-10-24 04:00:00,146.4785,144.3840657,2022-11-03 12:00:00,144.3835657,stoploss,-1.000238728,51,0.6099499045,-2.728899162,0.1,0.1,144.117,0.3752803326,5.979643766,32,2022
529,USD_JPY,2022-10-24 00:00:00,2022-10-24 04:00:00,148.7225,146.5600482,2022-10-26 16:00:00,146.5595482,stoploss,-1.000231219,16,0.3410480578,-6.983508128,0.1,0.1,146.186,0.5983948295,3.916537867,2,2022
530,USD_JPY,2022-10-27 08:00:00,2022-10-27 12:00:00,145.9505,144.4598132,2022-11-10 12:00:00,144.4593132,stoploss,-1.000335416,61,1.945076619,-10.32175251,0.1,0.1,145.539,0.5782569565,0.9535962877,13,2022
531,EUR_AUD,2022-11-01 04:00:00,2022-11-01 08:00:00,1.544495,1.53163581,2022-11-04 12:00:00,1.53163081,stoploss,-1.000388827,20,4.142951516,-1.457712364,0.1,0.1,1.53911,0.3748292127,2.232365145,13,2022
532,AUD_NZD,2022-11-01 16:00:00,2022-11-01 20:00:00,1.094615,1.087899373,2022-11-18 08:00:00,1.087894373,stoploss,-1.000744532,76,1.468961939,-7.096135955,0.1,0.1,1.09344,0.3812004626,0.9765625,46,2022
533,EUR_NZD,2022-11-02 20:00:00,2022-11-03 00:00:00,1.685395,1.67062033,2022-11-22 08:00:00,1.67059033,stoploss,-1.002030502,81,1.747247114,-3.426472405,0.1,0.6,1.67912,0.2802092989,2.903381643,32,2022
534,GBP_CHF,2022-11-03 00:00:00,2022-11-03 04:00:00,1.142985,1.135489974,2022-11-03 12:00:00,1.135484974,stoploss,-1.000667109,3,1.527012686,-5.092043613,0.1,0.1,1.14194,0.4563026112,0.5964912281,1,2022
535,EUR_CAD,2022-11-03 12:00:00,2022-11-03 16:00:00,1.343505,1.335591253,2022-11-04 08:00:00,1.335586253,stoploss,-1.000631812,5,14.62328711,-2.059075079,0.1,0.1,1.34172,0.2577792673,1.745098039,0,2022
536,EUR_JPY,2022-11-03 16:00:00,2022-11-03 20:00:00,144.5315,143.4239065,2022-11-10 20:00:00,143.4234065,stoploss,-1.000451429,31,2.33072864,-5.177440784,0.1,0.1,144.185,0.2726631994,2.298013245,23,2022
537,EUR_CHF,2022-11-10 12:00:00,2022-11-10 16:00:00,0.988115,0.9826484786,2022-11-10 16:00:00,0.9826434786,stoploss,-1.000914658,1,0.7747157098,-2.9918478,0.1,0.1,0.98391,0.5305019028,2.889655172,0,2022
538,CHF_JPY,2022-11-11 12:00:00,2022-11-11 16:00:00,146.7835,145.0961369,2022-11-29 08:00:00,145.0911369,stoploss,-1.002963203,71,1.368111021,-4.639487603,0.1,1,145.485,1.073864921,1.426048565,6,2022
539,USD_CHF,2022-11-15 12:00:00,2022-11-15 16:00:00,0.939795,0.9288603704,2022-12-13 12:00:00,0.9288353704,stoploss,-1.002286314,120,1.834995853,-2.112097145,0.1,0.5,0.93801,0.4279980359,0.7692307692,25,2022
540,AUD_CHF,2022-11-22 16:00:00,2022-11-22 20:00:00,0.632025,0.6271060236,2022-12-15 12:00:00,0.6270560236,stoploss,-1.010164716,101,3.601359032,-3.25372573,0.1,1,0.63101,0.333402699,1.243902439,39,2022
541,USD_CAD,2022-11-24 04:00:00,2022-11-24 08:00:00,1.334585,1.327159059,2023-01-19 08:00:00,1.350075,time_exit,2.085931014,240,4.841810821,-0.3965827526,0.1,0.3,1.33373,0.2504733174,0.9139784946,98,2022
542,EUR_JPY,2022-11-28 08:00:00,2022-11-28 12:00:00,143.948,142.773647,2022-12-01 00:00:00,142.766647,stoploss,-1.005960729,16,2.369815452,-5.587757455,1.4,1.4,143.216,0.2895211117,4.264705882,0,2022
543,GBP_NZD,2022-11-29 12:00:00,2022-11-29 16:00:00,1.92863,1.915559845,2022-11-30 16:00:00,1.915539845,stoploss,-1.001530204,7,0.9081758821,-2.857655366,4.6,0.4,1.92416,0.4927255839,1.329192547,0,2022
544,EUR_NZD,2022-11-30 12:00:00,2022-11-30 16:00:00,1.66529,1.653122737,2022-11-30 20:00:00,1.653042737,stoploss,-1.00657502,2,3.180665918,-2.508370124,1.6,1.6,1.65976,0.3271072443,2.763819095,0,2022
545,EUR_AUD,2022-12-01 08:00:00,2022-12-01 12:00:00,1.533955,1.521371045,2023-01-26 12:00:00,1.533705,time_exit,-0.01986656782,240,5.071140101,-0.3937553741,0.9,0.9,1.52993,0.414813936,1.544061303,79,2022
546,GBP_AUD,2022-12-01 08:00:00,2022-12-01 12:00:00,1.78505,1.770864152,2022-12-30 08:00:00,1.770744152,stoploss,-1.008459134,126,2.988894187,-3.767839488,2.4,2.4,1.77276,0.3270865337,5.271551724,77,2022
547,CHF_JPY,2022-12-01 12:00:00,2022-12-01 16:00:00,144.696,143.4630637,2022-12-02 08:00:00,143.4580637,stoploss,-1.00405536,5,3.107216461,-5.90298131,1,1,144.265,0.4493338343,1.534296029,0,2022
548,AUD_NZD,2022-12-06 04:00:00,2022-12-06 08:00:00,1.06433,1.05761279,2022-12-07 04:00:00,1.05758779,stoploss,-1.003721784,6,5.095866006,-2.585895195,1.4,0.5,1.05887,0.803905242,1.996296296,0,2022
549,USD_JPY,2022-12-09 04:00:00,2022-12-09 08:00:00,136.1595,134.8461293,2022-12-13 16:00:00,134.8456293,stoploss,-1.0003807,15,1.533839661,-6.808816662,0.1,0.1,135.962,0.2984686756,1.005102041,11,2022
550,CAD_CHF,2022-12-09 16:00:00,2022-12-09 20:00:00,0.684905,0.6803826059,2022-12-14 16:00:00,0.6803676059,stoploss,-1.003316827,18,2.758494647,-1.71258846,0.3,0.3,0.68383,0.2565013059,1.844827586,9,2022
551,USD_CHF,2022-12-13 16:00:00,2022-12-13 20:00:00,0.929645,0.9217379998,2022-12-14 20:00:00,0.9217129998,stoploss,-1.003161755,7,1.404451724,-3.000505822,0.5,0.5,0.92443,0.321234343,4.086614173,0,2022
552,NZD_CHF,2022-12-14 20:00:00,2022-12-15 00:00:00,0.596315,0.591793486,2022-12-15 08:00:00,0.591733486,stoploss,-1.013269891,3,1.237417375,-3.703405531,0.3,1.2,0.59465,0.6059917083,1.175182482,1,2022
553,AUD_CAD,2022-12-15 12:00:00,2022-12-15 16:00:00,0.92124,0.9137283443,2022-12-15 16:00:00,0.9136583443,stoploss,-1.009318851,1,4.471717191,-2.265812045,1.4,1.4,0.91867,0.4952303647,1.327956989,0,2022
554,NZD_CAD,2022-12-15 12:00:00,2022-12-15 16:00:00,0.86969,0.8620529393,2022-12-20 12:00:00,0.8619829393,stoploss,-1.00916583,18,0.7738579337,-3.509203489,1.4,1.4,0.8648,0.3771084347,3.354166667,7,2022
555,CAD_CHF,2022-12-15 16:00:00,2022-12-15 20:00:00,0.681295,0.676111603,2023-02-09 20:00:00,0.684305,time_exit,0.5807002584,240,3.103177295,-0.7977393916,0.3,0.3,0.68016,0.5787710217,0.7333333333,118,2022
556,AUD_CHF,2022-12-16 08:00:00,2022-12-16 12:00:00,0.621605,0.6163909229,2022-12-20 04:00:00,0.6163759229,stoploss,-1.002876827,11,6.780682197,-1.071138738,1.1,0.3,0.62089,0.398920067,0.6346153846,7,2022
557,GBP_CAD,2022-12-20 12:00:00,2022-12-20 16:00:00,1.65591,1.642737509,2022-12-21 16:00:00,1.642477509,stoploss,-1.019738104,7,1.011198264,-3.659140865,1,5.2,1.65238,0.5435570248,0.9832402235,2,2022
558,NZD_USD,2022-12-22 20:00:00,2022-12-23 00:00:00,0.62428,0.6172588458,2023-02-17 00:00:00,0.62557,time_exit,0.1837304744,240,4.207285436,-0.7292248285,0.2,0.2,0.62402,0.2734593107,0.625,175,2022
