pair,bar_time,swing_low_used,n_swing_lows,most_recent_sl_lag,ib_passed,break_passed,fired_signal
CAD_JPY,2023-03-20 00:00:00,95.73,3,9,1,1,1
EUR_AUD,2023-03-20 00:00:00,1.58505,4,5,1,1,1
EUR_GBP,2023-03-20 00:00:00,0.87185,3,8,1,1,1
EUR_JPY,2023-03-20 00:00:00,139.127,4,9,1,1,1
EUR_NZD,2023-03-20 00:00:00,1.69706,3,15,1,1,0
GBP_JPY,2023-03-20 00:00:00,158.558,3,9,1,1,1
CAD_CHF,2023-03-20 08:00:00,0.65954,4,12,1,1,0
EUR_NZD,2023-03-20 08:00:00,1.69706,4,4,1,1,0
GBP_CAD,2023-03-20 08:00:00,1.65374,5,5,1,1,0
USD_CHF,2023-03-20 08:00:00,0.90714,4,6,1,1,1
CAD_CHF,2023-03-20 16:00:00,0.66271,3,14,1,1,0
EUR_NZD,2023-03-21 00:00:00,1.69706,3,8,1,1,1
GBP_AUD,2023-03-21 00:00:00,1.80782,3,10,1,1,1
USD_CHF,2023-03-21 04:00:00,0.9095,3,11,1,1,0
AUD_JPY,2023-03-21 08:00:00,87.134,3,6,1,1,1
CAD_JPY,2023-03-21 08:00:00,95.03,4,6,1,1,0
CHF_JPY,2023-03-21 08:00:00,140.243,2,6,1,1,1
EUR_JPY,2023-03-21 08:00:00,138.826,5,6,1,1,0
GBP_AUD,2023-03-21 08:00:00,1.80782,3,12,1,1,0
USD_JPY,2023-03-21 08:00:00,130.539,3,6,1,1,1
AUD_CHF,2023-03-22 00:00:00,0.60886,3,10,1,1,0
AUD_USD,2023-03-22 00:00:00,0.65899,3,10,1,1,1
CAD_JPY,2023-03-22 00:00:00,95.03,4,10,1,1,0
EUR_CHF,2023-03-22 04:00:00,0.97057,4,11,1,1,1
GBP_CHF,2023-03-22 04:00:00,1.10954,4,11,1,1,1
AUD_JPY,2023-03-22 08:00:00,87.134,4,4,1,1,0
GBP_JPY,2023-03-22 08:00:00,158.558,5,7,1,1,0
NZD_JPY,2023-03-22 08:00:00,81.129,3,4,1,1,1
CAD_JPY,2023-03-22 12:00:00,95.03,4,13,1,1,0
EUR_NZD,2023-03-22 20:00:00,1.6991,1,19,1,1,0
AUD_CHF,2023-03-23 04:00:00,0.61293,3,9,1,1,1
AUD_JPY,2023-03-23 04:00:00,87.134,3,9,1,1,0
AUD_USD,2023-03-23 04:00:00,0.66498,3,9,1,1,0
EUR_CHF,2023-03-23 04:00:00,0.97995,4,8,1,1,0
EUR_USD,2023-03-23 04:00:00,1.05513,3,11,1,1,1
GBP_CHF,2023-03-23 04:00:00,1.11611,4,9,1,1,0
GBP_USD,2023-03-23 04:00:00,1.20272,3,9,1,1,1
NZD_CHF,2023-03-23 04:00:00,0.56879,3,9,1,1,1
NZD_JPY,2023-03-23 04:00:00,81.129,3,9,1,1,0
NZD_USD,2023-03-23 04:00:00,0.61673,2,9,1,1,1
GBP_AUD,2023-03-23 20:00:00,1.80782,2,6,1,1,0
GBP_NZD,2023-03-23 20:00:00,1.94045,1,27,1,1,1
USD_CAD,2023-03-24 08:00:00,1.36306,5,4,1,1,1
EUR_CHF,2023-03-24 16:00:00,0.98586,2,17,1,1,0
GBP_AUD,2023-03-27 00:00:00,1.82431,2,4,1,1,1
AUD_JPY,2023-03-27 08:00:00,86.059,4,5,1,1,1
CAD_JPY,2023-03-27 08:00:00,94.072,3,5,1,1,1
EUR_JPY,2023-03-27 08:00:00,138.826,3,5,1,1,1
GBP_AUD,2023-03-27 08:00:00,1.82431,2,6,1,1,0
GBP_JPY,2023-03-27 08:00:00,158.265,4,5,1,1,1
NZD_JPY,2023-03-27 08:00:00,80.435,4,5,1,1,0
EUR_USD,2023-03-27 16:00:00,1.07041,2,7,1,1,0
GBP_CHF,2023-03-27 16:00:00,1.12058,3,4,1,1,1
NZD_JPY,2023-03-27 16:00:00,80.435,3,7,1,1,1
AUD_NZD,2023-03-28 00:00:00,1.06765,2,13,1,1,1
AUD_USD,2023-03-28 00:00:00,0.66251,3,9,1,1,1
GBP_USD,2023-03-28 00:00:00,1.21787,2,9,1,1,0
EUR_CAD,2023-03-28 08:00:00,1.47399,2,12,1,1,1
GBP_CAD,2023-03-28 08:00:00,1.66934,3,8,1,1,1
AUD_CHF,2023-03-28 16:00:00,0.60801,4,7,1,1,1
GBP_JPY,2023-03-28 16:00:00,158.265,2,13,1,1,0
NZD_JPY,2023-03-28 16:00:00,80.435,3,13,1,1,0
AUD_JPY,2023-03-29 00:00:00,86.059,2,15,1,1,0
CAD_JPY,2023-03-29 00:00:00,94.072,2,15,1,1,0
EUR_AUD,2023-03-29 00:00:00,1.60561,4,4,1,1,1
GBP_JPY,2023-03-29 00:00:00,158.265,3,4,1,1,0
NZD_JPY,2023-03-29 00:00:00,80.435,3,5,1,1,0
EUR_AUD,2023-03-29 08:00:00,1.60561,4,6,1,1,0
GBP_AUD,2023-03-29 08:00:00,1.82431,3,14,1,1,0
NZD_JPY,2023-03-29 12:00:00,80.435,3,8,1,1,0
EUR_JPY,2023-03-29 20:00:00,139.072,3,9,1,1,0
GBP_JPY,2023-03-29 20:00:00,158.265,3,9,1,1,0
AUD_NZD,2023-03-30 00:00:00,1.06765,2,5,1,1,0
EUR_NZD,2023-03-30 00:00:00,1.72721,2,5,1,1,1
GBP_NZD,2023-03-30 00:00:00,1.95763,2,5,1,1,1
AUD_JPY,2023-03-30 08:00:00,86.059,2,11,1,1,0
CAD_JPY,2023-03-30 08:00:00,94.072,2,11,1,1,0
CHF_JPY,2023-03-30 08:00:00,140.836,2,9,1,1,1
GBP_JPY,2023-03-30 08:00:00,158.265,2,12,1,1,0
NZD_CHF,2023-03-30 08:00:00,0.56642,1,16,1,1,1
NZD_CAD,2023-03-30 16:00:00,0.84229,2,4,1,1,1
NZD_USD,2023-03-30 16:00:00,0.61809,2,19,1,1,1
AUD_CAD,2023-03-31 00:00:00,0.90466,2,5,1,1,1
EUR_CHF,2023-03-31 08:00:00,0.98487,4,6,1,1,1
USD_CHF,2023-03-31 08:00:00,0.91368,2,11,1,1,1
USD_JPY,2023-03-31 08:00:00,129.64,3,6,1,1,1
AUD_CHF,2023-04-03 08:00:00,0.60801,3,10,1,1,1
AUD_JPY,2023-04-03 08:00:00,87.152,1,23,1,1,1
AUD_USD,2023-04-03 08:00:00,0.66339,4,6,1,1,1
CAD_CHF,2023-04-03 08:00:00,0.67344,3,4,1,1,1
EUR_GBP,2023-04-03 08:00:00,0.87709,5,5,1,1,1
EUR_NZD,2023-04-03 08:00:00,1.72837,2,12,1,1,0
GBP_CHF,2023-04-03 08:00:00,1.12789,1,11,1,1,1
NZD_USD,2023-04-03 08:00:00,0.61809,2,13,1,1,0
AUD_JPY,2023-04-04 00:00:00,87.152,2,6,1,1,0
CHF_JPY,2023-04-04 00:00:00,142.018,1,25,1,1,0
EUR_JPY,2023-04-04 00:00:00,141.047,3,5,1,1,1
NZD_CHF,2023-04-04 00:00:00,0.56969,3,4,1,1,0
NZD_JPY,2023-04-04 00:00:00,81.191,3,5,1,1,1
EUR_CAD,2023-04-04 08:00:00,1.45796,2,8,1,1,1
GBP_CAD,2023-04-04 08:00:00,1.65807,2,8,1,1,1
GBP_CHF,2023-04-04 08:00:00,1.12568,2,8,1,1,0
EUR_AUD,2023-04-04 16:00:00,1.60358,2,6,1,1,1
EUR_CAD,2023-04-04 16:00:00,1.45796,2,10,1,1,0
EUR_USD,2023-04-04 16:00:00,1.07882,3,9,1,1,1
NZD_CAD,2023-04-04 16:00:00,0.83969,2,10,1,1,0
AUD_CHF,2023-04-05 00:00:00,0.60965,3,12,1,1,0
AUD_NZD,2023-04-05 00:00:00,1.06662,3,12,1,1,1
AUD_USD,2023-04-05 00:00:00,0.66511,4,12,1,1,0
EUR_USD,2023-04-05 00:00:00,1.07882,3,11,1,1,0
GBP_CAD,2023-04-05 08:00:00,1.65807,2,14,1,1,0
CAD_JPY,2023-04-06 08:00:00,97.097,3,4,1,1,1
GBP_JPY,2023-04-06 08:00:00,162.775,2,4,1,1,1
USD_JPY,2023-04-06 08:00:00,130.602,4,4,1,1,1
EUR_CHF,2023-04-06 16:00:00,0.98695,2,6,1,1,1
USD_CAD,2023-04-07 00:00:00,1.34073,4,8,1,1,1
CHF_JPY,2023-04-07 08:00:00,144.264,2,8,1,1,1
EUR_CAD,2023-04-07 08:00:00,1.45796,2,8,1,1,0
USD_CAD,2023-04-07 08:00:00,1.34073,3,10,1,1,0
CAD_JPY,2023-04-10 00:00:00,97.097,2,14,1,1,0
USD_JPY,2023-04-10 00:00:00,130.602,2,14,1,1,0
AUD_USD,2023-04-10 08:00:00,0.6641,4,5,1,1,1
EUR_USD,2023-04-10 08:00:00,1.08761,2,5,1,1,1
EUR_CAD,2023-04-11 00:00:00,1.46566,1,18,1,1,1
EUR_GBP,2023-04-11 00:00:00,0.87293,4,6,1,1,1
CHF_JPY,2023-04-11 16:00:00,144.264,3,7,1,1,0
EUR_JPY,2023-04-11 16:00:00,142.55,2,13,1,1,1
GBP_JPY,2023-04-11 16:00:00,162.775,2,13,1,1,1
EUR_AUD,2023-04-12 00:00:00,1.61653,5,4,1,1,1
EUR_GBP,2023-04-12 00:00:00,0.87394,4,6,1,1,0
GBP_USD,2023-04-12 00:00:00,1.23443,4,8,1,1,1
NZD_JPY,2023-04-12 00:00:00,82.12,2,15,1,1,1
AUD_NZD,2023-04-12 04:00:00,1.0588,3,7,1,1,1
EUR_CHF,2023-04-12 08:00:00,0.98478,4,8,1,1,1
EUR_GBP,2023-04-12 08:00:00,0.87394,4,8,1,1,0
EUR_AUD,2023-04-13 00:00:00,1.62013,4,10,1,1,0
EUR_CAD,2023-04-13 00:00:00,1.46566,3,6,1,1,0
EUR_NZD,2023-04-13 00:00:00,1.72399,3,12,1,1,1
AUD_CAD,2023-04-13 04:00:00,0.89438,3,7,1,1,1
CHF_JPY,2023-04-13 08:00:00,145.354,3,5,1,1,1
EUR_JPY,2023-04-13 08:00:00,143.588,2,4,1,1,0
NZD_CAD,2023-04-13 08:00:00,0.83214,2,8,1,1,1
AUD_CAD,2023-04-13 12:00:00,0.89438,3,9,1,1,0
EUR_GBP,2023-04-14 00:00:00,0.8759,4,4,1,1,0
EUR_GBP,2023-04-14 08:00:00,0.8759,4,6,1,1,1
CAD_CHF,2023-04-17 00:00:00,0.66222,4,8,1,1,1
USD_JPY,2023-04-17 00:00:00,132.021,4,4,1,1,1
EUR_GBP,2023-04-17 08:00:00,0.87596,2,12,1,1,0
AUD_CHF,2023-04-17 16:00:00,0.59814,3,13,1,1,1
AUD_JPY,2023-04-17 16:00:00,88.528,2,5,1,1,1
NZD_USD,2023-04-18 00:00:00,0.61812,1,25,1,1,1
CAD_JPY,2023-04-18 04:00:00,98.475,3,15,1,1,1
EUR_CHF,2023-04-18 08:00:00,0.97993,3,4,1,1,1
GBP_CAD,2023-04-18 08:00:00,1.65386,2,6,1,1,1
GBP_CHF,2023-04-18 08:00:00,1.10708,3,5,1,1,1
NZD_CAD,2023-04-18 08:00:00,0.82623,3,4,1,1,0
EUR_AUD,2023-04-18 16:00:00,1.62641,2,17,1,1,1
AUD_CAD,2023-04-19 00:00:00,0.89433,2,10,1,1,1
AUD_JPY,2023-04-19 00:00:00,89.51,1,13,1,1,0
AUD_USD,2023-04-19 00:00:00,0.66451,2,8,1,1,1
NZD_CAD,2023-04-19 00:00:00,0.82623,3,8,1,1,1
NZD_JPY,2023-04-19 00:00:00,82.49,2,8,1,1,1
NZD_USD,2023-04-19 00:00:00,0.61614,1,8,1,1,0
GBP_CHF,2023-04-19 04:00:00,1.10708,3,10,1,1,0
GBP_CAD,2023-04-19 08:00:00,1.65386,2,12,1,1,0
EUR_GBP,2023-04-20 00:00:00,0.87918,3,4,1,1,1
EUR_JPY,2023-04-20 00:00:00,146.077,3,8,1,1,1
GBP_AUD,2023-04-20 00:00:00,1.84001,4,6,1,1,1
USD_JPY,2023-04-20 00:00:00,132.021,3,9,1,1,0
EUR_GBP,2023-04-21 08:00:00,0.87885,3,8,1,1,0
AUD_JPY,2023-04-21 16:00:00,89.51,3,8,1,1,1
EUR_JPY,2023-04-21 16:00:00,146.591,2,18,1,1,0
EUR_USD,2023-04-24 00:00:00,1.09092,4,4,1,1,1
EUR_GBP,2023-04-24 08:00:00,0.87885,3,14,1,1,0
GBP_USD,2023-04-24 08:00:00,1.23533,4,4,1,1,1
NZD_CAD,2023-04-24 16:00:00,0.82623,3,7,1,1,1
AUD_JPY,2023-04-25 00:00:00,89.401,4,4,1,1,0
CHF_JPY,2023-04-25 00:00:00,149.19,2,10,1,1,1
EUR_JPY,2023-04-25 00:00:00,146.401,3,10,1,1,0
GBP_CAD,2023-04-25 08:00:00,1.6734,1,11,1,1,1
GBP_AUD,2023-04-25 16:00:00,1.84035,2,18,1,1,1
NZD_CHF,2023-04-25 16:00:00,0.54556,4,6,1,1,1
GBP_NZD,2023-04-26 04:00:00,2.00895,2,11,1,1,1
EUR_CHF,2023-04-26 08:00:00,0.97793,2,12,1,1,1
EUR_GBP,2023-04-26 08:00:00,0.87885,3,14,1,1,1
GBP_CHF,2023-04-26 08:00:00,1.1027,3,5,1,1,1
GBP_CHF,2023-04-26 16:00:00,1.1027,3,7,1,1,0
NZD_CAD,2023-04-27 00:00:00,0.82846,2,21,1,1,0
CAD_JPY,2023-04-27 04:00:00,97.755,2,8,1,1,1
EUR_JPY,2023-04-27 04:00:00,146.288,2,8,1,1,1
GBP_JPY,2023-04-27 04:00:00,165.427,2,8,1,1,1
GBP_USD,2023-04-27 04:00:00,1.23669,4,9,1,1,0
CAD_CHF,2023-04-27 08:00:00,0.64992,2,4,1,1,1
USD_CHF,2023-04-27 08:00:00,0.88519,3,4,1,1,1
CHF_JPY,2023-04-27 20:00:00,149.523,2,12,1,1,0
EUR_CAD,2023-04-28 00:00:00,1.49274,1,12,1,1,1
GBP_CAD,2023-04-28 00:00:00,1.6734,2,14,1,1,0
USD_CAD,2023-04-28 04:00:00,1.35247,2,9,1,1,1
EUR_CAD,2023-04-28 08:00:00,1.49274,1,14,1,1,0
GBP_CAD,2023-04-28 16:00:00,1.68683,2,6,1,1,1
CHF_JPY,2023-05-01 00:00:00,149.083,3,5,1,1,1
EUR_JPY,2023-05-01 00:00:00,146.288,3,5,1,1,0
USD_CHF,2023-05-01 00:00:00,0.88519,2,14,1,1,0
USD_JPY,2023-05-01 00:00:00,133.015,4,5,1,1,1
USD_CAD,2023-05-01 08:00:00,1.35247,3,9,1,1,0
EUR_JPY,2023-05-01 12:00:00,146.288,3,8,1,1,0
EUR_AUD,2023-05-02 00:00:00,1.65343,2,11,1,1,1
EUR_GBP,2023-05-02 00:00:00,0.87541,2,6,1,1,1
EUR_USD,2023-05-02 00:00:00,1.09614,3,9,1,1,1
GBP_AUD,2023-05-02 00:00:00,1.88044,2,12,1,1,1
GBP_CAD,2023-05-02 00:00:00,1.68683,2,14,1,1,0
USD_CAD,2023-05-02 00:00:00,1.35246,4,6,1,1,0
USD_CAD,2023-05-02 08:00:00,1.35246,3,8,1,1,0
USD_CHF,2023-05-02 08:00:00,0.88519,3,10,1,1,0
EUR_CAD,2023-05-03 00:00:00,1.48407,3,8,1,1,0
GBP_USD,2023-05-03 00:00:00,1.24362,3,8,1,1,1
NZD_JPY,2023-05-03 00:00:00,81.557,1,26,1,1,1
NZD_USD,2023-05-03 00:00:00,0.61113,3,6,1,1,1
GBP_AUD,2023-05-03 08:00:00,1.86018,3,4,1,1,0
GBP_CAD,2023-05-03 16:00:00,1.68981,2,8,1,1,0
GBP_USD,2023-05-03 16:00:00,1.24351,4,6,1,1,0
AUD_JPY,2023-05-05 00:00:00,88.429,2,6,1,1,1
NZD_JPY,2023-05-05 00:00:00,83.429,2,6,1,1,0
AUD_USD,2023-05-05 04:00:00,0.65736,3,7,1,1,1
NZD_USD,2023-05-05 04:00:00,0.61242,3,7,1,1,0
CAD_CHF,2023-05-05 08:00:00,0.64769,2,8,1,1,1
CAD_JPY,2023-05-05 08:00:00,98.386,1,4,1,1,1
EUR_JPY,2023-05-08 00:00:00,147.126,2,8,1,1,1
GBP_JPY,2023-05-08 00:00:00,168.059,1,8,1,1,1
USD_JPY,2023-05-08 00:00:00,133.499,1,8,1,1,1
EUR_USD,2023-05-08 04:00:00,1.09422,3,4,1,1,1
AUD_JPY,2023-05-08 08:00:00,89.163,2,10,1,1,0
CAD_JPY,2023-05-08 08:00:00,98.386,1,10,1,1,0
CHF_JPY,2023-05-08 08:00:00,150.19,2,6,1,1,1
EUR_JPY,2023-05-08 08:00:00,147.126,2,10,1,1,0
NZD_CHF,2023-05-08 08:00:00,0.54822,2,14,1,1,1
NZD_JPY,2023-05-08 08:00:00,83.429,2,14,1,1,1
CAD_JPY,2023-05-09 00:00:00,98.386,1,14,1,1,0
CAD_CHF,2023-05-09 08:00:00,0.64769,1,20,1,1,0
NZD_CHF,2023-05-09 08:00:00,0.54822,1,20,1,1,0
USD_CHF,2023-05-09 08:00:00,0.88202,3,6,1,1,1
CHF_JPY,2023-05-09 16:00:00,150.19,2,14,1,1,0
GBP_NZD,2023-05-09 16:00:00,1.98694,3,4,1,1,1
NZD_JPY,2023-05-09 20:00:00,83.429,1,23,1,1,0
GBP_CHF,2023-05-10 08:00:00,1.10912,1,26,1,1,1
USD_CAD,2023-05-10 08:00:00,1.3315,2,10,1,1,1
USD_CHF,2023-05-10 08:00:00,0.88202,3,12,1,1,0
AUD_CAD,2023-05-11 00:00:00,0.90146,4,9,1,1,1
AUD_CHF,2023-05-11 00:00:00,0.5865,3,4,1,1,1
CAD_JPY,2023-05-11 08:00:00,98.386,2,11,1,1,1
GBP_JPY,2023-05-11 08:00:00,168.059,2,12,1,1,1
USD_JPY,2023-05-11 08:00:00,133.499,1,28,1,1,1
EUR_AUD,2023-05-11 16:00:00,1.61362,2,7,1,1,1
AUD_USD,2023-05-12 00:00:00,0.66892,3,9,1,1,1
GBP_NZD,2023-05-12 00:00:00,1.97915,3,5,1,1,0
CAD_CHF,2023-05-15 08:00:00,0.6598,4,6,1,1,1
AUD_USD,2023-05-15 16:00:00,0.6633,3,4,1,1,0
EUR_GBP,2023-05-16 00:00:00,0.86612,3,9,1,1,1
EUR_USD,2023-05-16 00:00:00,1.0842,4,6,1,1,1
EUR_NZD,2023-05-16 08:00:00,1.72011,1,17,1,1,1
EUR_GBP,2023-05-16 16:00:00,0.86612,4,4,1,1,0
EUR_GBP,2023-05-17 00:00:00,0.86612,4,6,1,1,0
NZD_USD,2023-05-17 00:00:00,0.61824,2,13,1,1,1
EUR_JPY,2023-05-17 04:00:00,146.134,3,5,1,1,1
GBP_JPY,2023-05-17 04:00:00,167.84,2,5,1,1,1
USD_JPY,2023-05-17 04:00:00,133.744,2,4,1,1,1
EUR_CHF,2023-05-17 08:00:00,0.97193,6,5,1,1,1
EUR_GBP,2023-05-17 08:00:00,0.86612,4,8,1,1,0
CHF_JPY,2023-05-17 16:00:00,149.809,3,8,1,1,1
GBP_USD,2023-05-17 16:00:00,1.24416,3,8,1,1,1
EUR_AUD,2023-05-18 00:00:00,1.62119,2,14,1,1,1
EUR_GBP,2023-05-18 00:00:00,0.86612,3,12,1,1,0
AUD_JPY,2023-05-18 12:00:00,89.795,3,13,1,1,1
EUR_CHF,2023-05-18 16:00:00,0.97193,4,13,1,1,0
GBP_CHF,2023-05-18 16:00:00,1.11513,4,8,1,1,1
AUD_JPY,2023-05-18 20:00:00,89.912,3,4,1,1,0
NZD_JPY,2023-05-19 08:00:00,83.724,2,18,1,1,1
AUD_JPY,2023-05-19 12:00:00,89.912,3,8,1,1,0
CHF_JPY,2023-05-22 08:00:00,151.625,4,6,1,1,0
EUR_GBP,2023-05-22 08:00:00,0.86683,4,4,1,1,1
NZD_CHF,2023-05-22 16:00:00,0.5557,3,16,1,1,1
AUD_CHF,2023-05-23 00:00:00,0.59517,2,17,1,1,1
CAD_CHF,2023-05-23 00:00:00,0.66272,2,8,1,1,1
CAD_JPY,2023-05-23 00:00:00,100.694,2,8,1,1,1
GBP_CHF,2023-05-23 00:00:00,1.11591,3,16,1,1,0
EUR_GBP,2023-05-23 08:00:00,0.86683,3,10,1,1,0
GBP_AUD,2023-05-23 16:00:00,1.8641,2,14,1,1,1
GBP_JPY,2023-05-23 16:00:00,171.19,3,8,1,1,1
GBP_USD,2023-05-24 00:00:00,1.23916,3,10,1,1,1
EUR_AUD,2023-05-24 04:00:00,1.61996,3,6,1,1,1
EUR_CHF,2023-05-24 04:00:00,0.96772,2,10,1,1,1
EUR_NZD,2023-05-24 04:00:00,1.71671,4,7,1,1,1
EUR_USD,2023-05-24 04:00:00,1.076,3,11,1,1,1
GBP_CHF,2023-05-24 04:00:00,1.11333,4,5,1,1,1
USD_CHF,2023-05-24 08:00:00,0.89409,1,11,1,1,1
GBP_NZD,2023-05-24 16:00:00,1.97462,3,10,1,1,1
AUD_NZD,2023-05-25 00:00:00,1.05594,4,6,1,1,1
USD_CAD,2023-05-25 04:00:00,1.34689,2,9,1,1,1
GBP_CHF,2023-05-25 08:00:00,1.11333,4,5,1,1,0
EUR_AUD,2023-05-25 16:00:00,1.61996,2,15,1,1,0
EUR_JPY,2023-05-25 16:00:00,148.716,3,7,1,1,1
EUR_AUD,2023-05-26 00:00:00,1.61996,3,4,1,1,0
USD_CAD,2023-05-26 00:00:00,1.34689,2,14,1,1,0
AUD_JPY,2023-05-26 08:00:00,90.753,3,4,1,1,1
GBP_JPY,2023-05-26 08:00:00,171.199,4,11,1,1,0
CAD_CHF,2023-05-26 16:00:00,0.6622,3,10,1,1,1
USD_CHF,2023-05-26 16:00:00,0.89409,2,14,1,1,0
AUD_CAD,2023-05-29 00:00:00,0.88587,2,6,1,1,1
AUD_USD,2023-05-29 00:00:00,0.64905,2,6,1,1,1
CAD_CHF,2023-05-29 00:00:00,0.66188,3,4,1,1,0
GBP_CHF,2023-05-29 00:00:00,1.11333,4,6,1,1,0
NZD_USD,2023-05-29 00:00:00,0.60441,3,8,1,1,1
USD_CHF,2023-05-29 00:00:00,0.89409,3,4,1,1,0
GBP_USD,2023-05-29 16:00:00,1.2308,3,6,1,1,1
USD_CHF,2023-05-30 08:00:00,0.90051,2,12,1,1,1
GBP_AUD,2023-05-30 12:00:00,1.88579,2,6,1,1,1
GBP_NZD,2023-05-30 12:00:00,2.02924,2,6,1,1,1
EUR_CHF,2023-05-30 16:00:00,0.96698,4,4,1,1,1
AUD_CAD,2023-05-31 00:00:00,0.88587,2,14,1,1,0
EUR_CAD,2023-05-31 00:00:00,1.45166,2,4,1,1,1
GBP_AUD,2023-05-31 00:00:00,1.88579,3,5,1,1,0
GBP_CAD,2023-05-31 00:00:00,1.67682,3,4,1,1,1
GBP_NZD,2023-05-31 00:00:00,2.02924,2,9,1,1,0
CAD_CHF,2023-05-31 08:00:00,0.66188,4,4,1,1,0
EUR_AUD,2023-05-31 12:00:00,1.63517,2,8,1,1,1
AUD_CHF,2023-05-31 16:00:00,0.58753,2,9,1,1,1
GBP_AUD,2023-05-31 16:00:00,1.88579,3,9,1,1,0
GBP_CHF,2023-05-31 16:00:00,1.11421,2,10,1,1,1
GBP_USD,2023-05-31 16:00:00,1.2308,3,8,1,1,0
USD_CHF,2023-05-31 16:00:00,0.90141,2,7,1,1,0
GBP_NZD,2023-06-01 00:00:00,2.02924,2,15,1,1,0
AUD_NZD,2023-06-01 04:00:00,1.07074,3,7,1,1,1
AUD_USD,2023-06-01 12:00:00,0.64583,3,5,1,1,1
AUD_CHF,2023-06-01 16:00:00,0.58753,3,9,1,1,0
AUD_NZD,2023-06-01 16:00:00,1.07074,4,6,1,1,0
EUR_NZD,2023-06-02 00:00:00,1.76312,3,7,1,1,1
GBP_JPY,2023-06-02 00:00:00,172.527,3,10,1,1,1
CAD_CHF,2023-06-02 08:00:00,0.66188,4,5,1,1,1
EUR_CHF,2023-06-02 08:00:00,0.96698,3,6,1,1,0
EUR_GBP,2023-06-02 08:00:00,0.85673,3,4,1,1,1
AUD_NZD,2023-06-02 12:00:00,1.07614,3,11,1,1,0
CAD_CHF,2023-06-02 20:00:00,0.6627,3,8,1,1,0
USD_JPY,2023-06-05 08:00:00,138.43,3,10,1,1,1
NZD_CAD,2023-06-05 16:00:00,0.81351,4,10,1,1,1
USD_CHF,2023-06-06 08:00:00,0.90141,2,12,1,1,1
AUD_JPY,2023-06-06 16:00:00,90.261,2,6,1,1,1
AUD_NZD,2023-06-06 16:00:00,1.07614,3,16,1,1,1
AUD_USD,2023-06-07 00:00:00,0.64583,2,9,1,1,1
EUR_USD,2023-06-07 00:00:00,1.06351,2,9,1,1,1
NZD_USD,2023-06-07 00:00:00,0.59854,2,9,1,1,1
AUD_CAD,2023-06-07 08:00:00,0.87834,2,11,1,1,1
AUD_CHF,2023-06-07 08:00:00,0.59877,1,7,1,1,1
AUD_USD,2023-06-07 08:00:00,0.64583,2,11,1,1,0
GBP_USD,2023-06-07 08:00:00,1.2348,3,5,1,1,1
AUD_CAD,2023-06-09 00:00:00,0.88488,2,6,1,1,0
CHF_JPY,2023-06-09 00:00:00,153.263,4,4,1,1,1
EUR_CAD,2023-06-09 00:00:00,1.4283,3,4,1,1,1
EUR_JPY,2023-06-09 00:00:00,148.631,3,4,1,1,1
GBP_CAD,2023-06-09 00:00:00,1.66056,3,6,1,1,1
USD_CAD,2023-06-09 00:00:00,1.33207,4,4,1,1,1
AUD_CHF,2023-06-09 08:00:00,0.59877,3,8,1,1,0
AUD_NZD,2023-06-09 08:00:00,1.08837,2,5,1,1,0
CAD_CHF,2023-06-09 08:00:00,0.67216,2,10,1,1,1
GBP_CHF,2023-06-09 08:00:00,1.12367,4,4,1,1,1
AUD_JPY,2023-06-12 00:00:00,92.134,4,6,1,1,1
GBP_NZD,2023-06-12 00:00:00,2.03931,3,9,1,1,1
AUD_CAD,2023-06-12 08:00:00,0.88488,3,5,1,1,0
AUD_CHF,2023-06-12 08:00:00,0.59877,4,8,1,1,0
AUD_USD,2023-06-12 08:00:00,0.65793,3,6,1,1,1
CAD_CHF,2023-06-12 08:00:00,0.67194,3,8,1,1,0
EUR_CAD,2023-06-12 08:00:00,1.4283,3,12,1,1,0
EUR_JPY,2023-06-12 08:00:00,148.631,4,8,1,1,0
GBP_USD,2023-06-12 08:00:00,1.23685,5,6,1,1,0
NZD_CAD,2023-06-12 08:00:00,0.80571,3,14,1,1,1
NZD_CHF,2023-06-12 08:00:00,0.54723,3,8,1,1,1
NZD_JPY,2023-06-12 08:00:00,84.304,4,8,1,1,1
NZD_USD,2023-06-12 08:00:00,0.60276,3,14,1,1,1
EUR_JPY,2023-06-13 00:00:00,148.631,5,6,1,1,0
GBP_CAD,2023-06-13 00:00:00,1.66056,3,9,1,1,0
GBP_JPY,2023-06-13 00:00:00,172.669,2,22,1,1,1
GBP_NZD,2023-06-13 00:00:00,2.03931,4,8,1,1,0
GBP_USD,2023-06-13 00:00:00,1.23917,4,10,1,1,1
NZD_CAD,2023-06-13 08:00:00,0.80571,2,20,1,1,0
AUD_JPY,2023-06-13 16:00:00,92.778,3,16,1,1,0
GBP_AUD,2023-06-13 16:00:00,1.85002,3,6,1,1,1
CAD_CHF,2023-06-14 08:00:00,0.67194,3,6,1,1,0
GBP_CHF,2023-06-14 08:00:00,1.12569,3,6,1,1,0
AUD_JPY,2023-06-14 12:00:00,92.969,3,8,1,1,0
GBP_JPY,2023-06-14 20:00:00,174.353,1,13,1,1,0
AUD_CAD,2023-06-15 04:00:00,0.89456,3,7,1,1,1
AUD_CHF,2023-06-15 04:00:00,0.60164,2,11,1,1,1
AUD_USD,2023-06-15 04:00:00,0.66928,3,7,1,1,0
CAD_CHF,2023-06-15 04:00:00,0.67194,2,11,1,1,1
