trade_id,race_condition,mae_mfe_ratio_winners
6239,-44.0,0.13259624
6240,-234.0,0.2941172
6241,-38.0,0.062044036
6242,15.0,
6243,-239.0,0.21369863
6244,-227.0,0.1328677
6245,-229.0,0.015822751
6246,226.0,
6247,11.0,
6248,10.0,
6249,10.0,
6250,6.0,
6251,6.0,
6252,17.0,
6253,211.0,
6254,-47.0,0.043126572
6255,-75.0,0.21710528
6256,-201.0,
6257,-235.0,0.74869186
6258,-199.0,1.1843963
6259,-235.0,1.639175
6260,-238.0,0.92647034
6261,-238.0,0.2985772
6262,-237.0,0.34791228
6263,-235.0,1.725489
6264,-237.0,0.9562054
6265,205.0,
6266,236.0,
6267,92.0,
6268,236.0,
6269,60.0,
6270,43.0,
6271,-196.0,1.0312523
6272,-28.0,
6273,212.0,
6274,-226.0,
6275,-139.0,0.529412
6276,-144.0,0.3714288
6277,231.0,
6278,229.0,0.08611138
6279,229.0,
6280,-236.0,0.61
6281,-159.0,
6282,-233.0,0.07873994
6283,-70.0,0.93357944
6284,-234.0,0.20491797
6285,-10.0,0.8606556
6286,-238.0,0.038869288
6287,44.0,
6288,28.0,0.15254262
6289,-144.0,0.02512557
6290,136.0,
6291,162.0,
6292,-196.0,0.21999986
6293,237.0,
6294,118.0,
6295,97.0,
6296,70.0,
6297,-144.0,
6298,-169.0,0.41592908
6299,-237.0,
6300,120.0,
6301,214.0,
6302,86.0,0.28977245
6303,86.0,0.2398189
6304,236.0,
6305,234.0,
6306,-169.0,0.18009508
6307,179.0,0.310811
6308,-36.0,
6309,95.0,
6310,-238.0,0.034666684
6311,-81.0,0.13467039
6312,42.0,
6313,220.0,
6314,-49.0,
6315,223.0,2.0909102
6316,-2.0,0.17195798
6317,-71.0,0.39130417
6318,-240.0,0.023148129
6319,10.0,0.3533833
6320,239.0,
6321,23.0,0.59124106
6322,55.0,
6323,-30.0,0.84116966
6324,218.0,
6325,216.0,2.6571484
6326,29.0,
6327,180.0,1.1179619
6328,23.0,0.08661442
6329,-45.0,0.2254331
6330,-31.0,0.7639752
6331,-26.0,0.07913685
6332,-46.0,0.19999929
6333,175.0,0.005128206
6334,-14.0,0.37588713
6335,-21.0,0.1183435
6336,-54.0,0.09677362
6337,19.0,1.0109882
6338,16.0,
6339,-14.0,1.272194
6340,175.0,
6341,96.0,
6342,10.0,
6343,27.0,
6344,18.0,0.594891
6345,18.0,
6346,11.0,0.74513036
6347,-101.0,1.357143
6348,18.0,
6349,-145.0,0.16149078
6350,-239.0,0.22330123
6351,-158.0,0.17728887
6352,5.0,
6353,-207.0,0.23046108
6354,156.0,
6355,10.0,0.36538506
6356,-100.0,0.16867407
6357,154.0,
6358,145.0,0.59677404
6359,-239.0,0.08627459
6360,-239.0,0.016152687
6361,13.0,
6362,29.0,
6363,230.0,
6364,231.0,0.122222185
6365,-99.0,1.0434783
6366,-114.0,0.15197001
6367,228.0,
6368,-75.0,0.62711895
6369,227.0,
6370,79.0,
6371,-130.0,
6372,-10.0,
6373,-142.0,0.9705875
6374,-5.0,2.155559
6375,97.0,
6376,-136.0,0.1836734
6377,116.0,0.73770505
6378,120.0,
6379,118.0,0.68627495
6380,115.0,0.20158061
6381,134.0,
6382,118.0,0.85034025
6383,93.0,0.15068433
6384,-96.0,0.16774239
6385,-22.0,0.25581318
6386,220.0,0.20537373
6387,105.0,0.4886363
6388,111.0,0.4267519
6389,46.0,
6390,47.0,
6391,49.0,
6392,61.0,
6393,56.0,
6394,-116.0,1.4383583
6395,26.0,
6396,230.0,
6397,-83.0,
6398,223.0,
6399,-165.0,0.24475507
6400,222.0,0.4330707
6401,114.0,0.2870365
6402,118.0,4.771439
6403,114.0,
6404,-7.0,
6405,46.0,
6406,-53.0,0.11680904
6407,32.0,2.0109851
6408,111.0,
6409,49.0,
6410,110.0,
6411,114.0,
6412,-70.0,0.035714347
6413,115.0,
6414,79.0,
6415,104.0,
6416,43.0,1.0939597
6417,109.0,0.78835976
6418,-8.0,0.697479
6419,18.0,0.0052910033
6420,43.0,0.43571466
6421,41.0,0.68686825
6422,24.0,0.06209877
6423,-5.0,0.02664301
6424,31.0,
6425,-41.0,
6426,23.0,
6427,82.0,0.8916258
6428,215.0,1.294413
6429,-136.0,
6430,-8.0,
6431,-22.0,0.27680779
6432,-24.0,0.1806331
6433,-48.0,0.19642831
6434,22.0,
6435,-137.0,
6436,-32.0,
6437,234.0,
6438,-99.0,
6439,5.0,
6440,-143.0,0.56149757
6441,-53.0,0.46153888
6442,4.0,
6443,-100.0,0.727273
6444,-98.0,0.3786409
6445,-57.0,1.0509559
6446,-54.0,0.96680534
6447,-101.0,0.2100837
6448,-32.0,0.0065934043
6449,-37.0,0.081564456
6450,-3.0,0.35483956
6451,-61.0,0.16887166
6452,-6.0,0.24513651
6453,-37.0,0.3664825
6454,-28.0,0.12955435
6455,6.0,
6456,53.0,
6457,-32.0,1.3695652
6458,-131.0,0.2380947
6459,35.0,0.22147688
6460,-99.0,0.14285743
6461,-106.0,0.0708662
6462,24.0,
6463,-93.0,0.05421692
6464,236.0,0.2360518
6465,-137.0,0.6710524
6466,-136.0,0.19354762
6467,29.0,
6468,98.0,
6469,136.0,
6470,96.0,
6471,83.0,
6472,-237.0,0.6546422
6473,-24.0,0.8584641
6474,-22.0,1.8787862
6475,-10.0,
6476,-39.0,0.042253494
6477,-13.0,0.063829616
6478,47.0,
6479,-49.0,0.01365184
6480,-39.0,0.16212694
6481,-8.0,0.54185003
6482,122.0,
6483,48.0,
6484,26.0,0.2167832
6485,-76.0,1.7058812
6486,-65.0,
6487,183.0,
6488,-79.0,0.66400075
6489,-3.0,0.114503816
6490,-78.0,0.30693075
6491,-74.0,
6492,-79.0,1.1060612
6493,34.0,0.039999977
6494,-114.0,0.2209304
6495,-9.0,0.016949194
6496,-31.0,0.22857086
6497,-31.0,0.20930268
6498,-14.0,0.5714294
6499,70.0,
6500,70.0,
6501,-23.0,0.286385
6502,-19.0,1.273858
6503,-20.0,
6504,-24.0,
6505,232.0,
6506,22.0,
6507,33.0,
6508,9.0,
6509,39.0,
6510,10.0,
6511,-64.0,0.51330835
6512,7.0,
6513,34.0,
6514,23.0,
6515,-45.0,
6516,19.0,
6517,-50.0,
6518,-91.0,
6519,-33.0,
6520,52.0,
6521,-8.0,0.39024428
6522,237.0,
6523,-73.0,
6524,7.0,
6525,-50.0,
6526,-90.0,0.46268684
6527,239.0,
6528,-73.0,
6529,-44.0,
6530,237.0,
6531,237.0,
6532,-237.0,
6533,91.0,
6534,235.0,
6535,75.0,
6536,10.0,0.4480714
6537,-81.0,0.105263
6538,91.0,
6539,239.0,
6540,20.0,
6541,85.0,
6542,90.0,
6543,82.0,
6544,47.0,
6545,-4.0,0.3197775
6546,236.0,0.9912686
6547,-224.0,
6548,43.0,
6549,9.0,
6550,-8.0,
6551,234.0,
6552,-239.0,0.16142567
6553,10.0,1.1333354
6554,9.0,0.077490725
6555,43.0,
6556,70.0,
6557,52.0,
6558,41.0,
6559,-47.0,2.8775554
6560,225.0,
6561,10.0,0.3559332
6562,88.0,
6563,217.0,
6564,-234.0,
6565,-219.0,0.81366587
6566,0.0,
6567,-223.0,1.0491807
6568,135.0,
6569,0.0,0.7087002
6570,59.0,4.9481897
6571,-59.0,
6572,128.0,
6573,224.0,1.4028836
6574,54.0,
6575,56.0,
6576,-31.0,0.9139776
6577,11.0,0.7416268
6578,6.0,0.06515591
6579,6.0,0.42307732
6580,-31.0,1.6842085
6581,4.0,
6582,-48.0,
6583,-2.0,
6584,-39.0,0.06354524
6585,6.0,
6586,8.0,
6587,-233.0,
6588,4.0,
6589,-233.0,
6590,235.0,
6591,239.0,
6592,80.0,
6593,240.0,
6594,240.0,
6595,239.0,
6596,83.0,
6597,234.0,
6598,234.0,
6599,237.0,0.33727723
6600,65.0,
6601,-236.0,1.8999989
6602,-121.0,0.1749996
6603,237.0,
6604,-235.0,
6605,49.0,
6606,-21.0,
6607,220.0,0.5471696
6608,237.0,2.6455698
6609,240.0,
6610,240.0,
6611,240.0,
6612,240.0,
6613,240.0,
6614,239.0,
6615,240.0,
6616,72.0,
6617,240.0,
6618,240.0,
6619,240.0,
6620,205.0,
6621,-13.0,
6622,217.0,
6623,-20.0,0.27554098
6624,-21.0,0.46472105
6625,-12.0,
6626,217.0,
6627,-16.0,
6628,47.0,
6629,89.0,
6630,-20.0,0.3660722
6631,-22.0,0.50877225
6632,-19.0,
6633,-21.0,0.37872237
6634,112.0,
6635,97.0,
6636,16.0,
6637,20.0,
6638,21.0,1.4963505
6639,-217.0,
6640,-201.0,
6641,-21.0,0.1386324
6642,-24.0,0.024958419
6643,-30.0,0.027777683
6644,36.0,0.19191928
6645,-206.0,0.011695916
6646,-220.0,0.013861359
6647,-220.0,0.0066666664
6648,-16.0,0.94974905
6649,217.0,0.23671442
6650,36.0,
6651,-19.0,0.94782645
6652,-23.0,0.21860401
6653,-27.0,0.19211863
6654,-22.0,0.15243882
6655,-24.0,0.040871877
6656,-23.0,0.54166573
6657,-26.0,0.1649117
6658,-27.0,0.15107892
6659,-20.0,0.13304707
6660,217.0,1.394737
6661,-236.0,2.1924942
6662,-16.0,0.37566093
6663,-238.0,0.015795851
6664,-22.0,0.0111902505
6665,-26.0,0.018660786
6666,22.0,
6667,17.0,0.6021511
6668,-238.0,0.21100897
6669,-238.0,0.4894257
6670,239.0,
6671,239.0,
6672,239.0,
6673,239.0,
6674,14.0,
6675,72.0,
6676,82.0,
6677,239.0,
6678,239.0,
6679,239.0,
6680,-240.0,0.006784267
6681,-82.0,
6682,226.0,0.34673363
6683,229.0,0.21072748
6684,225.0,0.1587988
6685,225.0,0.2842801
6686,226.0,0.39199916
6687,4.0,
6688,224.0,0.20403083
6689,36.0,0.37832305
6690,-140.0,0.3907271
6691,225.0,0.13385841
6692,226.0,0.10000001
6693,102.0,0.11272734
6694,115.0,
6695,-228.0,
6696,-225.0,
6697,-105.0,
6698,33.0,
6699,-168.0,
6700,230.0,0.425288
6701,-237.0,0.8071068
6702,236.0,
6703,236.0,
6704,56.0,
6705,236.0,
6706,236.0,
6707,31.0,3.6249986
6708,36.0,
6709,235.0,
6710,235.0,
6711,88.0,0.009584695
6712,-153.0,0.4550135
6713,56.0,
6714,32.0,
6715,-172.0,5.109083
6716,28.0,
6717,31.0,
6718,77.0,
6719,240.0,
6720,30.0,
6721,10.0,
6722,240.0,
6723,29.0,
6724,22.0,1.0069199
6725,240.0,
6726,39.0,
6727,30.0,
6728,240.0,
6729,-133.0,0.7228642
6730,98.0,
6731,17.0,
6732,240.0,
6733,-166.0,0.38961068
6734,37.0,
6735,21.0,0.20837753
6736,90.0,
6737,26.0,1.0526317
6738,197.0,
6739,-151.0,0.12909399
6740,50.0,
6741,-105.0,2.5735257
6742,234.0,0.16513793
6743,25.0,
6744,86.0,
6745,143.0,
6746,85.0,8.409084
6747,-147.0,1.6178515
6748,-159.0,0.07728334
6749,-160.0,0.0012903182
6750,69.0,
6751,93.0,
6752,139.0,
6753,146.0,
6754,-31.0,0.15
6755,65.0,
6756,100.0,
6757,-148.0,0.18478316
6758,-144.0,0.0373231
6759,-130.0,0.04415577
6760,-158.0,0.127768
6761,-91.0,0.8076926
6762,-143.0,0.21739155
6763,-172.0,0.23651402
6764,-157.0,0.08457745
6765,-141.0,0.4295538
6766,14.0,1.0476196
6767,-220.0,0.2657338
6768,-165.0,0.15665826
6769,-161.0,0.22025399
6770,-225.0,0.31398425
6771,131.0,4.1379523
6772,120.0,
6773,146.0,
6774,213.0,
6775,-47.0,
6776,-237.0,0.49610353
6777,-98.0,
6778,-233.0,0.036619693
6779,-151.0,0.03472209
6780,-165.0,0.10263932
6781,127.0,
6782,9.0,
6783,-69.0,
6784,-237.0,0.25407916
6785,-69.0,0.12676021
6786,194.0,0.7222208
6787,-237.0,0.7185185
6788,-181.0,0.70340693
6789,-138.0,0.4376431
6790,-50.0,1.348082
6791,-110.0,0.40357786
6792,-65.0,0.6051777
6793,-56.0,
6794,-71.0,0.24137896
6795,-62.0,0.7566137
6796,-56.0,
6797,72.0,
6798,-30.0,
6799,-22.0,
6800,-65.0,0.15024863
6801,-44.0,
6802,40.0,
6803,36.0,
6804,14.0,
6805,-220.0,0.22950754
6806,-135.0,0.25925955
6807,213.0,0.6666659
6808,15.0,
6809,-10.0,0.12953389
6810,-140.0,0.48000053
6811,-21.0,0.36363664
6812,221.0,
6813,231.0,
6814,-32.0,0.63833684
6815,-128.0,0.08383953
6816,-42.0,0.34497836
6817,-48.0,0.10853815
6818,-72.0,0.118643925
6819,-5.0,0.2270679
6820,-74.0,0.1242313
6821,-240.0,0.0674487
6822,-111.0,0.06578958
6823,-94.0,0.053333264
6824,-113.0,0.052183084
6825,233.0,
6826,-30.0,0.99014246
6827,41.0,
6828,61.0,
6829,89.0,
6830,-222.0,
6831,228.0,
6832,-9.0,
6833,-206.0,0.25221193
6834,28.0,
6835,83.0,0.046729
6836,14.0,0.8879309
6837,-101.0,
6838,-29.0,
6839,-97.0,
6840,-232.0,
6841,-98.0,
6842,82.0,
6843,-233.0,
6844,228.0,
6845,240.0,
6846,230.0,
6847,198.0,
6848,-217.0,
6849,-55.0,
6850,5.0,
6851,-20.0,0.17977586
6852,0.0,
6853,0.0,
6854,-229.0,0.20112504
6855,24.0,
6856,119.0,
6857,235.0,
6858,231.0,
6859,6.0,
6860,224.0,0.7346938
6861,4.0,
6862,229.0,
6863,-5.0,0.049608476
6864,239.0,
6865,92.0,
6866,143.0,
6867,24.0,
6868,2.0,
6869,3.0,
6870,13.0,
6871,239.0,
6872,239.0,
6873,10.0,0.031446677
6874,223.0,1.8333316
6875,-5.0,0.08722744
6876,-238.0,0.015873022
6877,-83.0,
6878,-50.0,
6879,-37.0,0.14552797
6880,-30.0,0.31877583
6881,-30.0,0.11080712
6882,17.0,
6883,-13.0,0.88679016
6884,228.0,0.20238128
6885,-202.0,0.6708862
6886,-235.0,0.21212132
6887,-225.0,0.045958705
6888,170.0,
6889,-238.0,0.016233737
6890,-234.0,0.91011244
6891,174.0,
6892,236.0,0.211896
6893,176.0,0.28539357
6894,-36.0,0.19546786
6895,-28.0,0.108504534
6896,92.0,
6897,94.0,
6898,78.0,
6899,182.0,
6900,168.0,
6901,-18.0,
6902,-21.0,0.43119332
6903,-13.0,
6904,-29.0,
6905,-19.0,1.1772143
6906,-24.0,
6907,-15.0,2.4615483
6908,-39.0,0.13414642
6909,-37.0,0.054852244
6910,-38.0,0.06775056
6911,-28.0,
6912,225.0,
6913,-205.0,
6914,159.0,
6915,-35.0,0.06940883
6916,-58.0,0.123049945
6917,-27.0,0.05511799
6918,-28.0,0.011308559
6919,-230.0,
6920,14.0,
6921,159.0,
6922,230.0,
6923,233.0,
6924,-69.0,0.16049358
6925,-190.0,0.02766796
6926,-76.0,0.010135136
6927,67.0,
6928,-9.0,0.072165
6929,16.0,0.58188146
6930,232.0,1.723683
6931,187.0,
6932,-214.0,0.43771043
6933,168.0,
6934,237.0,
6935,7.0,
6936,-11.0,0.009740233
6937,218.0,0.40284345
6938,232.0,0.49767402
6939,-110.0,
6940,134.0,
6941,-220.0,
6942,-31.0,0.093406424
6943,54.0,0.06382978
6944,-234.0,
6945,237.0,1.0502558
6946,68.0,
6947,48.0,
6948,48.0,
6949,48.0,
6950,236.0,0.38461512
6951,48.0,
6952,-24.0,
6953,77.0,0.34301266
6954,54.0,2.022449
6955,67.0,0.91499346
6956,86.0,
6957,44.0,
6958,32.0,
6959,-5.0,0.51421076
6960,13.0,0.39572236
6961,29.0,
6962,-74.0,0.02049178
6963,81.0,
6964,63.0,
6965,24.0,0.26792362
6966,25.0,
6967,71.0,
6968,52.0,
6969,65.0,
6970,93.0,
6971,50.0,
6972,73.0,
6973,235.0,
6974,47.0,
6975,-5.0,1.2008373
6976,3.0,
6977,26.0,
6978,67.0,
6979,-43.0,0.23275806
6980,220.0,1.0383633
6981,68.0,
6982,47.0,
6983,225.0,0.3813551
6984,69.0,
6985,211.0,0.45689616
6986,23.0,
6987,19.0,
6988,10.0,1.1899751
6989,-219.0,1.4978586
6990,-216.0,1.0044863
6991,-127.0,0.2493434
6992,-239.0,0.2396252
6993,39.0,
6994,129.0,
6995,28.0,
6996,31.0,
6997,218.0,
6998,17.0,0.76595795
6999,-210.0,0.10502301
7000,30.0,
7001,-219.0,0.023746673
7002,3.0,0.3214284
7003,24.0,
7004,218.0,0.6516847
7005,-224.0,3.4791794
7006,-35.0,1.3679652
7007,-152.0,0.54545516
7008,-229.0,1.1388881
7009,9.0,
7010,-230.0,
7011,-58.0,0.13483128
7012,-5.0,
7013,18.0,
7014,11.0,
7015,226.0,0.42857164
7016,-208.0,
7017,-102.0,0.08849571
7018,51.0,0.558027
7019,124.0,0.03142341
7020,-233.0,0.122994415
7021,-4.0,0.14557861
7022,235.0,0.29596308
7023,233.0,1.3109257
7024,-233.0,0.62659854
7025,-236.0,0.60406077
7026,19.0,
7027,-234.0,0.53603387
7028,-230.0,0.65164983
7029,11.0,
7030,-237.0,0.45017296
7031,46.0,
7032,93.0,
7033,24.0,
7034,-234.0,0.8865243
7035,-214.0,1.214038
7036,-239.0,0.33811703
7037,-230.0,1.4141129
7038,-238.0,0.9653321
7039,-215.0,
7040,-239.0,0.528759
7041,-229.0,0.696002
7042,-237.0,0.9150274
7043,-28.0,0.32283437
7044,236.0,
7045,217.0,0.7339452
7046,236.0,
7047,115.0,
7048,234.0,
7049,215.0,
7050,36.0,
7051,27.0,
7052,7.0,
7053,10.0,
7054,23.0,1.5543002
7055,236.0,0.1986297
7056,-237.0,0.1578944
7057,-237.0,0.24181286
7058,-2.0,0.19955207
7059,-238.0,0.5403959
7060,-224.0,0.3414936
7061,-238.0,0.36013496
7062,233.0,
7063,239.0,
7064,23.0,
7065,215.0,
7066,239.0,
7067,41.0,
7068,-119.0,
7069,96.0,
7070,234.0,
7071,-226.0,
7072,-69.0,
7073,240.0,
7074,-219.0,0.34749058
7075,-110.0,0.26241204
7076,46.0,
7077,-237.0,0.67742044
7078,21.0,
7079,-49.0,
7080,-2.0,
7081,-59.0,0.16129023
7082,-39.0,0.16972448
7083,-71.0,0.2500003
7084,-70.0,0.1885965
7085,-70.0,0.09956713
7086,40.0,
7087,30.0,
7088,66.0,
7089,45.0,
7090,67.0,
7091,69.0,
7092,27.0,0.15964751
7093,47.0,0.18284926
7094,178.0,1.0413808
7095,-58.0,0.38619068
7096,-35.0,0.52653027
7097,28.0,
7098,-55.0,3.0
7099,28.0,0.2883433
7100,44.0,0.09389679
7101,-71.0,0.05213274
7102,43.0,0.15131538
7103,68.0,0.7777778
7104,43.0,
7105,-220.0,
7106,-217.0,
7107,-223.0,
7108,222.0,0.18428926
7109,229.0,
7110,-35.0,0.3936416
7111,-235.0,0.2857144
7112,-18.0,0.20115003
7113,178.0,0.88571453
7114,13.0,
7115,6.0,0.20851025
7116,-61.0,
7117,8.0,
7118,5.0,
7119,-228.0,2.01266
7120,5.0,
7121,110.0,
7122,6.0,
7123,-25.0,
7124,-22.0,0.74011254
7125,-225.0,0.17710176
7126,234.0,
7127,-197.0,
7128,238.0,
7129,-138.0,
7130,-43.0,
7131,230.0,
7132,-62.0,2.3333404
7133,236.0,
7134,49.0,0.13194476
7135,-12.0,
7136,35.0,
7137,4.0,
7138,231.0,0.40054435
7139,34.0,0.8299094
7140,-25.0,0.9400728
7141,27.0,1.1095889
7142,-119.0,
7143,-236.0,
7144,110.0,
7145,80.0,0.8578193
7146,131.0,
7147,34.0,
7148,238.0,
7149,230.0,
7150,80.0,
7151,218.0,
7152,-6.0,
7153,21.0,
7154,191.0,0.27536246
7155,-35.0,
7156,-22.0,0.35999963
7157,35.0,
7158,-96.0,
7159,55.0,0.50413305
7160,-56.0,
7161,17.0,0.52144593
7162,-136.0,0.17247677
7163,52.0,0.5999996
7164,19.0,
7165,209.0,
7166,-38.0,
7167,-20.0,
7168,-100.0,
7169,-39.0,0.2017177
7170,-25.0,0.20512779
7171,-37.0,0.34392965
7172,-104.0,1.0833334
7173,-5.0,0.06285733
7174,92.0,
7175,90.0,
7176,188.0,
7177,214.0,1.2941172
7178,55.0,
7179,-7.0,0.010600693
7180,63.0,
7181,77.0,
7182,6.0,
7183,103.0,0.2835161
7184,-190.0,1.0
7185,85.0,
7186,198.0,0.055793848
7187,-157.0,0.11403477
7188,-232.0,0.063599326
7189,185.0,
7190,19.0,1.3035699
7191,-35.0,0.50684965
7192,237.0,
7193,182.0,
7194,163.0,
7195,-239.0,0.12499975
7196,81.0,
7197,151.0,
7198,157.0,
7199,-74.0,0.14241016
7200,69.0,1.1987567
7201,223.0,0.1441048
7202,-31.0,1.9938608
7203,-158.0,0.42767438
7204,-56.0,0.35371107
7205,-39.0,0.23964503
7206,141.0,0.6319025
7207,55.0,
7208,-31.0,
7209,47.0,
7210,76.0,
7211,48.0,3.0961397
7212,-104.0,
7213,55.0,
7214,69.0,
7215,139.0,
7216,233.0,0.06479851
7217,233.0,
7218,-8.0,0.27559006
7219,166.0,
7220,-123.0,0.1505382
7221,-73.0,0.83783746
7222,-97.0,
7223,-52.0,1.4339639
7224,-35.0,
7225,63.0,
7226,139.0,
7227,235.0,
7228,210.0,
7229,-217.0,
7230,66.0,0.3023266
7231,82.0,
7232,42.0,2.3641603
7233,30.0,0.04986872
7234,-99.0,
7235,-229.0,0.36363545
7236,32.0,1.4731182
7237,28.0,0.60233855
7238,7.0,0.67479604
7239,-13.0,0.033149105
7240,-9.0,0.15966338
7241,28.0,
7242,41.0,
7243,63.0,
7244,140.0,0.05940596
7245,17.0,
7246,-44.0,0.5789474
7247,238.0,
7248,-217.0,0.4718093
7249,-140.0,0.46056715
7250,29.0,1.607847
7251,31.0,
7252,58.0,
7253,-131.0,
7254,115.0,
7255,161.0,1.1401271
7256,-26.0,
7257,-56.0,0.5036489
7258,69.0,
7259,111.0,
7260,-56.0,
7261,0.0,
7262,52.0,
7263,-203.0,
7264,-221.0,
7265,-228.0,1.8031496
7266,42.0,
7267,237.0,
7268,65.0,
7269,-76.0,
7270,-223.0,0.07796612
7271,13.0,0.29479718
7272,58.0,0.3107053
7273,225.0,
7274,239.0,
7275,5.0,0.05501624
7276,84.0,
7277,233.0,0.4391136
7278,28.0,3.4637747
7279,-9.0,
7280,52.0,
7281,57.0,
7282,57.0,
7283,218.0,
7284,-201.0,0.4958675
7285,25.0,
7286,-227.0,
7287,-227.0,
7288,26.0,
7289,213.0,0.39655238
7290,97.0,
7291,240.0,
7292,233.0,0.06787304
7293,233.0,0.035087697
7294,-18.0,
7295,235.0,
7296,237.0,0.30601034
7297,51.0,
7298,-19.0,1.9857819
7299,223.0,
7300,-237.0,0.7870702
7301,-13.0,1.5063292
7302,19.0,
7303,18.0,0.4517377
7304,76.0,
7305,230.0,
7306,1.0,
7307,-17.0,0.21505341
7308,-238.0,0.52447605
7309,-221.0,
7310,18.0,
7311,14.0,
7312,19.0,
7313,25.0,
7314,42.0,
7315,42.0,
7316,25.0,
7317,9.0,
7318,-4.0,
7319,-226.0,0.05030662
7320,-78.0,0.04191613
7321,-239.0,0.08095223
7322,-239.0,0.0546528
7323,-75.0,0.35361236
7324,-189.0,0.5955881
7325,5.0,
7326,-239.0,0.0771756
7327,-232.0,0.104568884
7328,-79.0,0.10854508
7329,-240.0,0.049056657
7330,-231.0,0.086294405
7331,-228.0,0.078694694
7332,225.0,
7333,237.0,
7334,225.0,
7335,224.0,
7336,63.0,
7337,224.0,0.6772326
7338,54.0,
7339,238.0,
7340,224.0,
7341,221.0,
7342,213.0,
7343,63.0,
7344,189.0,1.157145
7345,211.0,1.4944655
7346,-22.0,
7347,82.0,0.30941677
7348,-38.0,0.1937173
7349,26.0,0.11688379
7350,208.0,
7351,-70.0,
7352,-47.0,
7353,-234.0,1.7555541
7354,-55.0,0.05537474
7355,-26.0,0.044444393
7356,2.0,
7357,-18.0,0.3262035
7358,234.0,0.069597095
7359,2.0,
7360,-208.0,
7361,2.0,
7362,-239.0,0.27245978
7363,-213.0,0.1018869
7364,-191.0,0.07059493
7365,-239.0,0.14917135
7366,-239.0,0.051774316
7367,186.0,1.1309526
7368,-29.0,
7369,222.0,0.96031815
7370,188.0,1.0999993
7371,199.0,
7372,229.0,
7373,5.0,
7374,189.0,0.5384616
7375,193.0,0.8159513
7376,-159.0,0.4
7377,-229.0,0.11242608
7378,-177.0,0.032028474
7379,-196.0,0.1956526
7380,-155.0,0.01960776
7381,-226.0,0.020920502
7382,227.0,
7383,-196.0,1.0952365
7384,-34.0,0.5818183
7385,-217.0,0.42856953
7386,-235.0,0.2517009
7387,-219.0,
7388,-86.0,0.18604687
7389,1.0,2.222224
7390,11.0,
7391,-239.0,0.113043375
7392,186.0,2.2139313
7393,-21.0,0.9893052
7394,-159.0,0.09090949
7395,-168.0,0.3671649
7396,-240.0,0.070217706
7397,228.0,
7398,217.0,0.4480716
7399,184.0,
7400,221.0,0.23322707
7401,-24.0,0.13631177
7402,232.0,
7403,216.0,0.47910044
7404,-218.0,
7405,-61.0,0.4502923
7406,103.0,0.4124999
7407,118.0,0.50793695
7408,-161.0,
7409,161.0,
7410,237.0,
7411,232.0,0.41803175
7412,239.0,
7413,239.0,
7414,61.0,
7415,-80.0,1.0
7416,234.0,
7417,93.0,
7418,193.0,
7419,61.0,
7420,61.0,
7421,-44.0,0.40599534
7422,9.0,
7423,-12.0,
7424,-125.0,0.24390301
7425,-36.0,
7426,-35.0,
7427,-24.0,
7428,85.0,
7429,160.0,0.29529303
7430,96.0,
7431,-24.0,
7432,-24.0,0.2803032
7433,-46.0,
7434,-20.0,
7435,-23.0,0.009380869
7436,-35.0,
7437,-36.0,0.04903071
7438,-62.0,0.9295157
7439,-42.0,0.02493072
7440,-82.0,0.34400097
7441,-85.0,0.27748713
7442,75.0,
7443,10.0,
7444,13.0,0.5522389
7445,35.0,0.47826084
7446,10.0,
7447,-97.0,0.6724157
7448,8.0,1.2385273
7449,-92.0,0.24806197
7450,-10.0,0.6146789
7451,-93.0,
7452,-90.0,0.29468644
7453,-120.0,0.16062129
7454,0.0,
7455,-100.0,
7456,-102.0,0.48780465
7457,-114.0,0.51677823
7458,-3.0,0.073170684
7459,240.0,
7460,71.0,
7461,94.0,
7462,233.0,
7463,15.0,
7464,107.0,
7465,-24.0,0.28205076
7466,102.0,1.6800007
7467,-173.0,0.07455034
7468,37.0,
7469,71.0,
7470,88.0,
7471,70.0,0.10791365
7472,-25.0,3.666668
7473,91.0,
7474,-224.0,1.4375011
7475,-225.0,
7476,-227.0,1.5676545
7477,-228.0,1.0694447
7478,-211.0,
7479,-24.0,
7480,236.0,
7481,-39.0,0.44642797
7482,-221.0,0.2163751
7483,-51.0,0.16455685
7484,223.0,0.020689666
7485,49.0,3.4597573
7486,225.0,0.05833319
7487,-24.0,0.37999868
7488,-38.0,0.73584825
7489,29.0,
7490,233.0,
7491,233.0,0.05988009
7492,26.0,0.07808561
7493,-236.0,0.048543684
7494,-240.0,0.006896528
7495,-236.0,0.6893196
7496,36.0,
7497,232.0,
7498,235.0,
7499,-32.0,0.31412113
7500,237.0,
7501,25.0,
7502,-72.0,0.08808317
7503,233.0,
7504,-22.0,1.5066675
7505,-239.0,0.009230783
7506,239.0,
7507,-54.0,0.8947364
7508,7.0,0.30487728
7509,-42.0,0.17548779
7510,219.0,
7511,-36.0,1.8831172
7512,218.0,1.5981308
7513,-106.0,0.22553092
7514,237.0,
7515,219.0,0.62376285
7516,-41.0,
7517,-37.0,0.023255773
7518,-54.0,
7519,-48.0,0.01792117
7520,-209.0,0.1696431
7521,-10.0,1.2907541
7522,-15.0,0.18730134
7523,224.0,1.0210518
7524,-229.0,1.7500031
7525,14.0,
7526,-20.0,2.5604413
7527,-6.0,
