trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,final_r,spread_pips_used,spread_pips_exit,fold
672,NZD_CAD,2022-04-12 04:00:00,2022-04-12 08:00:00,2022-04-13 08:00:00,stoploss,7,-1.023498037,2.3,2.3,3
673,AUD_CHF,2022-04-13 16:00:00,2022-04-13 20:00:00,2022-04-25 00:00:00,stoploss,44,-1.01329013,1.4,1.4,3
674,GBP_USD,2022-04-13 16:00:00,2022-04-13 20:00:00,2022-04-18 08:00:00,stoploss,16,-1.005947223,0.8,0.9,3
675,GBP_CAD,2022-04-14 00:00:00,2022-04-14 04:00:00,2022-04-14 16:00:00,stoploss,4,-1.0181372,2.8,2.8,3
676,EUR_CHF,2022-04-14 08:00:00,2022-04-14 12:00:00,2022-04-14 16:00:00,stoploss,2,-1.00971776,1,1,3
677,GBP_CHF,2022-04-15 16:00:00,2022-04-15 20:00:00,2022-04-25 00:00:00,stoploss,32,-1.014756593,2.1,1.9,3
678,EUR_GBP,2022-04-15 20:00:00,2022-04-18 00:00:00,2022-06-13 00:00:00,time_exit,240,7.463657978,0.8,0.8,3
679,NZD_CHF,2022-04-19 20:00:00,2022-04-20 00:00:00,2022-04-22 16:00:00,stoploss,17,-1.015722312,1.7,1.7,3
680,NZD_CAD,2022-04-20 00:00:00,2022-04-20 04:00:00,2022-04-21 00:00:00,stoploss,6,-1.022193378,2.3,2.3,3
681,EUR_USD,2022-04-20 04:00:00,2022-04-20 08:00:00,2022-04-25 08:00:00,stoploss,19,-1.002663245,0.7,0.3,3
682,GBP_USD,2022-04-20 20:00:00,2022-04-21 00:00:00,2022-04-22 08:00:00,stoploss,9,-1.007019008,0.8,0.9,3
683,EUR_AUD,2022-04-21 00:00:00,2022-04-21 04:00:00,2022-06-16 04:00:00,time_exit,240,3.551637579,2.4,2.4,3
684,EUR_NZD,2022-04-21 00:00:00,2022-04-21 04:00:00,2022-06-16 04:00:00,time_exit,240,5.361470891,3.8,3.8,3
685,GBP_NZD,2022-04-21 00:00:00,2022-04-21 04:00:00,2022-04-26 20:00:00,stoploss,23,-1.017180156,4.8,4.8,3
686,USD_CHF,2022-04-21 00:00:00,2022-04-21 04:00:00,2022-06-16 04:00:00,time_exit,240,8.254294692,0.9,0.9,3
687,NZD_USD,2022-04-21 08:00:00,2022-04-21 12:00:00,2022-04-21 16:00:00,stoploss,2,-1.010282493,1.1,1.1,3
688,EUR_CAD,2022-04-25 00:00:00,2022-04-25 04:00:00,2022-04-25 08:00:00,stoploss,2,-1.010733387,1.8,1.8,3
689,AUD_CAD,2022-04-26 12:00:00,2022-04-26 16:00:00,2022-04-28 04:00:00,stoploss,10,-1.014452451,1.9,1.9,3
690,AUD_JPY,2022-04-28 00:00:00,2022-04-28 04:00:00,2022-05-09 20:00:00,stoploss,47,-1.003319412,0.8,0.8,3
691,NZD_JPY,2022-04-28 04:00:00,2022-04-28 08:00:00,2022-05-09 00:00:00,stoploss,41,-1.005061405,1,1,3
692,AUD_CHF,2022-04-28 08:00:00,2022-04-28 12:00:00,2022-05-02 00:00:00,stoploss,10,-1.01011691,1.4,1.4,3
693,GBP_CHF,2022-04-29 00:00:00,2022-04-29 04:00:00,2022-05-24 08:00:00,stoploss,104,-1.010813732,1.9,1.9,3
694,GBP_NZD,2022-04-29 08:00:00,2022-04-29 12:00:00,2022-05-05 12:00:00,stoploss,25,-1.017040282,4.8,4.8,3
695,GBP_CAD,2022-05-02 08:00:00,2022-05-02 12:00:00,2022-05-02 20:00:00,stoploss,3,-1.012288584,2.8,2.8,3
696,EUR_CHF,2022-05-02 16:00:00,2022-05-02 20:00:00,2022-06-16 08:00:00,stoploss,196,-1.00756744,1,1,3
697,AUD_CAD,2022-05-03 00:00:00,2022-05-03 04:00:00,2022-05-09 20:00:00,stoploss,29,-1.01353079,1.9,1.9,3
698,AUD_CHF,2022-05-06 00:00:00,2022-05-06 04:00:00,2022-05-09 00:00:00,stoploss,6,-1.010271197,1.4,1.4,3
699,AUD_USD,2022-05-06 00:00:00,2022-05-06 04:00:00,2022-05-09 00:00:00,stoploss,6,-1.005440192,1,1,3
700,EUR_JPY,2022-05-06 00:00:00,2022-05-06 04:00:00,2022-05-11 20:00:00,stoploss,23,-1.004936546,1,1,3
701,NZD_CHF,2022-05-06 00:00:00,2022-05-06 04:00:00,2022-05-09 20:00:00,stoploss,11,-1.014359561,1.7,1.7,3
702,GBP_CAD,2022-05-06 04:00:00,2022-05-06 08:00:00,2022-06-03 16:00:00,stoploss,123,-1.010740853,2.8,2.8,3
703,USD_JPY,2022-05-06 04:00:00,2022-05-06 08:00:00,2022-05-11 20:00:00,stoploss,22,-1.00291699,0.6,0.6,3
704,GBP_NZD,2022-05-06 20:00:00,2022-05-09 00:00:00,2022-07-04 00:00:00,time_exit,240,1.188537282,4.8,4.8,3
705,GBP_AUD,2022-05-09 20:00:00,2022-05-10 00:00:00,2022-05-31 04:00:00,stoploss,92,-1.011174473,4,4,3
706,EUR_USD,2022-05-10 04:00:00,2022-05-10 08:00:00,2022-05-12 08:00:00,stoploss,13,-1.001801544,0.3,0.3,3
707,AUD_CAD,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 04:00:00,stoploss,6,-1.012821875,1.9,1.9,3
708,AUD_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 00:00:00,stoploss,5,-1.003386354,0.8,0.8,3
709,CHF_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 08:00:00,stoploss,7,-1.011115881,2.2,2.2,3
710,GBP_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-11 20:00:00,stoploss,4,-1.00677963,2,2,3
711,GBP_USD,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 00:00:00,stoploss,5,-1.003803802,0.9,0.8,3
712,NZD_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 00:00:00,stoploss,5,-1.00516419,1,1,3
713,NZD_USD,2022-05-11 04:00:00,2022-05-11 08:00:00,2022-05-12 08:00:00,stoploss,7,-1.007579526,1.1,1.1,3
714,CAD_CHF,2022-05-11 16:00:00,2022-05-11 20:00:00,2022-05-19 12:00:00,stoploss,35,-1.013457134,1.5,1.5,3
715,AUD_CHF,2022-05-13 00:00:00,2022-05-13 04:00:00,2022-05-19 08:00:00,stoploss,26,-1.009416752,1.4,1.4,3
716,EUR_JPY,2022-05-13 16:00:00,2022-05-13 20:00:00,2022-07-08 20:00:00,time_exit,240,2.546961471,1,1,3
717,USD_JPY,2022-05-16 00:00:00,2022-05-16 04:00:00,2022-05-18 16:00:00,stoploss,16,-1.002698939,0.6,0.6,3
718,AUD_CAD,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-06-14 16:00:00,stoploss,127,-1.013292398,1.9,1.9,3
719,AUD_JPY,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-07-11 16:00:00,time_exit,240,2.078692149,0.8,0.8,3
720,AUD_USD,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-07-01 04:00:00,stoploss,202,-1.005456264,1,1,3
721,NZD_CHF,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-05-18 16:00:00,stoploss,13,-1.012482858,1.7,1.7,3
722,NZD_JPY,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-07-11 16:00:00,time_exit,240,2.218693499,1,1,3
723,NZD_USD,2022-05-16 12:00:00,2022-05-16 16:00:00,2022-06-14 16:00:00,stoploss,127,-1.007319522,1.1,1.1,3
724,EUR_USD,2022-05-17 08:00:00,2022-05-17 12:00:00,2022-06-13 16:00:00,stoploss,116,-1.004929874,0.7,0.7,3
725,GBP_USD,2022-05-17 20:00:00,2022-05-18 00:00:00,2022-05-18 08:00:00,stoploss,3,-1.003788464,0.8,0.8,3
726,AUD_NZD,2022-05-18 00:00:00,2022-05-18 04:00:00,2022-05-19 12:00:00,stoploss,9,-1.020678995,2.1,2.1,3
727,EUR_CAD,2022-05-20 16:00:00,2022-05-20 20:00:00,2022-06-01 16:00:00,stoploss,48,-1.010491472,1.8,1.8,3
728,CAD_CHF,2022-05-23 00:00:00,2022-05-23 04:00:00,2022-05-23 12:00:00,stoploss,3,-1.010894157,1.5,1.5,3
729,CHF_JPY,2022-05-23 08:00:00,2022-05-23 12:00:00,2022-07-18 12:00:00,time_exit,240,8.441658472,2.2,2.2,3
730,GBP_JPY,2022-05-23 08:00:00,2022-05-23 12:00:00,2022-05-24 16:00:00,stoploss,8,-1.005230793,2,2,3
731,NZD_CAD,2022-05-24 16:00:00,2022-05-24 20:00:00,2022-05-31 12:00:00,stoploss,29,-1.022053351,2.3,2.3,3
732,USD_JPY,2022-05-26 16:00:00,2022-05-26 20:00:00,2022-07-21 20:00:00,time_exit,240,10.74081137,0.6,0.6,3
733,GBP_CHF,2022-05-27 00:00:00,2022-05-27 04:00:00,2022-06-02 08:00:00,stoploss,26,-1.009695851,1.9,1.9,3
734,GBP_JPY,2022-05-27 00:00:00,2022-05-27 04:00:00,2022-07-22 04:00:00,time_exit,240,2.615117318,2,2,3
735,CAD_JPY,2022-05-27 08:00:00,2022-05-27 12:00:00,2022-07-22 12:00:00,time_exit,240,7.51607965,1.2,1.2,3
736,AUD_NZD,2022-05-30 08:00:00,2022-05-30 12:00:00,2022-07-25 12:00:00,time_exit,240,2.314345177,2.1,2.1,3
737,CAD_CHF,2022-05-31 00:00:00,2022-05-31 04:00:00,2022-06-16 12:00:00,stoploss,75,-1.013694107,1.5,1.5,3
738,AUD_CHF,2022-05-31 08:00:00,2022-05-31 12:00:00,2022-06-14 08:00:00,stoploss,60,-1.013106969,1.4,1.4,3
739,NZD_CHF,2022-06-01 12:00:00,2022-06-01 16:00:00,2022-06-02 08:00:00,stoploss,5,-1.015371793,1.7,1.7,3
740,NZD_CAD,2022-06-02 08:00:00,2022-06-02 12:00:00,2022-06-06 16:00:00,stoploss,14,-1.020144742,2.3,2.3,3
741,EUR_CAD,2022-06-03 00:00:00,2022-06-03 04:00:00,2022-06-06 12:00:00,stoploss,9,-1.012428658,1.8,1.8,3
742,GBP_CHF,2022-06-03 08:00:00,2022-06-03 12:00:00,2022-06-14 16:00:00,stoploss,44,-1.01333559,1.9,1.9,3
743,USD_CAD,2022-06-07 00:00:00,2022-06-07 04:00:00,2022-06-07 20:00:00,stoploss,5,-1.011030308,1.3,1.3,3
744,GBP_AUD,2022-06-07 12:00:00,2022-06-07 16:00:00,2022-06-16 04:00:00,stoploss,40,-1.016188846,4,4,3
745,GBP_CAD,2022-06-07 16:00:00,2022-06-07 20:00:00,2022-06-13 08:00:00,stoploss,22,-1.015042705,2.8,2.8,3
746,GBP_USD,2022-06-07 16:00:00,2022-06-07 20:00:00,2022-06-09 08:00:00,stoploss,10,-1.004177787,0.8,0.8,3
747,EUR_CAD,2022-06-09 04:00:00,2022-06-09 08:00:00,2022-06-13 16:00:00,stoploss,15,-1.015880538,1.8,1.8,3
748,NZD_CHF,2022-06-09 08:00:00,2022-06-09 12:00:00,2022-06-09 16:00:00,stoploss,2,-1.019152348,1.7,1.7,3
749,NZD_CAD,2022-06-10 00:00:00,2022-06-10 04:00:00,2022-06-13 12:00:00,stoploss,9,-1.025651154,2.3,2.3,3
750,EUR_GBP,2022-06-13 08:00:00,2022-06-13 12:00:00,2022-06-16 12:00:00,stoploss,19,-1.007513681,0.8,0.8,3
751,USD_CAD,2022-06-15 04:00:00,2022-06-15 08:00:00,2022-06-15 20:00:00,stoploss,4,-1.008867509,1.3,1.3,3
752,EUR_USD,2022-06-16 16:00:00,2022-06-16 20:00:00,2022-06-17 16:00:00,stoploss,6,-1.001324823,0.3,0.3,3
753,NZD_USD,2022-06-16 16:00:00,2022-06-16 20:00:00,2022-06-17 16:00:00,stoploss,6,-1.006476307,1.1,1.1,3
754,EUR_AUD,2022-06-17 00:00:00,2022-06-17 04:00:00,2022-07-07 16:00:00,stoploss,88,-1.008213466,2.4,2.4,3
755,EUR_GBP,2022-06-17 16:00:00,2022-06-17 20:00:00,2022-07-07 08:00:00,stoploss,82,-1.005297675,0.8,0.8,3
756,GBP_USD,2022-06-20 04:00:00,2022-06-20 08:00:00,2022-07-01 12:00:00,stoploss,56,-1.002755343,0.8,0.8,3
757,NZD_CAD,2022-06-20 08:00:00,2022-06-20 12:00:00,2022-06-21 20:00:00,stoploss,9,-1.017268493,2.3,2.3,3
758,EUR_NZD,2022-06-21 00:00:00,2022-06-21 04:00:00,2022-07-06 12:00:00,stoploss,69,-1.014656229,3.8,3.8,3
759,GBP_AUD,2022-06-21 08:00:00,2022-06-21 12:00:00,2022-07-06 12:00:00,stoploss,67,-1.013851549,4,4,3
760,USD_CAD,2022-06-22 00:00:00,2022-06-22 04:00:00,2022-06-27 08:00:00,stoploss,20,-1.008458122,1.3,1.3,3
761,USD_CHF,2022-06-22 00:00:00,2022-06-22 04:00:00,2022-06-22 16:00:00,stoploss,4,-1.005362066,0.9,0.9,3
762,CAD_CHF,2022-06-24 00:00:00,2022-06-24 04:00:00,2022-08-10 12:00:00,stoploss,201,-1.01217738,1.5,1.5,3
763,NZD_CAD,2022-06-24 00:00:00,2022-06-24 04:00:00,2022-06-27 04:00:00,stoploss,7,-1.020099174,2.3,2.3,3
764,EUR_USD,2022-06-24 04:00:00,2022-06-24 08:00:00,2022-06-29 16:00:00,stoploss,21,-1.004541241,0.7,0.7,3
765,GBP_CAD,2022-06-24 04:00:00,2022-06-24 08:00:00,2022-06-24 20:00:00,stoploss,4,-1.01325584,2.8,2.8,3
766,AUD_CAD,2022-06-24 16:00:00,2022-06-24 20:00:00,2022-06-27 04:00:00,stoploss,3,-1.01595063,1.9,1.9,3
767,EUR_CHF,2022-06-24 20:00:00,2022-06-27 00:00:00,2022-06-29 12:00:00,stoploss,16,-1.006930119,1,1,3
768,GBP_CHF,2022-06-27 08:00:00,2022-06-27 12:00:00,2022-06-28 00:00:00,stoploss,4,-1.01075214,1.9,1.9,3
769,NZD_CHF,2022-06-27 08:00:00,2022-06-27 12:00:00,2022-06-28 08:00:00,stoploss,6,-1.014522831,1.7,1.7,3
770,NZD_USD,2022-06-27 08:00:00,2022-06-27 12:00:00,2022-06-28 12:00:00,stoploss,7,-1.009467011,1.1,1.1,3
771,EUR_CAD,2022-06-27 12:00:00,2022-06-27 16:00:00,2022-06-28 12:00:00,stoploss,6,-1.010576835,1.8,1.8,3
772,GBP_CAD,2022-06-30 08:00:00,2022-06-30 12:00:00,2022-07-01 12:00:00,stoploss,7,-1.014729692,2.8,2.8,3
773,USD_CHF,2022-07-01 00:00:00,2022-07-01 04:00:00,2022-08-01 12:00:00,stoploss,129,-1.007012031,0.9,0.9,3
774,USD_CAD,2022-07-01 04:00:00,2022-07-01 08:00:00,2022-07-04 12:00:00,stoploss,8,-1.009320828,1.3,1.3,3
775,NZD_CHF,2022-07-04 08:00:00,2022-07-04 12:00:00,2022-07-05 08:00:00,stoploss,6,-1.016035574,1.7,1.7,3
776,NZD_USD,2022-07-04 08:00:00,2022-07-04 12:00:00,2022-07-05 08:00:00,stoploss,6,-1.008824283,1.1,1.1,3
777,AUD_CHF,2022-07-05 00:00:00,2022-07-05 04:00:00,2022-07-05 08:00:00,stoploss,2,-1.012467279,1.4,1.4,3
778,AUD_USD,2022-07-05 00:00:00,2022-07-05 04:00:00,2022-07-05 08:00:00,stoploss,2,-1.007444025,1,1,3
779,EUR_CHF,2022-07-05 00:00:00,2022-07-05 04:00:00,2022-07-05 08:00:00,stoploss,2,-1.009236409,1,1,3
780,EUR_USD,2022-07-05 00:00:00,2022-07-05 04:00:00,2022-07-05 08:00:00,stoploss,2,-1.005436638,0.7,0.7,3
781,AUD_CAD,2022-07-05 16:00:00,2022-07-05 20:00:00,2022-07-11 16:00:00,stoploss,24,-1.013359125,1.9,1.9,3
782,USD_CAD,2022-07-06 16:00:00,2022-07-06 20:00:00,2022-07-07 16:00:00,stoploss,6,-1.007552766,1.3,1.3,3
783,GBP_USD,2022-07-07 04:00:00,2022-07-07 08:00:00,2022-07-12 08:00:00,stoploss,19,-1.00456284,0.8,0.9,3
784,NZD_USD,2022-07-08 00:00:00,2022-07-08 04:00:00,2022-07-08 12:00:00,stoploss,3,-1.009528313,1.1,1.1,3
785,GBP_CHF,2022-07-12 16:00:00,2022-07-12 20:00:00,2022-07-13 12:00:00,stoploss,5,-1.010737967,1.9,1.9,3
786,GBP_AUD,2022-07-13 00:00:00,2022-07-13 04:00:00,2022-07-14 08:00:00,stoploss,8,-1.016848222,4,4,3
787,GBP_CAD,2022-07-13 04:00:00,2022-07-13 08:00:00,2022-07-13 16:00:00,stoploss,3,-1.015184051,2.8,2.8,3
788,GBP_NZD,2022-07-14 00:00:00,2022-07-14 04:00:00,2022-07-15 08:00:00,stoploss,8,-1.016633255,4.8,4.8,3
789,EUR_CHF,2022-07-14 08:00:00,2022-07-14 12:00:00,2022-07-26 12:00:00,stoploss,49,-1.008282636,1,1,3
790,NZD_CAD,2022-07-14 08:00:00,2022-07-14 12:00:00,2022-09-08 12:00:00,time_exit,240,-0.4111313598,2.3,2.3,3
791,USD_CAD,2022-07-14 08:00:00,2022-07-14 12:00:00,2022-07-18 12:00:00,stoploss,13,-1.006931751,1.3,1.3,3
792,AUD_CAD,2022-07-14 20:00:00,2022-07-15 00:00:00,2022-09-09 00:00:00,time_exit,240,-0.1456015107,1.9,1.9,3
793,EUR_GBP,2022-07-15 04:00:00,2022-07-15 08:00:00,2022-07-26 16:00:00,stoploss,45,-1.008825205,0.8,0.8,3
794,EUR_USD,2022-07-15 04:00:00,2022-07-15 08:00:00,2022-08-22 16:00:00,stoploss,159,-1.001679336,0.7,0.3,3
795,AUD_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,2022-09-06 20:00:00,stoploss,221,-1.006626886,1,1,3
796,GBP_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,2022-08-22 08:00:00,stoploss,152,-1.00408173,0.8,0.8,3
797,NZD_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,2022-08-29 00:00:00,stoploss,180,-1.00818875,1.1,1.1,3
798,GBP_CHF,2022-07-18 04:00:00,2022-07-18 08:00:00,2022-07-22 12:00:00,stoploss,26,-1.012550664,1.9,1.9,3
799,AUD_CHF,2022-07-18 08:00:00,2022-07-18 12:00:00,2022-08-02 08:00:00,stoploss,66,-1.012013781,1.4,1.4,3
800,EUR_AUD,2022-07-18 16:00:00,2022-07-18 20:00:00,2022-07-20 12:00:00,stoploss,11,-1.011229415,2.4,2.4,3
801,AUD_JPY,2022-07-19 04:00:00,2022-07-19 08:00:00,2022-07-29 04:00:00,stoploss,48,-1.004514398,0.8,0.8,3
802,NZD_JPY,2022-07-19 04:00:00,2022-07-19 08:00:00,2022-07-28 16:00:00,stoploss,45,-1.006581377,1,1,3
803,NZD_CHF,2022-07-20 00:00:00,2022-07-20 04:00:00,2022-07-25 00:00:00,stoploss,18,-1.019252868,1.7,1.7,3
804,CHF_JPY,2022-07-21 00:00:00,2022-07-21 04:00:00,2022-07-22 12:00:00,stoploss,9,-1.012661477,2.2,2.2,3
805,EUR_CAD,2022-07-22 16:00:00,2022-07-22 20:00:00,2022-07-26 12:00:00,stoploss,11,-1.0076661,1.8,1.8,3
806,GBP_NZD,2022-07-22 20:00:00,2022-07-25 00:00:00,2022-08-10 16:00:00,stoploss,77,-1.017112129,4.8,4.8,3
807,NZD_CHF,2022-07-25 08:00:00,2022-07-25 12:00:00,2022-07-27 12:00:00,stoploss,13,-1.018832616,1.7,1.7,3
808,USD_JPY,2022-07-25 12:00:00,2022-07-25 16:00:00,2022-07-28 04:00:00,stoploss,16,-1.002771458,0.6,0.6,3
809,EUR_AUD,2022-07-26 00:00:00,2022-07-26 04:00:00,2022-07-26 12:00:00,stoploss,3,-1.011546396,2.4,2.4,3
810,GBP_AUD,2022-07-26 00:00:00,2022-07-26 04:00:00,2022-08-10 16:00:00,stoploss,70,-1.018464039,4,4,3
811,GBP_CAD,2022-07-26 00:00:00,2022-07-26 04:00:00,2022-08-19 12:00:00,stoploss,111,-1.014174028,2.8,2.8,3
812,EUR_CHF,2022-07-27 20:00:00,2022-07-28 00:00:00,2022-07-28 12:00:00,stoploss,4,-1.008431811,1,1,3
813,GBP_JPY,2022-07-29 00:00:00,2022-07-29 04:00:00,2022-07-29 04:00:00,stoploss,1,-1.007133577,2,2,3
814,EUR_CAD,2022-07-29 04:00:00,2022-07-29 08:00:00,2022-08-22 12:00:00,stoploss,98,-1.009769484,1.8,1.8,3
815,EUR_AUD,2022-07-29 08:00:00,2022-07-29 12:00:00,2022-08-11 16:00:00,stoploss,56,-1.012365933,2.4,2.4,3
816,AUD_NZD,2022-08-01 08:00:00,2022-08-01 12:00:00,2022-08-02 04:00:00,stoploss,5,-1.022494971,2.1,2.1,3
817,EUR_NZD,2022-08-01 20:00:00,2022-08-02 00:00:00,2022-08-10 16:00:00,stoploss,41,-1.017263558,3.8,3.8,3
818,EUR_GBP,2022-08-02 00:00:00,2022-08-02 04:00:00,2022-09-27 04:00:00,time_exit,240,12.69709647,0.8,0.8,3
819,NZD_CHF,2022-08-02 16:00:00,2022-08-02 20:00:00,2022-08-03 00:00:00,stoploss,2,-1.019824985,1.7,1.7,3
820,USD_CHF,2022-08-02 16:00:00,2022-08-02 20:00:00,2022-08-10 12:00:00,stoploss,35,-1.006975819,0.9,0.9,3
821,AUD_JPY,2022-08-03 12:00:00,2022-08-03 16:00:00,2022-09-28 16:00:00,time_exit,240,0.218771621,0.8,0.8,3
822,CAD_JPY,2022-08-03 12:00:00,2022-08-03 16:00:00,2022-08-15 12:00:00,stoploss,48,-1.004646992,1.2,1.2,3
823,EUR_JPY,2022-08-03 12:00:00,2022-08-03 16:00:00,2022-09-28 16:00:00,time_exit,240,1.648009289,1,1,3
824,GBP_JPY,2022-08-03 12:00:00,2022-08-03 16:00:00,2022-08-15 12:00:00,stoploss,48,-1.005592529,2,2,3
825,USD_JPY,2022-08-03 12:00:00,2022-08-03 16:00:00,2022-08-11 12:00:00,stoploss,36,-1.001786341,0.6,0.6,3
826,AUD_NZD,2022-08-05 20:00:00,2022-08-08 00:00:00,2022-08-12 04:00:00,stoploss,26,-1.021800214,2.1,2.1,3
827,CHF_JPY,2022-08-08 00:00:00,2022-08-08 04:00:00,2022-10-03 04:00:00,time_exit,240,5.482031947,2.2,2.2,3
828,NZD_JPY,2022-08-08 12:00:00,2022-08-08 16:00:00,2022-09-22 00:00:00,stoploss,195,-1.005810916,1,1,3
829,EUR_CHF,2022-08-09 08:00:00,2022-08-09 12:00:00,2022-08-10 12:00:00,stoploss,7,-1.012203354,1,1,3
830,CAD_CHF,2022-08-12 04:00:00,2022-08-12 08:00:00,2022-08-15 12:00:00,stoploss,8,-1.018077466,1.5,1.5,3
831,USD_CAD,2022-08-15 04:00:00,2022-08-15 08:00:00,2022-10-10 08:00:00,time_exit,240,16.90432512,1.3,1.3,3
832,USD_CHF,2022-08-15 04:00:00,2022-08-15 08:00:00,2022-10-10 08:00:00,time_exit,240,9.510488861,0.9,0.9,3
833,USD_JPY,2022-08-15 08:00:00,2022-08-15 12:00:00,2022-10-10 12:00:00,time_exit,240,10.64738903,0.6,0.6,3
834,EUR_AUD,2022-08-16 00:00:00,2022-08-16 04:00:00,2022-08-23 16:00:00,stoploss,34,-1.013016387,2.4,2.4,3
835,GBP_AUD,2022-08-16 00:00:00,2022-08-16 04:00:00,2022-08-22 12:00:00,stoploss,27,-1.019796231,4,4,3
836,EUR_NZD,2022-08-16 08:00:00,2022-08-16 12:00:00,2022-10-11 12:00:00,time_exit,240,13.54793835,3.8,3.8,3
837,GBP_CHF,2022-08-16 08:00:00,2022-08-16 12:00:00,2022-08-19 12:00:00,stoploss,19,-1.017273321,1.9,1.9,3
838,AUD_CHF,2022-08-16 16:00:00,2022-08-16 20:00:00,2022-08-17 12:00:00,stoploss,5,-1.014982394,1.4,1.4,3
839,NZD_CHF,2022-08-16 16:00:00,2022-08-16 20:00:00,2022-08-17 12:00:00,stoploss,5,-1.020804021,1.7,1.7,3
840,GBP_NZD,2022-08-17 00:00:00,2022-08-17 04:00:00,2022-08-17 04:00:00,stoploss,1,-1.021035157,4.8,4.8,3
841,CAD_CHF,2022-08-18 08:00:00,2022-08-18 12:00:00,2022-09-12 08:00:00,stoploss,102,-1.018253739,1.5,1.5,3
842,CAD_JPY,2022-08-18 08:00:00,2022-08-18 12:00:00,2022-10-13 12:00:00,time_exit,240,2.02119366,1.2,1.2,3
843,AUD_NZD,2022-08-19 00:00:00,2022-08-19 04:00:00,2022-10-14 04:00:00,time_exit,240,1.500689361,2.1,2.1,3
844,AUD_CHF,2022-08-22 00:00:00,2022-08-22 04:00:00,2022-09-08 12:00:00,stoploss,81,-1.015121656,1.4,1.4,3
845,GBP_JPY,2022-08-22 00:00:00,2022-08-22 04:00:00,2022-08-23 08:00:00,stoploss,8,-1.008841853,2,2,3
846,GBP_CHF,2022-08-23 08:00:00,2022-08-23 12:00:00,2022-08-29 04:00:00,stoploss,23,-1.01330267,1.9,1.9,3
847,GBP_CAD,2022-08-23 16:00:00,2022-08-23 20:00:00,2022-08-26 08:00:00,stoploss,16,-1.016374251,2.8,2.8,3
848,NZD_CHF,2022-08-23 16:00:00,2022-08-23 20:00:00,2022-08-24 12:00:00,stoploss,5,-1.018782541,1.7,1.7,3
849,GBP_AUD,2022-08-24 00:00:00,2022-08-24 04:00:00,2022-08-25 08:00:00,stoploss,8,-1.020005305,4,4,3
850,GBP_NZD,2022-08-24 00:00:00,2022-08-24 04:00:00,2022-08-25 08:00:00,stoploss,8,-1.021444819,4.8,4.8,3
851,EUR_CHF,2022-08-25 00:00:00,2022-08-25 04:00:00,2022-09-13 16:00:00,stoploss,82,-1.010088803,1,1,3
852,EUR_USD,2022-08-25 00:00:00,2022-08-25 04:00:00,2022-09-01 16:00:00,stoploss,34,-1.002104012,0.7,0.3,3
853,GBP_USD,2022-08-25 00:00:00,2022-08-25 04:00:00,2022-08-29 00:00:00,stoploss,12,-1.004463327,0.8,0.8,3
854,EUR_CAD,2022-08-26 00:00:00,2022-08-26 04:00:00,2022-10-21 04:00:00,time_exit,240,8.740581446,1.8,1.8,3
855,GBP_JPY,2022-08-29 00:00:00,2022-08-29 04:00:00,2022-09-22 08:00:00,stoploss,110,-1.009637243,2,2,3
856,EUR_AUD,2022-08-30 00:00:00,2022-08-30 04:00:00,2022-10-25 04:00:00,time_exit,240,12.24438759,2.4,2.4,3
857,GBP_AUD,2022-08-30 00:00:00,2022-08-30 04:00:00,2022-08-30 12:00:00,stoploss,3,-1.021957254,4,4,3
858,GBP_NZD,2022-08-30 00:00:00,2022-08-30 04:00:00,2022-08-31 16:00:00,stoploss,10,-1.02330022,4.8,4.8,3
859,GBP_CAD,2022-09-01 08:00:00,2022-09-01 12:00:00,2022-09-01 12:00:00,stoploss,1,-1.017742604,2.8,2.8,3
860,EUR_USD,2022-09-02 04:00:00,2022-09-02 08:00:00,2022-09-05 08:00:00,stoploss,7,-1.001871857,0.3,0.3,3
861,GBP_AUD,2022-09-06 00:00:00,2022-09-06 04:00:00,2022-09-23 12:00:00,stoploss,81,-1.018779575,4,4,3
862,GBP_CHF,2022-09-06 00:00:00,2022-09-06 04:00:00,2022-09-07 16:00:00,stoploss,10,-1.013151126,1.9,1.9,3
863,NZD_USD,2022-09-06 00:00:00,2022-09-06 04:00:00,2022-09-06 08:00:00,stoploss,2,-1.010150735,1.1,1.1,3
864,GBP_NZD,2022-09-08 04:00:00,2022-09-08 08:00:00,2022-09-23 16:00:00,stoploss,69,-1.019478925,4.8,4.8,3
