trade_id,pair,entry_time,n_bars,terminal_peak_poolR,prepeak_maxdip_poolR,fulllife_mae_poolR,t_to_peak,t_to_mae,close_N0_poolR,mfe_N0_poolR,mae_N0_poolR,close_N1_poolR,mfe_N1_poolR,mae_N1_poolR,close_N2_poolR,mfe_N2_poolR,mae_N2_poolR,close_N3_poolR,mfe_N3_poolR,mae_N3_poolR,close_N5_poolR,mfe_N5_poolR,mae_N5_poolR,close_N8_poolR,mfe_N8_poolR,mae_N8_poolR,realized_honest_sl2.5,realized_replay_sl2.5,realized_honest_sl3.0,realized_replay_sl3.0,realized_honest_sl3.5,realized_replay_sl3.5,realized_honest_sl4.0,realized_replay_sl4.0,realized_depR,realized_replay_depR,terminal_peak_atr,terminal_peak_depR,prepeak_maxdip_atr,prepeak_maxdip_depR,fulllife_mae_atr,fulllife_mae_depR,close_N0_depR,close_N0_atr,mfe_N0_depR,mfe_N0_atr,mae_N0_depR,mae_N0_atr,close_N1_depR,close_N1_atr,mfe_N1_depR,mfe_N1_atr,mae_N1_depR,mae_N1_atr,close_N2_depR,close_N2_atr,mfe_N2_depR,mfe_N2_atr,mae_N2_depR,mae_N2_atr,close_N3_depR,close_N3_atr,mfe_N3_depR,mfe_N3_atr,mae_N3_depR,mae_N3_atr,close_N5_depR,close_N5_atr,mfe_N5_depR,mfe_N5_atr,mae_N5_depR,mae_N5_atr,close_N8_depR,close_N8_atr,mfe_N8_depR,mfe_N8_atr,mae_N8_depR,mae_N8_atr,realized_atr,realized_bucket,peak_atr_bucket
11,EURCHF,2010-02-23 08:00:00+00:00,241,0.281374644604127,-0.5015808882073899,-12.906532611189496,0,169,-0.24467360400361937,0.281374644604127,-0.5015808882073899,-0.428178807006266,0.281374644604127,-0.5749829694084594,-0.7095534516104472,0.281374644604127,-0.8196565734120788,-0.7707218526113657,0.281374644604127,-0.8196565734120788,-0.7217871318106527,0.281374644604127,-0.8685912942127917,-0.9664607358142178,0.281374644604127,-1.125498578416508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.562749289208254,0.16078551120235826,-1.0031617764147798,-0.28661765040422277,-25.81306522237899,-7.375161492108283,-0.1398134880020682,-0.48934720800723874,0.16078551120235826,0.562749289208254,-0.28661765040422277,-1.0031617764147798,-0.24467360400358054,-0.856357614012532,0.16078551120235826,0.562749289208254,-0.32856169680483394,-1.1499659388169188,-0.40545911520596983,-1.4191069032208945,0.16078551120235826,0.562749289208254,-0.4683751848069021,-1.6393131468241575,-0.4404124872064947,-1.5414437052227314,0.16078551120235826,0.562749289208254,-0.4683751848069021,-1.6393131468241575,-0.41244978960608725,-1.4435742636213054,0.16078551120235826,0.562749289208254,-0.4963378824073095,-1.7371825884255834,-0.5522632776081244,-1.9329214716284355,0.16078551120235826,0.562749289208254,-0.643142044809433,-2.250997156833016,-3.5,<0,<0.5R
12,CADCHF,2010-02-24 20:00:00+00:00,241,6.031785258572441,-1.5079463146431102,-1.5079463146431102,184,10,0.169643960397345,0.1822101796860362,-0.07539731573217504,0.3895527979494548,0.49636566190334386,-0.07539731573217504,0.25760749541821126,0.5214981004807541,-0.07539731573217504,0.21990883755210977,0.5214981004807541,-0.07539731573217504,-1.080694858827554,0.5214981004807541,-1.419982779622272,-0.9173340080745684,0.5214981004807541,-1.419982779622272,-1.0,1.1207712328614172,-1.0,0.9209683461712059,0.8680107077402858,0.8680107077402858,0.8220093692727501,0.8220093692727501,0.8680107077402858,0.8680107077402858,12.063570517144882,3.446734433469966,-3.0158926292862205,-0.8616836083674915,-3.0158926292862205,-0.8616836083674915,0.09693940594134,0.33928792079469,0.10412010267773497,0.3644203593720724,-0.043084180418385735,-0.15079463146435007,0.22260159882825986,0.7791055958989096,0.283637521087625,0.9927313238066877,-0.043084180418385735,-0.15079463146435007,0.1472042830961207,0.5152149908364225,0.29799891456043087,1.0429962009615081,-0.043084180418385735,-0.15079463146435007,0.12566219288691985,0.43981767510421954,0.29799891456043087,1.0429962009615081,-0.043084180418385735,-0.15079463146435007,-0.6175399193300308,-2.161389717655108,0.29799891456043087,1.0429962009615081,-0.8114187312127268,-2.839965559244544,-0.5241908617568962,-1.8346680161491369,0.29799891456043087,1.0429962009615081,-0.8114187312127268,-2.839965559244544,3.038037477091,0-1,0.5-1R
13,CHFJPY,2010-02-26 04:00:00+00:00,241,7.600333485152102,-1.1279646868423754,-1.1279646868423754,152,14,-0.12353898951131621,0.07519764578948356,-0.24707797902261716,-0.059083864548893014,0.22022167695493575,-0.24707797902261716,-0.07519764578949882,0.22022167695493575,-0.6391799892106865,-0.20947915612787538,0.22022167695493575,-0.6391799892106865,-0.12353898951131621,0.22022167695493575,-0.6391799892106865,-0.37598822894746353,0.38135948936097847,-0.6391799892106865,0.622464737428598,0.622464737428598,0.6020539478571649,0.6020539478571649,2.145140332374163,2.145140332374163,1.8763854809683598,1.8763854809683598,2.145140332374163,2.145140332374163,15.200666970304203,4.343047705801201,-2.2559293736847508,-0.6445512496242145,-2.2559293736847508,-0.6445512496242145,-0.07059370829218069,-0.24707797902263243,0.04297008330827631,0.1503952915789671,-0.14118741658435266,-0.4941559580452343,-0.03376220831365315,-0.11816772909778603,0.12584095825996328,0.4404433539098715,-0.14118741658435266,-0.4941559580452343,-0.042970083308285036,-0.15039529157899764,0.12584095825996328,0.4404433539098715,-0.36524570812039225,-1.278359978421373,-0.11970237493021449,-0.41895831225575075,0.12584095825996328,0.4404433539098715,-0.36524570812039225,-1.278359978421373,-0.07059370829218069,-0.24707797902263243,0.12584095825996328,0.4404433539098715,-0.36524570812039225,-1.278359978421373,-0.2148504165414077,-0.7519764578949271,0.2179197082062734,0.7627189787219569,-0.36524570812039225,-1.278359978421373,7.50799116330957,2-3,1-2R
14,EURJPY,2010-03-01 08:00:00+00:00,241,5.1160142626797676,-1.4963836183332189,-1.4963836183332189,152,6,-0.5945091672837352,0.23861252292340546,-0.6875276084233746,-0.9018744510494723,0.23861252292340546,-1.2456382552611653,-0.5945091672837352,0.23861252292340546,-1.2456382552611653,-0.541933526639597,0.23861252292340546,-1.2456382552611653,-0.7158375687702164,0.23861252292340546,-1.2456382552611653,-0.8452545303557887,0.23861252292340546,-1.4963836183332189,-1.0,0.5404428004954922,0.5337023337462435,0.5337023337462435,0.5288877146396374,0.5288877146396374,0.666826552043906,0.666826552043906,0.5288877146396374,0.5288877146396374,10.232028525359535,2.9234367215312957,-2.9927672366664377,-0.8550763533332679,-2.9927672366664377,-0.8550763533332679,-0.33971952416213436,-1.1890183345674703,0.1363500130990888,0.4772250458468109,-0.3928729190990712,-1.3750552168467491,-0.515356829171127,-1.8037489020989446,0.1363500130990888,0.4772250458468109,-0.7117932887206658,-2.4912765105223307,-0.33971952416213436,-1.1890183345674703,0.1363500130990888,0.4772250458468109,-0.7117932887206658,-2.4912765105223307,-0.30967630093691256,-1.083867053279194,0.1363500130990888,0.4772250458468109,-0.7117932887206658,-2.4912765105223307,-0.4090500392972665,-1.4316751375404329,0.1363500130990888,0.4772250458468109,-0.7117932887206658,-2.4912765105223307,-0.48300258877473634,-1.6905090607115774,0.1363500130990888,0.4772250458468109,-0.8550763533332679,-2.9927672366664377,1.8511070012387307,0-1,0.5-1R
15,EURUSD,2010-03-02 12:00:00+00:00,241,2.147333334812406,-0.1840571429839171,-2.5768000017748736,67,232,0.1610500001109466,0.4678119050841475,-0.1840571429839171,0.4678119050841475,0.6442000004437354,-0.1840571429839171,0.6211928575707308,0.6442000004437354,-0.1840571429839171,0.7285595243113563,0.8819404767979567,-0.1840571429839171,0.8282571434276526,1.0123142864115697,-0.1840571429839171,1.2423857151414788,1.5184714296173458,-0.1840571429839171,0.5674876190941103,0.5674876190941103,0.7070642858569103,0.7070642858569103,0.5744993197792074,0.5744993197792074,0.4578202380661853,0.4578202380661853,0.5744993197792074,0.5744993197792074,4.294666669624812,1.2270476198928033,-0.3681142859678342,-0.10517551027652405,-5.153600003549747,-1.4724571438713563,0.09202857149196948,0.3221000002218932,0.2673210886195128,0.935623810168295,-0.10517551027652405,-0.3681142859678342,0.2673210886195128,0.935623810168295,0.3681142859678488,1.2884000008874708,-0.10517551027652405,-0.3681142859678342,0.3549673471832748,1.2423857151414617,0.3681142859678488,1.2884000008874708,-0.10517551027652405,-0.3681142859678342,0.41631972817791785,1.4571190486227126,0.5039659867416896,1.7638809535959135,-0.10517551027652405,-0.3681142859678342,0.47328979624437284,1.656514286855305,0.578465306520897,2.0246285728231395,-0.10517551027652405,-0.3681142859678342,0.7099346943665593,2.4847714302829575,0.8676979597813405,3.0369428592346916,-0.10517551027652405,-0.3681142859678342,2.0107476192272262,0-1,<0.5R
16,USDCHF,2010-03-04 08:00:00+00:00,241,1.8409528096021976,-3.169030203039533,-3.169030203039533,239,126,-0.32932000406371176,0.02699344295605295,-0.45888853025275633,0.2753331181516538,0.45888853025275633,-0.45888853025275633,0.4858819732087853,0.7180255826307735,-0.45888853025275633,0.448091153070316,0.7180255826307735,-0.45888853025275633,0.394104267158258,0.7180255826307735,-0.45888853025275633,0.1349672147802168,0.8799862403670193,-0.45888853025275633,-1.0,0.48488367194462184,-1.0,0.03031409256483525,-1.0,0.09741207934128737,-1.0,-1.0,-1.0,0.09741207934128737,3.6819056192043953,1.0519730340583986,-6.338060406079066,-1.8108744017368759,-6.338060406079066,-1.8108744017368759,-0.18818285946497815,-0.6586400081274235,0.015424824546315972,0.0539868859121059,-0.26222201728728933,-0.9177770605055127,0.15733321037237358,0.5506662363033076,0.26222201728728933,0.9177770605055127,-0.26222201728728933,-0.9177770605055127,0.27764684183359156,0.9717639464175706,0.41030033293187057,1.436051165261547,-0.26222201728728933,-0.9177770605055127,0.25605208746875197,0.896182306140632,0.41030033293187057,1.436051165261547,-0.26222201728728933,-0.9177770605055127,0.22520243837614742,0.788208534316516,0.41030033293187057,1.436051165261547,-0.26222201728728933,-0.9177770605055127,0.07712412273155246,0.2699344295604336,0.5028492802097253,1.7599724807340387,-0.26222201728728933,-0.9177770605055127,-3.5,<0,<0.5R
17,AUDCAD,2010-03-05 04:00:00+00:00,241,2.3416060470717324,-1.2379191204264584,-1.6555303899679357,201,218,0.24609235526549098,0.2535496993644447,-0.18643360247386082,0.39523923724458293,0.5070993987289061,-0.18643360247386082,0.5742154956194899,0.7009903453017207,-0.18643360247386082,0.835222539082905,0.9247106682703669,-0.18643360247386082,0.7159050334996282,1.0738575502494423,-0.18643360247386082,1.1558883353379503,1.3348645937128738,-0.18643360247386082,0.6342321937811811,0.6342321937811811,0.6118601614843175,0.6118601614843175,0.5447440645937274,0.5447440645937274,0.5372867204947689,0.5372867204947689,0.5447440645937274,0.5447440645937274,4.683212094143465,1.3380605983267042,-2.4758382408529167,-0.7073823545294048,-3.3110607799358713,-0.9460173656959632,0.14062420300885198,0.49218471053098195,0.1448855424939684,0.5070993987288894,-0.10653348712792046,-0.37286720494772163,0.22585099271119025,0.7904784744891659,0.2897710849879463,1.0141987974578122,-0.10653348712792046,-0.37286720494772163,0.3281231403539942,1.1484309912389798,0.4005659116009832,1.4019806906034413,-0.10653348712792046,-0.37286720494772163,0.4772700223330886,1.67044507816581,0.5284060961544953,1.8494213365407337,-0.10653348712792046,-0.37286720494772163,0.4090885905712161,1.4318100669992564,0.6136328858568242,2.1477151004988846,-0.10653348712792046,-0.37286720494772163,0.6605076201931145,2.3117766706759006,0.7627797678359278,2.6697291874257476,-0.10653348712792046,-0.37286720494772163,1.9066042260780458,0-1,<0.5R
18,NZDCHF,2010-03-05 16:00:00+00:00,241,5.600296825597441,-1.518856579960367,-1.518856579960367,237,118,-0.015578016204737234,0.1246241296377768,-0.23367024307083367,0.038945040511799846,0.16356917014955935,-0.2492482592755536,0.31934933219679335,0.4907075104487127,-0.2492482592755536,-0.05452305671653708,0.4907075104487127,-0.2492482592755536,0.2570372673778963,0.4907075104487127,-0.2492482592755536,0.4673404861416501,0.6153316400865068,-0.2492482592755536,0.5872368907464386,0.5872368907464386,0.5726974089553655,0.5726974089553655,0.5623120648188847,0.5623120648188847,0.589573593177144,0.589573593177144,0.5623120648188847,0.5623120648188847,11.200593651194882,3.200169614627109,-3.037713159920734,-0.8679180456916382,-3.037713159920734,-0.8679180456916382,-0.008901723545564134,-0.03115603240947447,0.07121378836444388,0.2492482592755536,-0.13352585318333351,-0.46734048614166734,0.022254308863885627,0.07789008102359969,0.09346809722831963,0.3271383402991187,-0.14242757672888776,-0.4984965185511072,0.1824853326838819,0.6386986643935867,0.28040429168497866,0.9814150208974254,-0.14242757672888776,-0.4984965185511072,-0.03115603240944976,-0.10904611343307416,0.28040429168497866,0.9814150208974254,-0.14242757672888776,-0.4984965185511072,0.14687843850165502,0.5140745347557926,0.28040429168497866,0.9814150208974254,-0.14242757672888776,-0.4984965185511072,0.26705170636665715,0.9346809722833002,0.3516180800494324,1.2306632801730135,-0.14242757672888776,-0.4984965185511072,1.9680922268660965,0-1,0.5-1R
19,EURNZD,2010-03-10 20:00:00+00:00,241,2.2375234348158735,-0.15028142472643072,-8.786453965672521,11,239,1.0987241941110877,1.128780479056365,-0.15028142472643072,1.426003741293106,1.542889293858124,-0.15028142472643072,1.2356472699729621,1.542889293858124,-0.15028142472643072,1.1955722233792345,1.542889293858124,-0.15028142472643072,1.3324952992411092,1.866829253824007,-0.15028142472643072,1.426003741293106,1.866829253824007,-0.15028142472643072,0.7858686657018542,0.7858686657018542,0.7382238880848785,0.7382238880848785,0.4828249800312659,0.4828249800312659,0.48497185752735766,0.48497185752735766,0.4828249800312659,0.4828249800312659,4.475046869631747,1.2785848198947847,-0.30056284945286144,-0.0858750998436747,-17.572907931345043,-5.020830837527154,0.6278423966349073,2.1974483882221754,0.6450174166036371,2.25756095811273,-0.0858750998436747,-0.30056284945286144,0.8148592807389177,2.852007482586212,0.881651025061785,3.085778587716248,-0.0858750998436747,-0.30056284945286144,0.706084154270264,2.4712945399459243,0.881651025061785,3.085778587716248,-0.0858750998436747,-0.30056284945286144,0.6831841276452768,2.391144446758469,0.881651025061785,3.085778587716248,-0.0858750998436747,-0.30056284945286144,0.7614258852806338,2.6649905984822184,1.0667595736137183,3.733658507648014,-0.0858750998436747,-0.30056284945286144,0.8148592807389177,2.852007482586212,1.0667595736137183,3.733658507648014,-0.0858750998436747,-0.30056284945286144,1.6898874301094307,0-1,<0.5R
20,GBPCHF,2010-03-16 12:00:00+00:00,241,8.936921015655736,-2.1101063509186906,-2.1101063509186906,227,52,-0.05461451731790113,0.2283879815112209,-0.22342302539137962,0.5957947343770711,0.7596382863307304,-0.22342302539137962,0.5759349098978384,0.7596382863307304,-0.22342302539137962,0.5213203925799372,0.7596382863307304,-0.22342302539137962,1.3157133717493361,1.8022790714905828,-0.22342302539137962,1.3504680645879823,1.8966132377669496,-0.22342302539137962,0.6827103852089679,0.6827103852089679,0.6522586543408065,0.6522586543408065,0.4177235843003151,0.4177235843003151,0.42800813626277573,0.42800813626277573,0.4177235843003151,0.4177235843003151,17.873842031311472,5.106812008946135,-4.220212701837381,-1.2057750576678232,-4.220212701837381,-1.2057750576678232,-0.031208295610229215,-0.10922903463580226,0.13050741800641194,0.4567759630224418,-0.12767030022364548,-0.44684605078275924,0.3404541339297549,1.1915894687541422,0.4340790207604173,1.5192765726614608,-0.12767030022364548,-0.44684605078275924,0.32910566279876474,1.1518698197956767,0.4340790207604173,1.5192765726614608,-0.12767030022364548,-0.44684605078275924,0.29789736718853554,1.0426407851598745,0.4340790207604173,1.5192765726614608,-0.12767030022364548,-0.44684605078275924,0.751836212428192,2.6314267434986722,1.0298737551374757,3.6045581429811655,-0.12767030022364548,-0.44684605078275924,0.7716960369074184,2.7009361291759646,1.0837789930096855,3.793226475533899,-0.12767030022364548,-0.44684605078275924,1.4620325450511027,0-1,1-2R
21,AUDNZD,2010-03-18 00:00:00+00:00,241,3.4046420393004944,-1.3825957520002035,-6.175594358934222,84,228,-0.09217305013333667,0.0,-0.25923670350004774,-0.07489060323334884,0.005760815633320751,-0.3456489380000637,-0.6394505353000871,0.005760815633320751,-0.725862769800103,-0.7489060323334372,0.005760815633320751,-0.9678170264001373,-0.7661884792334506,0.005760815633320751,-0.9678170264001373,-0.12097712830001717,0.02880407816665492,-0.9678170264001373,0.42856588614665897,0.42856588614665897,1.0991248258667565,1.0991248258667565,0.9411138827810122,0.9411138827810122,0.7693181308583719,0.7693181308583719,0.9411138827810122,0.9411138827810122,6.809284078600989,1.9455097367431395,-2.765191504000407,-0.7900547154286877,-12.351188717868444,-3.5289110622481266,-0.05267031436190667,-0.18434610026667334,0.0,0.0,-0.14813525914288442,-0.5184734070000955,-0.04279463041905648,-0.14978120646669768,0.0032918946476118574,0.011521631266641501,-0.19751367885717924,-0.6912978760001274,-0.36540030588576405,-1.2789010706001742,0.0032918946476118574,0.011521631266641501,-0.41477872560005885,-1.451725539600206,-0.42794630419053553,-1.4978120646668744,0.0032918946476118574,0.011521631266641501,-0.5530383008000784,-1.9356340528002747,-0.4378219881334003,-1.5323769584669011,0.0032918946476118574,0.011521631266641501,-0.5530383008000784,-1.9356340528002747,-0.0691297876000098,-0.24195425660003433,0.016459473238088523,0.05760815633330984,-0.5530383008000784,-1.9356340528002747,3.2938985897335424,0-1,0.5-1R
22,EURGBP,2010-03-19 20:00:00+00:00,241,0.5304322090962159,-0.13872842391747578,-9.539619268207403,3,209,-0.016320991049112665,0.10608644181925043,-0.04080247762278166,0.09792594629467599,0.2529753612612644,-0.10608644181925043,-0.05712346867189433,0.2529753612612644,-0.13872842391747578,0.23665437021215174,0.5304322090962159,-0.13872842391747578,-0.6120371643417792,0.5304322090962159,-0.6528396419645791,-0.4243457672769655,0.5304322090962159,-0.6936421195873608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0608644181924318,0.3031041194835519,-0.27745684783495156,-0.07927338509570044,-19.079238536414806,-5.45121101040423,-0.009326280599492951,-0.03264198209822533,0.06062082389671453,0.21217288363850087,-0.023315701498732376,-0.08160495524556333,0.05595768359695771,0.19585189258935198,0.14455734929215108,0.5059507225225288,-0.06062082389671453,-0.21217288363850087,-0.03264198209822533,-0.11424693734378866,0.14455734929215108,0.5059507225225288,-0.07927338509570044,-0.27745684783495156,0.13523106869265814,0.4733087404243035,0.3031041194835519,1.0608644181924318,-0.07927338509570044,-0.27745684783495156,-0.3497355224810167,-1.2240743286835585,0.3031041194835519,1.0608644181924318,-0.3730512239797595,-1.3056792839291582,-0.2424832955868374,-0.848691534553931,0.3031041194835519,1.0608644181924318,-0.39636692547849184,-1.3872842391747215,-3.5,<0,<0.5R
23,GBPUSD,2010-03-22 04:00:00+00:00,241,4.320683643584785,-1.764314077545266,-4.458979046337716,111,211,-0.3855508197961137,0.0,-0.6328062368392591,-0.03771692802351992,0.05448000714512568,-0.6328062368392591,0.5070831434275136,0.5825169994745907,-0.6328062368392591,0.6956677835451877,0.750147790690276,-0.6328062368392591,0.6202339274981106,0.8800616538824602,-0.6328062368392591,0.44841236650200506,0.8800616538824602,-0.6328062368392591,-1.0,0.9911582182620142,-1.0,1.290658565234076,-1.0,1.1777073416292079,1.0248939149941778,1.0248939149941778,-1.0,1.1777073416292079,8.64136728716957,2.468962082048449,-3.528628155090532,-1.0081794728830091,-8.917958092675432,-2.547988026478695,-0.22031475416920782,-0.7711016395922274,0.0,0.0,-0.361603563908148,-1.2656124736785181,-0.02155253029915424,-0.07543385604703984,0.03113143265435753,0.10896001429025136,-0.361603563908148,-1.2656124736785181,0.2897617962442935,1.0141662868550272,0.33286685684262324,1.1650339989491814,-0.361603563908148,-1.2656124736785181,0.3975244477401072,1.3913355670903753,0.4286558803944434,1.500295581380552,-0.361603563908148,-1.2656124736785181,0.35441938714177745,1.2404678549962211,0.50289237364712,1.7601233077649203,-0.361603563908148,-1.2656124736785181,0.25623563800114574,0.8968247330040101,0.50289237364712,1.7601233077649203,-0.361603563908148,-1.2656124736785181,-3.5,<0,0.5-1R
24,GBPJPY,2010-03-22 12:00:00+00:00,241,7.4262282823337085,-0.995571815407194,-4.36945407873158,155,205,-0.06637145436048239,0.03687303020025402,-0.995571815407194,0.09586987852071076,0.09955718154073406,-0.995571815407194,0.15117942382110228,0.22492548422163128,-0.995571815407194,0.24336199932176877,0.46828748354340005,-0.995571815407194,-0.3539810899225518,0.46828748354340005,-0.995571815407194,0.007374606040046612,0.46828748354340005,-0.995571815407194,2.6150370122872886,2.6150370122872886,2.124871530825078,2.124871530825078,1.8927470264214952,1.8927470264214952,1.6522821937583312,1.6522821937583312,1.8927470264214952,1.8927470264214952,14.852456564667417,4.243559018476405,-1.991143630814388,-0.5688981802326822,-8.73890815746316,-2.496830902132331,-0.037926545348847075,-0.13274290872096478,0.021070302971573727,0.07374606040050805,-0.5688981802326822,-1.991143630814388,0.05478278772612043,0.19173975704142152,0.056889818023276605,0.19911436308146813,-0.5688981802326822,-1.991143630814388,0.08638824218348701,0.30235884764220455,0.12852884812664644,0.44985096844326256,-0.5688981802326822,-1.991143630814388,0.1390639996124393,0.48672399864353755,0.2675928477390857,0.9365749670868001,-0.5688981802326822,-1.991143630814388,-0.20227490852717245,-0.7079621798451036,0.2675928477390857,0.9365749670868001,-0.5688981802326822,-1.991143630814388,0.00421406059431235,0.014749212080093225,0.2675928477390857,0.9365749670868001,-0.5688981802326822,-1.991143630814388,6.624614592475233,1-2,1-2R
25,AUDUSD,2010-03-22 16:00:00+00:00,241,3.7554662507682477,-2.0579955054210046,-6.436869153816779,88,204,0.488210612599868,0.5633199376152246,-0.0525765275107663,0.5708308701167603,0.7060276551444189,-0.0525765275107663,0.3755466250768164,0.7285604526490258,-0.0525765275107663,0.2478607725506935,0.7285604526490258,-0.0525765275107663,0.6384292626305978,0.8637572376766844,-0.0525765275107663,0.5633199376152246,0.8938009676828438,-0.0525765275107663,-1.0,1.4223425111886794,-1.0,1.168472992636746,-1.0,1.0729768508314965,-1.0,0.9037126219575835,-1.0,1.0729768508314965,7.510932501536495,2.145980714724713,-4.115991010842009,-1.1759974316691455,-12.873738307633557,-3.678210945038159,0.27897749291421026,0.976421225199736,0.32189710720869974,1.1266398752304492,-0.03004373000615217,-0.1051530550215326,0.3261890686381487,1.1416617402335205,0.4034443743682393,1.4120553102888378,-0.03004373000615217,-0.1051530550215326,0.2145980714724665,0.7510932501536328,0.4163202586565862,1.4571209052980516,-0.03004373000615217,-0.1051530550215326,0.14163472717182485,0.495721545101387,0.4163202586565862,1.4571209052980516,-0.03004373000615217,-0.1051530550215326,0.36481672150319877,1.2768585252611957,0.4935755643866768,1.7275144753533689,-0.03004373000615217,-0.1051530550215326,0.32189710720869974,1.1266398752304492,0.5107434101044821,1.7876019353656876,-0.03004373000615217,-0.1051530550215326,-3.5,<0,0.5-1R
26,AUDJPY,2010-03-22 20:00:00+00:00,241,6.539511795738745,-0.2689145037499853,-7.114010962841008,177,203,0.024446773068194694,0.13445725187500135,-0.09778709227272667,0.08556370573864669,0.37892498255684404,-0.09778709227272667,-0.061116932670452,0.37892498255684404,-0.09778709227272667,-0.08556370573862931,0.37892498255684404,-0.2689145037499853,0.2811378902841,0.5133822344318281,-0.2689145037499853,0.37892498255684404,0.5622757805682,-0.2689145037499853,0.9253738513863723,0.9253738513863723,0.7974357389962182,0.7974357389962182,1.6175667688311866,1.6175667688311866,1.4687033828267197,1.4687033828267197,1.6175667688311866,1.6175667688311866,13.07902359147749,3.7368638832792826,-0.5378290074999706,-0.15366543071427732,-14.228021925682016,-4.065149121623433,0.013969584610396968,0.04889354613638939,0.07683271535714363,0.2689145037500027,-0.055878338441558095,-0.19557418454545333,0.04889354613636954,0.17112741147729338,0.21652856146105373,0.7578499651136881,-0.055878338441558095,-0.19557418454545333,-0.03492396152597257,-0.122233865340904,0.21652856146105373,0.7578499651136881,-0.055878338441558095,-0.19557418454545333,-0.04889354613635961,-0.17112741147725863,0.21652856146105373,0.7578499651136881,-0.15366543071427732,-0.5378290074999706,0.16065022301948573,0.5622757805682,0.29336127681818747,1.0267644688636561,-0.15366543071427732,-0.5378290074999706,0.21652856146105373,0.7578499651136881,0.32130044603897145,1.1245515611364,-0.15366543071427732,-0.5378290074999706,5.661483690909153,1-2,1-2R
27,GBPNZD,2010-03-25 00:00:00+00:00,241,3.423092798040145,-1.7013845459300188,-5.0693129986243095,98,230,-0.139362556663196,0.0,-0.25840140714633614,-0.22356076798056293,0.0,-0.29324204631216094,-0.09290837110879734,0.052260958748711395,-0.4616384689468948,-1.219422370803094,0.052260958748711395,-1.2629731697603492,-0.868112592547909,0.052260958748711395,-1.3152341285090348,-0.7606872884533427,0.052260958748711395,-1.7013845459300188,-1.0,1.148035888483939,-1.0,1.040029907069949,0.9305307554059908,0.9305307554059908,0.8302602254258433,0.8302602254258433,0.9305307554059908,0.9305307554059908,6.84618559608029,1.9560530274515113,-3.4027690918600375,-0.9722197405314392,-10.138625997248619,-2.8967502849281765,-0.07963574666468343,-0.278725113326392,0.0,0.0,-0.1476579469407635,-0.5168028142926723,-0.1277490102746074,-0.44712153596112586,0.0,0.0,-0.1675668836069491,-0.5864840926243219,-0.053090497776455615,-0.18581674221759467,0.029863404999263654,0.10452191749742279,-0.263793410826797,-0.9232769378937896,-0.6968127833160537,-2.438844741606188,0.029863404999263654,0.10452191749742279,-0.7216989541487709,-2.5259463395206985,-0.4960643385988051,-1.736225185095818,0.029863404999263654,0.10452191749742279,-0.7515623591480198,-2.6304682570180695,-0.4346784505447672,-1.5213745769066853,0.029863404999263654,0.10452191749742279,-0.9722197405314392,-3.4027690918600375,3.2568576439209678,0-1,0.5-1R
28,AUDUSD,2010-03-26 08:00:00+00:00,241,4.020900400543279,-1.516780934012774,-10.746249824939513,66,237,-0.7083080776757743,0.09301015161398014,-0.9372561431871418,-1.0445755488955963,0.09301015161398014,-1.2663689873597188,-1.2949874955486356,0.09301015161398014,-1.516780934012774,-0.9801839054705173,0.09301015161398014,-1.516780934012774,-0.5509062826367151,0.09301015161398014,-1.516780934012774,0.665380315392383,0.8370913645259007,-1.516780934012774,-1.0,1.5560229521711504,-1.0,1.2846240995128915,1.1336955384689438,1.1336955384689438,0.9954579230206766,0.9954579230206766,1.1336955384689438,1.1336955384689438,8.041800801086557,2.297657371739016,-3.033561868025548,-0.8667319622930136,-21.492499649879026,-6.140714185679721,-0.4047474729575853,-1.4166161553515486,0.053148658065131506,0.1860203032279603,-0.535574938964081,-1.8745122863742836,-0.5969003136546265,-2.0891510977911927,0.053148658065131506,0.1860203032279603,-0.7236394213484107,-2.5327379747194376,-0.7399928545992203,-2.589974991097271,0.053148658065131506,0.1860203032279603,-0.8667319622930136,-3.033561868025548,-0.5601050888402955,-1.9603678109410345,0.053148658065131506,0.1860203032279603,-0.8667319622930136,-3.033561868025548,-0.3148035900781229,-1.1018125652734303,0.053148658065131506,0.1860203032279603,-0.8667319622930136,-3.033561868025548,0.3802173230813617,1.330760630784766,0.478337922586229,1.6741827290518014,-0.8667319622930136,-3.033561868025548,3.9679343846413033,1-2,0.5-1R
