pair,entry_date,exit_date,entry_price,exit_price,sl_price,trail_active,exit_reason,classification,bars_held,net_pnl,r_multiple,spread_pips_used,sl_distance_atr,d1_dist_ratio,d1_close_in_range,h1_last_bar_close_in_range,mae_final,mfe_final,mae_at_bar_3,mfe_at_bar_3,mae_at_bar_6,mfe_at_bar_6,first_bar_dir,kh13_mae_at_check,kh13_mfe_at_check,kh13_triggered,kh14_triggered,kh14_state2,atr_sized_down,trade_type,original_entry_price_ref,signal_spread_pips,spread_ratio,atr_abs,atr_ratio,d1_kijun_slope,session,concurrent_signals
GBP_JPY,2025-02-17 04:00:00,2025-02-20 04:00:00,190.727,189.553,189.040217,False,kijun_d1,LOSS,17,-70.7856,-0.696,2.0,2.0,0.4195174969121275,0.25673076923076726,0.08333333333334607,1.4774,1.7145,0.1257,0.7624,0.1257,1.213,1,0.1257,0.7624,False,False,False,False,original,,2.0,1.0,0.843391,0.96,False,tokyo,0
EUR_CHF,2025-03-10 08:00:00,2025-03-13 12:00:00,0.94989,0.95847,0.943083,True,trailing_stop,WIN,18,124.8633,1.2604,0.8,2.0,0.7248416273430429,0.32838283828383263,0.2411924119241066,0.2145,4.4275,0.2145,1.6923,0.2145,3.3493,1,0.2145,1.6923,False,False,False,False,original,,0.8,1.0,0.003404,1.59,True,london,0
AUD_USD,2025-03-10 16:00:00,2025-03-14 04:00:00,0.63001,0.6285,0.624912,False,kijun_d1,LOSS,20,-31.1903,-0.2962,0.8,2.0,0.9916192918981989,0.45551601423488003,0.17346938775510898,1.6321,1.3261,1.6321,0.0078,1.6321,0.0078,-1,1.6321,0.0078,True,True,True,False,original,,0.8,1.0,0.002549,1.19,False,newyork,0
AUD_JPY,2025-03-19 20:00:00,2025-03-20 08:00:00,94.494,94.132,93.610246,False,kijun_d1,LOSS,2,-41.8669,-0.4096,0.8,2.0,0.32054252367536507,0.2099898063200828,0.27972027972025054,1.4529,0.3892,1.4529,0.3892,1.4529,0.3892,-1,,,False,True,True,False,original,,0.8,1.0,0.441877,0.86,False,newyork,0
NZD_CHF,2025-03-20 00:00:00,2025-03-21 04:00:00,0.50854,0.50825,0.504668,False,kijun_d1,LOSS,6,-10.5902,-0.0749,1.2,2.0,0.31196084701644644,0.9019073569482232,0.21081081081080952,1.8132,0.0568,1.8132,0.0568,1.8132,0.0568,-1,1.8132,0.0568,True,True,True,False,original,,1.2,1.2,0.001936,1.03,False,tokyo,0
CHF_JPY,2025-03-26 08:00:00,2025-03-28 20:00:00,169.913,170.309,168.935428,True,trailing_stop,WIN,14,39.8948,0.4051,0.6,2.0,0.9301547090713989,0.10674157303371491,0.10263929618767081,0.2496,3.1404,0.2496,1.2255,0.2496,1.2255,1,0.2496,1.2255,False,False,False,False,original,,0.6,1.0,0.488786,0.75,True,london,0
EUR_GBP,2025-04-01 16:00:00,2025-04-03 00:00:00,0.83543,0.832291,0.832291,False,stoploss,LOSS,7,-101.2745,-1.0,0.4,2.0,0.7003861515954236,0.7615894039735218,0.10294117647060744,2.0137,2.1156,0.4907,0.2804,0.8666,1.4911,-1,0.4907,0.2804,False,False,True,False,original,,0.4,1.0,0.001569,1.0,False,newyork,0
USD_JPY,2025-04-10 00:00:00,2025-04-10 16:00:00,146.724,144.235542,144.235542,False,stoploss,LOSS,3,-100.0402,-1.0,0.1,2.0,0.06360995964856649,0.868524970963995,0.05597964376588122,2.1813,0.3424,1.4909,0.3424,2.1813,0.3424,-1,1.4909,0.3424,True,True,True,False,original,,0.1,1.0,1.244229,2.39,False,tokyo,0
EUR_JPY,2025-04-15 12:00:00,2025-04-29 00:00:00,161.63,162.126,160.006567,True,trailing_stop,WIN,56,29.9366,0.3055,1.0,2.0,0.6037522767375355,0.2568125516102426,0.1843434343434463,0.8069,2.6228,0.4201,0.4632,0.4201,0.7958,-1,0.4201,0.4632,False,False,True,False,original,,1.0,1.25,0.811716,0.98,True,london,0
AUD_CHF,2025-04-28 16:00:00,2025-04-29 04:00:00,0.52695,0.52833,0.521263,False,kijun_d1,WIN,2,23.7365,0.2426,0.3,2.0,0.038867672342247424,0.3354231974921651,0.21768707482992736,0.3341,0.5099,0.3341,0.5099,0.3341,0.5099,1,,,False,False,False,False,original,,0.4,1.33,0.002844,0.6,False,newyork,2
AUD_JPY,2025-04-28 16:00:00,2025-05-06 12:00:00,91.347,92.342,90.402965,True,trailing_stop,WIN,34,104.3393,1.054,1.0,2.0,0.8007558301039019,0.7342256214149101,0.13636363636363635,1.6228,4.7032,0.3263,0.7097,1.6228,0.7097,-1,0.3263,0.7097,False,True,True,False,original,,1.0,1.0,0.472018,0.62,False,newyork,2
GBP_JPY,2025-04-29 16:00:00,2025-05-02 12:00:00,190.432,192.461,189.269467,True,trailing_stop,WIN,16,173.3283,1.7453,1.4,2.0,0.3669224169538289,0.2695269526952457,0.10263929618775416,0.8705,5.7048,0.086,0.9342,0.8705,1.4279,1,0.086,0.9342,False,False,False,False,original,,2.0,0.83,0.581267,0.63,False,newyork,0
GBP_AUD,2025-05-22 04:00:00,2025-05-29 04:00:00,2.08137,2.09139,2.069017,True,trailing_stop,WIN,29,79.9026,0.8112,1.5,2.0,0.5129986829626019,0.8333333333333519,0.15229885057468295,0.4857,3.5734,0.306,2.1615,0.306,2.2376,1,0.306,2.1615,False,False,False,False,original,,1.5,1.0,0.006176,0.85,False,tokyo,0
EUR_USD,2025-05-22 16:00:00,2025-05-23 04:00:00,1.12698,1.12973,1.119454,False,kijun_d1,WIN,2,35.6115,0.3654,0.7,2.0,0.10521749952143154,0.6168224299065435,0.06565656565654414,0.3747,0.8079,0.3747,0.8079,0.3747,0.8079,1,,,False,False,False,False,original,,0.7,1.0,0.003763,0.98,True,newyork,0
EUR_JPY,2025-05-30 04:00:00,2025-06-05 04:00:00,163.127,163.05,162.224683,False,kijun_d1,LOSS,23,-9.4202,-0.0853,0.8,2.0,0.5791515633628566,0.5943600867678998,0.12994350282484243,0.7425,2.4714,0.7182,1.5826,0.7182,1.5826,-1,0.7182,1.5826,False,False,True,False,original,,0.8,1.0,0.451159,0.99,True,tokyo,0
EUR_AUD,2025-06-02 12:00:00,2025-06-09 08:00:00,1.75985,1.749562,1.749562,False,stoploss,LOSS,28,-100.7776,-1.0,0.8,2.0,0.4490079564877819,0.2800899887513907,0.07653061224483437,2.0567,2.1306,0.1613,1.11,0.1613,2.1306,1,0.1613,1.11,False,False,False,False,original,,0.8,1.0,0.005144,0.89,False,london,0
EUR_CHF,2025-06-24 08:00:00,2025-06-24 16:00:00,0.94057,0.935468,0.935468,False,stoploss,LOSS,1,-101.5681,-1.0,0.8,2.0,0.8001624399028794,0.9652892561983583,0.09638554216863764,2.5992,0.1451,2.5992,0.1451,2.5992,0.1451,-1,,,False,True,True,False,original,,0.8,1.0,0.002551,1.23,False,london,0
USD_JPY,2025-07-10 00:00:00,2025-07-16 20:00:00,145.82,148.047,144.983488,True,trailing_stop,WIN,28,266.1051,2.6622,0.1,2.0,0.8108354100177892,0.12419700214131238,0.1735537190082321,0.1435,8.0429,0.1435,1.7406,0.1435,2.312,1,0.1435,1.7406,False,False,False,False,original,,0.1,1.0,0.418256,0.83,True,tokyo,0
USD_CAD,2025-07-10 20:00:00,2025-07-11 08:00:00,1.36542,1.36962,1.360221,False,kijun_d1,WIN,2,80.398,0.8078,0.2,2.0,0.27837110332584286,0.6444833625218882,0.12380952380948958,0.1039,2.9582,0.1039,2.9582,0.1039,2.9582,1,,,False,False,False,False,original,,0.2,1.0,0.0026,0.91,False,newyork,0
AUD_CAD,2025-08-12 08:00:00,2025-08-14 16:00:00,0.89525,0.89736,0.891319,True,trailing_stop,WIN,13,51.6345,0.5367,0.8,2.0,0.5882883891763795,0.6912442396313098,0.27272727272734615,0.936,3.8357,0.936,2.335,0.936,3.4338,1,0.936,2.335,False,False,False,False,original,,0.8,1.0,0.001966,0.93,False,london,0
NZD_CHF,2025-08-13 20:00:00,2025-08-14 20:00:00,0.48013,0.477348,0.477348,False,stoploss,LOSS,5,-102.1568,-1.0,0.6,2.0,0.801213815581953,0.29912023460409815,0.0,2.3366,1.4163,0.4673,1.4163,2.3366,1.4163,1,0.4673,1.4163,False,False,False,False,original,,0.6,1.0,0.001391,0.89,False,newyork,0
EUR_JPY,2025-08-19 16:00:00,2025-08-20 08:00:00,172.079,171.185046,171.185046,False,stoploss,LOSS,3,-100.8949,-1.0,0.8,2.0,0.5527336128098391,0.6422893481717048,0.15121951219516253,2.1768,0.0515,1.3826,0.0515,2.1768,0.0515,-1,1.3826,0.0515,True,True,True,False,original,,0.8,1.0,0.446977,0.97,False,newyork,0
EUR_JPY,2025-08-25 16:00:00,2025-08-26 04:00:00,171.95,171.356,171.089317,False,kijun_d1,LOSS,2,-69.9445,-0.6901,0.8,2.0,0.3891896500686688,0.4841735052755061,0.11714285714292164,1.4616,0.0163,1.4616,0.0163,1.4616,0.0163,-1,,,False,True,True,False,original,,0.8,1.0,0.430341,0.97,False,newyork,0
AUD_CAD,2025-08-27 08:00:00,2025-09-02 12:00:00,0.89605,0.8968,0.892409,True,trailing_stop,WIN,24,18.3999,0.206,0.8,2.0,0.67020382410796,0.7718631178707072,0.271317829457355,0.4833,3.2076,0.4833,1.3182,0.4833,1.3182,1,0.4833,1.3182,False,False,False,False,original,,0.8,1.0,0.001821,0.92,True,london,0
CAD_JPY,2025-09-22 16:00:00,2025-09-23 04:00:00,106.855,106.792,106.257253,False,kijun_d1,LOSS,2,-10.8742,-0.1054,0.2,2.0,0.517643954326005,0.8820224719101084,0.05500000000004867,0.3045,0.3078,0.3045,0.3078,0.3045,0.3078,1,,,False,False,False,False,original,,0.2,1.0,0.298873,1.07,False,newyork,0
USD_CHF,2025-09-30 04:00:00,2025-10-01 08:00:00,0.79694,0.793203,0.793203,False,stoploss,LOSS,6,-100.5353,-1.0,0.2,2.0,0.4006940043836873,0.6857142857142758,0.0,2.2106,0.8778,1.3274,0.8778,1.6807,0.8778,-1,1.3274,0.8778,False,True,True,False,original,,0.2,1.0,0.001868,0.88,False,tokyo,0
AUD_USD,2025-10-03 04:00:00,2025-10-08 04:00:00,0.65907,0.65756,0.655515,False,kijun_d1,LOSS,17,-44.7203,-0.4247,0.8,2.0,0.023992685737390846,0.39622641509434753,0.020833333333355016,0.9282,1.9069,0.1125,1.3332,0.6244,1.3332,1,0.1125,1.3332,False,False,False,False,original,,0.8,1.0,0.001778,0.94,True,tokyo,0
GBP_JPY,2025-10-20 04:00:00,2025-10-28 12:00:00,202.342,202.165,200.853042,True,trailing_stop,LOSS,37,-13.2307,-0.1189,2.0,2.0,0.5423585964757819,0.9763578274760348,0.22192513368989727,0.728,2.5535,0.7106,0.2243,0.728,0.2378,-1,0.7106,0.2243,False,False,True,False,original,,1.4,0.74,0.744479,1.17,False,tokyo,1
EUR_USD,2025-11-28 08:00:00,2025-12-02 00:00:00,1.15677,1.16076,1.152423,True,trailing_stop,WIN,9,90.1861,0.918,0.7,2.0,0.49717522491257476,0.5403225806451872,0.1258741258741704,0.5798,3.8973,0.5798,1.8405,0.5798,2.5767,1,0.5798,1.8405,False,False,False,False,original,,0.7,1.0,0.002173,0.99,False,london,0
NZD_USD,2025-12-02 08:00:00,2025-12-10 04:00:00,0.57177,0.57669,0.568433,True,trailing_stop,WIN,34,146.8509,1.4745,0.2,2.0,0.9753256654551269,0.18815331010452907,0.22123893805307995,0.4196,4.6333,0.4196,1.6244,0.4196,2.2717,1,0.4196,1.6244,False,False,False,False,original,,0.2,1.0,0.001668,0.92,False,london,0
GBP_AUD,2025-12-22 20:00:00,2025-12-23 08:00:00,2.02059,2.02349,2.012077,False,kijun_d1,WIN,2,32.1879,0.3407,1.6,2.0,0.04777905812984375,0.7186098654708448,0.15909090909091675,0.2396,0.9045,0.2396,0.9045,0.2396,0.9045,1,,,False,False,False,False,original,,1.6,1.0,0.004256,0.91,True,newyork,0
USD_JPY,2025-12-23 00:00:00,2025-12-24 04:00:00,156.464,155.561594,155.561594,False,stoploss,LOSS,6,-100.1108,-1.0,0.1,2.0,0.7986588264325075,0.3329999999999984,0.1829787234042718,2.0257,0.1773,1.8085,0.0465,1.9193,0.1773,-1,1.8085,0.0465,True,True,True,False,original,,0.1,1.0,0.451203,1.14,True,tokyo,0
GBP_CAD,2025-12-24 12:00:00,2025-12-26 04:00:00,1.84669,1.84785,1.839496,False,kijun_d1,WIN,3,14.5952,0.1612,1.1,2.0,0.07162028646134795,0.47705314009662914,0.10135135135142029,0.5616,0.7534,0.5616,0.7534,0.5616,0.7534,-1,0.5616,0.7534,False,False,True,False,original,,0.5,1.0,0.003597,0.93,False,london,0
