trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
GBP_USD_2012-01-05T08:00:00,GBP_USD,2012-01-05T12:00:00,6,-1.0084914271084189,0.1035954107225357,-1.5448736385894624
GBP_USD_2012-06-21T12:00:00,GBP_USD,2012-06-21T16:00:00,6,-1.004938578993174,0.0562998005220089,-1.0983399680785917
GBP_USD_2013-11-07T12:00:00,GBP_USD,2013-11-07T16:00:00,15,-1.0007260653329737,1.2756967900433434,-1.0883719341348994
GBP_USD_2016-04-13T08:00:00,GBP_USD,2016-04-13T12:00:00,5,-1.005492343695246,0.5437420258291411,-1.1459026164167447
GBP_USD_2019-05-07T08:00:00,GBP_USD,2019-05-07T12:00:00,6,-1.0091401335443404,0.0944480466249233,-1.4426177444159969
GBP_USD_2020-01-24T08:00:00,GBP_USD,2020-01-24T12:00:00,11,-1.0071633342248203,0.2666352183678961,-1.4302790668870426
GBP_USD_2020-04-02T16:00:00,GBP_USD,2020-04-02T20:00:00,5,-1.0028575366585235,0.3381418379246824,-1.0195055789447376
GBP_USD_2021-09-07T08:00:00,GBP_USD,2021-09-07T12:00:00,0,-1.0091668483988336,0.1273173388723857,-1.0338167916435983
GBP_USD_2024-05-07T04:00:00,GBP_USD,2024-05-07T08:00:00,4,-1.0076674957668104,0.1916873941702215,-1.0044419454519198
GBP_USD_2025-02-07T12:00:00,GBP_USD,2025-02-07T16:00:00,10,-1.005086993904036,0.4030029615078254,-1.1106603357122942
GBP_USD_2025-07-24T16:00:00,GBP_USD,2025-07-24T20:00:00,4,-1.007283787925491,0.2614070555483025,-1.438143460400488
NZD_CAD_2010-04-13T12:00:00,NZD_CAD,2010-04-13T16:00:00,4,-1.0124497860932031,0.1280549426730098,-1.0938026353318755
NZD_CAD_2014-11-18T20:00:00,NZD_CAD,2014-11-19T00:00:00,6,-1.020491964326071,0.0805041455666985,-1.0699732801681936
NZD_CAD_2014-12-02T08:00:00,NZD_CAD,2014-12-02T12:00:00,7,-1.0034061098095026,0.2397901305881252,-1.058618928789623
NZD_CAD_2016-05-06T04:00:00,NZD_CAD,2016-05-06T08:00:00,10,-1.009841058008819,0.4484710721158368,-1.2807434065753036
NZD_CAD_2016-05-06T20:00:00,NZD_CAD,2016-05-09T00:00:00,6,-1.0086697294575675,0.1746331219310823,-1.275688763042635
NZD_CAD_2019-02-27T08:00:00,NZD_CAD,2019-02-27T12:00:00,1,-1.0184560840520371,0.1347294135798222,-1.020621448077278
NZD_CAD_2021-10-27T08:00:00,NZD_CAD,2021-10-27T12:00:00,25,-1.00953534883344,1.054185787698273,-1.2046324026260389
NZD_CAD_2021-11-22T16:00:00,NZD_CAD,2021-11-22T20:00:00,7,-1.0111869330567629,0.3132341255889913,-1.3871796990369842
NZD_CAD_2022-06-21T12:00:00,NZD_CAD,2022-06-21T16:00:00,3,-1.0008526912111426,0.336813028402132,-1.1093512656992188
NZD_CAD_2025-05-21T08:00:00,NZD_CAD,2025-05-21T12:00:00,6,-1.0077795455842484,0.3811977336275237,-1.1027505865653704
NZD_CHF_2010-03-19T04:00:00,NZD_CHF,2010-03-19T08:00:00,6,-1.0096728228788605,0.4110949723519982,-1.3058310886474964
NZD_CHF_2011-11-01T16:00:00,NZD_CHF,2011-11-01T20:00:00,5,-1.0048939796051155,0.1408378575251564,-1.105495615245684
NZD_CHF_2014-12-12T12:00:00,NZD_CHF,2014-12-12T16:00:00,15,-1.012073670713162,0.020122784521932,-1.1094361866418043
NZD_CHF_2019-02-28T04:00:00,NZD_CHF,2019-02-28T08:00:00,1,-1.0392575887431916,0.0209373806630635,-1.298117601108635
NZD_CHF_2019-05-01T08:00:00,NZD_CHF,2019-05-01T12:00:00,1,-1.0432779492861066,0.0836707019531906,-1.0040484234378386
NZD_CHF_2022-01-13T20:00:00,NZD_CHF,2022-01-14T00:00:00,4,-1.0149062407784464,0.1666788741589364,-1.1152578327869662
NZD_CHF_2025-08-13T20:00:00,NZD_CHF,2025-08-14T00:00:00,5,-1.0107841740908428,0.6973765912083766,-1.179069700599713
NZD_JPY_2012-04-04T00:00:00,NZD_JPY,2012-04-04T04:00:00,2,-1.028298834182224,0.0314431490913614,-1.0049230449602635
NZD_JPY_2015-01-12T04:00:00,NZD_JPY,2015-01-12T08:00:00,2,-1.022848417897381,0.1099194158306514,-1.2399898145390595
NZD_JPY_2015-09-21T00:00:00,NZD_JPY,2015-09-21T04:00:00,8,-1.008507255802939,0.1496276167694024,-1.111447949313833
NZD_JPY_2016-07-05T04:00:00,NZD_JPY,2016-07-05T08:00:00,2,-1.0099118078062288,0.1813277781021075,-1.053566865049948
NZD_JPY_2018-07-19T04:00:00,NZD_JPY,2018-07-19T08:00:00,1,-1.0010056371701452,0.0824622479517357,-1.0639641260114951
NZD_JPY_2024-10-31T04:00:00,NZD_JPY,2024-10-31T08:00:00,2,-1.0070192992186178,0.1726747607782274,-1.2985703554459662
NZD_USD_2014-11-18T20:00:00,NZD_USD,2014-11-19T00:00:00,2,-1.0007105843122728,-0.0049740901858258,-1.1632265191707545
NZD_USD_2018-03-14T20:00:00,NZD_USD,2018-03-15T00:00:00,6,-1.0011180315431598,0.638396011139581,-1.217536350492158
NZD_USD_2020-03-31T08:00:00,NZD_USD,2020-03-31T12:00:00,18,-1.0008162586314553,0.0726470181997459,-1.0595037036321802
NZD_USD_2021-07-27T08:00:00,NZD_USD,2021-07-27T12:00:00,8,-1.003034488805101,0.4440468618124998,-1.0428526526848911
NZD_USD_2023-03-21T00:00:00,NZD_USD,2023-03-21T04:00:00,3,-1.0017919926752683,0.0197119194280296,-1.1110354586702085
NZD_USD_2025-07-28T04:00:00,NZD_USD,2025-07-28T08:00:00,0,-1.0026423362245356,0.0554890607155811,-1.1335622403323258
USD_CAD_2010-08-16T04:00:00,USD_CAD,2010-08-16T08:00:00,8,-1.0085561055347994,0.9008356827364172,-1.0083981523168557
USD_CAD_2010-10-21T20:00:00,USD_CAD,2010-10-22T00:00:00,9,-1.007848190188767,0.3508602672628551,-1.0119548761054986
USD_CAD_2010-12-22T08:00:00,USD_CAD,2010-12-22T12:00:00,7,-1.0085919734379143,0.77327760941056,-1.041347180672981
USD_CAD_2011-02-11T12:00:00,USD_CAD,2011-02-11T16:00:00,1,-1.0183099624934464,0.069752238070256,-1.048027377005705
USD_CAD_2019-03-20T16:00:00,USD_CAD,2019-03-20T20:00:00,0,-1.0161291203580074,0.0053763734526717,-1.1182856781566797
USD_CAD_2020-11-02T12:00:00,USD_CAD,2020-11-02T16:00:00,4,-1.001885342511061,0.1464282683587367,-1.642133327130279
USD_CAD_2024-02-08T16:00:00,USD_CAD,2024-02-08T20:00:00,4,-1.003041207000592,0.0253433916714332,-1.0694911285351043
USD_CAD_2024-02-15T12:00:00,USD_CAD,2024-02-15T16:00:00,1,-1.0032264162455315,0.1451887310487696,-1.205604203745761
USD_CAD_2024-05-09T12:00:00,USD_CAD,2024-05-09T16:00:00,5,-1.0032732899010457,0.3131447338634712,-1.681379912486631
USD_CHF_2010-12-09T12:00:00,USD_CHF,2010-12-09T16:00:00,11,-1.0073175047473797,0.2555497811776164,-1.3497981834007236
USD_CHF_2015-05-28T16:00:00,USD_CHF,2015-05-28T20:00:00,5,-1.0006078881344798,0.4078929382307079,-1.1750477639343695
USD_CHF_2019-06-19T12:00:00,USD_CHF,2019-06-19T16:00:00,1,-1.004845185357121,0.1090166705353282,-1.3929907901734289
USD_CHF_2020-11-03T08:00:00,USD_CHF,2020-11-03T12:00:00,3,-1.0064798408595188,0.1723637668631866,-1.7223417004601844
USD_CHF_2021-01-20T20:00:00,USD_CHF,2021-01-21T00:00:00,3,-1.0062071065431275,0.1626261914299482,-1.044035320554188
USD_CHF_2022-02-28T08:00:00,USD_CHF,2022-02-28T12:00:00,1,-1.0049448548137083,0.2343861181696478,-1.0710555526486414
USD_CHF_2024-05-27T16:00:00,USD_CHF,2024-05-27T20:00:00,4,-1.008075517420386,0.1082119334329515,-1.619948794526248
USD_CHF_2025-02-13T04:00:00,USD_CHF,2025-02-13T08:00:00,1,-1.0020318576183558,0.0386052947488409,-1.2069234253050047
USD_JPY_2014-07-07T08:00:00,USD_JPY,2014-07-07T12:00:00,6,-1.005689677925297,0.1574144226012797,-1.6177650901065677
USD_JPY_2017-05-26T04:00:00,USD_JPY,2017-05-26T08:00:00,1,-1.0070198889842257,-0.0038999383245665,-1.0334836560110658
USD_JPY_2018-09-06T00:00:00,USD_JPY,2018-09-06T04:00:00,3,-1.0087609757222338,0.3460585410274647,-1.2331073329018
USD_JPY_2021-07-14T12:00:00,USD_JPY,2021-07-14T16:00:00,4,-1.001158487057179,0.0266452023148813,-1.0808684243399915
USD_JPY_2021-07-27T00:00:00,USD_JPY,2021-07-27T04:00:00,3,-1.0013084517342228,0.2263621500188979,-1.6761266715272058
USD_JPY_2022-02-28T12:00:00,USD_JPY,2022-02-28T16:00:00,5,-1.000836446645365,0.1714715622993061,-1.0179555674060734
