pair,bar_time,swing_low_N,low,close,sweep_atr,reclaim_ratio,fired_signal
AUD_JPY,2023-08-18 08:00:00,93.033,92.902,93.144,0.33194659,0.8473282443,1
CAD_JPY,2023-08-18 08:00:00,107.293,107.086,107.495,0.6402644196,0.9758454106,1
USD_JPY,2023-08-18 20:00:00,145.06,144.929,145.361,0.3103552199,2.297709924,1
NZD_JPY,2023-08-21 04:00:00,85.974,85.787,86.029,0.5798981349,0.2941176471,0
EUR_GBP,2023-08-23 00:00:00,0.85135,0.85071,0.85178,0.460720834,0.671875,1
GBP_NZD,2023-08-23 00:00:00,2.13987,2.1376,2.14033,0.3816787632,0.2026431718,0
EUR_AUD,2023-08-23 04:00:00,1.68526,1.68253,1.68731,0.5383331569,0.7509157509,1
EUR_NZD,2023-08-23 04:00:00,1.82148,1.81908,1.82559,0.4131812172,1.7125,1
GBP_AUD,2023-08-23 04:00:00,1.97787,1.97547,1.98097,0.4347785879,1.291666667,1
GBP_NZD,2023-08-23 04:00:00,2.1376,2.13582,2.14335,0.2914063422,3.230337079,1
CAD_CHF,2023-08-23 16:00:00,0.64659,0.64593,0.64932,0.3553530109,4.136363636,1
EUR_USD,2023-08-25 08:00:00,1.07764,1.0766,1.07864,0.3973586562,0.9615384615,1
NZD_USD,2023-08-25 08:00:00,0.59021,0.58944,0.59115,0.3459662531,1.220779221,1
GBP_CHF,2023-08-28 00:00:00,1.11129,1.11037,1.11345,0.3232443292,2.347826087,1
NZD_CAD,2023-08-28 00:00:00,0.80147,0.80044,0.80411,0.3913454871,2.563106796,1
NZD_CHF,2023-08-28 00:00:00,0.52094,0.52011,0.52288,0.4486183534,2.337349398,1
GBP_AUD,2023-08-29 12:00:00,1.95647,1.9544,1.96323,0.4068954132,3.265700483,1
CAD_CHF,2023-08-30 16:00:00,0.64659,0.64594,0.64912,0.3615130751,3.892307692,1
USD_CHF,2023-08-30 16:00:00,0.87621,0.87448,0.87844,0.673835658,1.289017341,1
EUR_JPY,2023-09-01 00:00:00,157.618,157.335,157.759,0.6202206582,0.4982332155,0
EUR_NZD,2023-09-01 00:00:00,1.81589,1.81391,1.81767,0.319600882,0.898989899,1
EUR_GBP,2023-09-01 12:00:00,0.8551,0.85462,0.85594,0.3074065226,1.75,1
EUR_CHF,2023-09-05 00:00:00,0.95355,0.95293,0.9547,0.3924550123,1.85483871,1
NZD_USD,2023-09-05 00:00:00,0.59305,0.59233,0.59366,0.2964871719,0.8472222222,1
AUD_USD,2023-09-05 12:00:00,0.63702,0.63575,0.63804,0.4479061307,0.8031496063,1
NZD_CAD,2023-09-07 00:00:00,0.79967,0.79805,0.80043,0.5926483539,0.4691358025,0
CHF_JPY,2023-09-11 00:00:00,164.468,164.268,164.761,0.4352447974,1.465,1
EUR_JPY,2023-09-11 08:00:00,156.886,156.586,157.003,0.6655393206,0.39,0
GBP_AUD,2023-09-11 08:00:00,1.94454,1.94289,1.94535,0.3097768869,0.4909090909,0
GBP_JPY,2023-09-11 08:00:00,182.908,182.679,183.213,0.396560942,1.331877729,1
USD_JPY,2023-09-11 08:00:00,146.148,145.903,146.343,0.5016512158,0.7959183673,1
USD_CAD,2023-09-11 16:00:00,1.35718,1.3561,1.35731,0.3681181786,0.1203703704,0
GBP_CAD,2023-09-12 04:00:00,1.69696,1.69593,1.69929,0.2572611097,2.262135922,1
NZD_CAD,2023-09-13 00:00:00,0.79908,0.79797,0.80079,0.4802966102,1.540540541,1
GBP_CHF,2023-09-13 08:00:00,1.11062,1.10969,1.11422,0.3767977933,3.870967742,1
EUR_NZD,2023-09-14 04:00:00,1.80876,1.80531,1.81251,0.6499167708,1.086956522,1
GBP_NZD,2023-09-14 04:00:00,2.10517,2.10239,2.10835,0.5000519042,1.143884892,1
EUR_CHF,2023-09-15 00:00:00,0.9526,0.95175,0.95304,0.4728914822,0.5176470588,1
NZD_CAD,2023-09-18 16:00:00,0.79631,0.79501,0.79741,0.5113009558,0.8461538462,1
EUR_CAD,2023-09-19 16:00:00,1.4328,1.4304,1.4365,0.6450633583,1.541666667,1
GBP_CAD,2023-09-19 16:00:00,1.66095,1.65897,1.66535,0.4816019312,2.222222222,1
AUD_NZD,2023-09-20 00:00:00,1.08619,1.0848,1.08678,0.7835802933,0.4244604317,0
GBP_JPY,2023-09-20 08:00:00,182.678,182.454,183.168,0.5213343823,2.1875,1
EUR_NZD,2023-09-20 20:00:00,1.79271,1.79143,1.79685,0.2638131471,3.234375,1
EUR_USD,2023-09-21 04:00:00,1.06299,1.06169,1.06372,0.4654228387,0.5615384615,1
AUD_CAD,2023-09-21 12:00:00,0.86373,0.8628,0.86448,0.3521965079,0.8064516129,1
CHF_JPY,2023-09-21 12:00:00,163.294,162.983,163.616,0.6606816577,1.035369775,1
AUD_NZD,2023-09-22 00:00:00,1.08121,1.0799,1.08175,0.6805876286,0.4122137405,0
AUD_NZD,2023-09-22 16:00:00,1.07969,1.07885,1.07995,0.4407751561,0.3095238095,0
AUD_NZD,2023-09-26 00:00:00,1.07569,1.07483,1.07605,0.4521372575,0.4186046512,0
AUD_NZD,2023-09-26 12:00:00,1.07483,1.07432,1.07512,0.285908445,0.568627451,1
GBP_AUD,2023-09-26 16:00:00,1.89716,1.89586,1.89981,0.2619117236,2.038461538,1
GBP_NZD,2023-09-26 16:00:00,2.04207,2.04016,2.04398,0.3343967181,1,1
NZD_USD,2023-09-27 20:00:00,0.59174,0.58998,0.59215,0.7967882861,0.2329545455,0
EUR_GBP,2023-09-28 00:00:00,0.86524,0.86447,0.86585,0.4564720187,0.7922077922,1
EUR_JPY,2023-09-28 00:00:00,156.959,156.783,157.158,0.4996588359,1.130681818,1
GBP_CAD,2023-09-28 00:00:00,1.63694,1.63565,1.63821,0.3610954565,0.984496124,1
NZD_CAD,2023-09-28 00:00:00,0.79817,0.79756,0.79993,0.250593159,2.885245902,1
AUD_NZD,2023-10-02 00:00:00,1.07158,1.06935,1.07312,0.9558422155,0.6905829596,1
EUR_CHF,2023-10-02 12:00:00,0.96266,0.96153,0.96435,0.5222027184,1.495575221,1
GBP_CHF,2023-10-03 00:00:00,1.10931,1.10838,1.11007,0.3112355696,0.8172043011,1
GBP_JPY,2023-10-03 00:00:00,181.057,180.904,181.147,0.3123213891,0.5882352941,1
AUD_JPY,2023-10-03 08:00:00,94.645,94.507,94.72,0.3775423135,0.5434782609,1
AUD_USD,2023-10-03 08:00:00,0.63146,0.63054,0.63224,0.3472777138,0.847826087,1
CAD_JPY,2023-10-03 08:00:00,109.306,109.199,109.377,0.3602318809,0.6635514019,1
NZD_CHF,2023-10-04 00:00:00,0.54281,0.54148,0.54532,0.6213257776,1.887218045,1
GBP_USD,2023-10-04 08:00:00,1.20523,1.20372,1.21135,0.4267824626,4.052980132,1
EUR_GBP,2023-10-05 00:00:00,0.86397,0.8629,0.86585,0.6120034963,1.757009346,1
AUD_CHF,2023-10-09 00:00:00,0.57849,0.57675,0.57935,0.8238439331,0.4942528736,0
GBP_CHF,2023-10-09 00:00:00,1.10962,1.10782,1.10983,0.6727501472,0.1166666667,0
EUR_AUD,2023-10-10 00:00:00,1.64729,1.64552,1.64747,0.3727720783,0.1016949153,0
USD_JPY,2023-10-10 00:00:00,148.26,148.163,148.519,0.2717652363,2.670103093,1
EUR_NZD,2023-10-10 04:00:00,1.75232,1.75076,1.75541,0.3176398252,1.980769231,1
AUD_NZD,2023-10-11 00:00:00,1.0624,1.06164,1.06455,0.3642234559,2.828947368,1
USD_CHF,2023-10-11 16:00:00,0.90183,0.90019,0.90276,0.5540016323,0.5670731707,1
CAD_CHF,2023-10-12 00:00:00,0.66244,0.66173,0.66323,0.3818804898,1.112676056,1
EUR_GBP,2023-10-12 00:00:00,0.86163,0.86098,0.86265,0.4362100343,1.569230769,1
EUR_CHF,2023-10-12 16:00:00,0.95525,0.95445,0.95675,0.4249006972,1.875,1
AUD_CHF,2023-10-13 00:00:00,0.57313,0.57124,0.57351,1.007045028,0.2010582011,0
NZD_CAD,2023-10-13 12:00:00,0.80805,0.80732,0.80852,0.3158449438,0.6438356164,1
NZD_USD,2023-10-13 12:00:00,0.59107,0.58981,0.59188,0.5505006377,0.6428571429,1
GBP_CHF,2023-10-13 20:00:00,1.09378,1.09153,1.09517,0.7141686221,0.6177777778,1
GBP_JPY,2023-10-13 20:00:00,181.506,181.268,181.533,0.4377993419,0.1134453782,0
CAD_JPY,2023-10-16 00:00:00,109.277,109.16,109.508,0.3995409531,1.974358974,1
GBP_JPY,2023-10-16 00:00:00,181.268,181.127,181.589,0.2545400528,2.276595745,1
USD_JPY,2023-10-17 12:00:00,148.955,148.673,149.773,0.9323537378,2.90070922,1
GBP_AUD,2023-10-18 08:00:00,1.90851,1.90725,1.91148,0.2645118805,2.357142857,1
GBP_USD,2023-10-19 12:00:00,1.21021,1.20901,1.21413,0.3264786141,3.266666667,1
CAD_CHF,2023-10-20 00:00:00,0.6492,0.64846,0.65018,0.3852112693,1.324324324,1
GBP_CHF,2023-10-20 00:00:00,1.08147,1.08036,1.08196,0.3746618246,0.4414414414,0
NZD_CHF,2023-10-20 04:00:00,0.52009,0.51945,0.52054,0.357171343,0.703125,1
NZD_USD,2023-10-23 00:00:00,0.58156,0.58069,0.58227,0.3944642668,0.816091954,1
AUD_USD,2023-10-23 12:00:00,0.62958,0.62888,0.63111,0.3116523038,2.185714286,1
USD_JPY,2023-10-23 20:00:00,149.608,149.556,149.69,0.2744787318,1.576923077,1
USD_CHF,2023-10-24 08:00:00,0.88981,0.88881,0.89157,0.3943021853,1.76,1
EUR_NZD,2023-10-25 04:00:00,1.80684,1.80524,1.81158,0.3104410755,2.9625,1
EUR_USD,2023-10-26 12:00:00,1.05329,1.05213,1.05591,0.4680275019,2.25862069,1
EUR_JPY,2023-10-30 08:00:00,157.883,157.698,158.344,0.4719614885,2.491891892,1
GBP_JPY,2023-10-30 08:00:00,181.043,180.766,181.477,0.5926641298,1.566787004,1
EUR_NZD,2023-11-01 20:00:00,1.80392,1.80187,1.80644,0.3461537221,1.229268293,1
EUR_GBP,2023-11-06 00:00:00,0.86608,0.86562,0.86733,0.2642082695,2.717391304,1
AUD_JPY,2023-11-07 12:00:00,96.496,96.411,96.607,0.2778209701,1.305882353,1
AUD_NZD,2023-11-07 16:00:00,1.08348,1.08209,1.08384,0.5587676248,0.2589928058,0
CAD_CHF,2023-11-08 00:00:00,0.65315,0.65213,0.65407,0.5558771125,0.9019607843,1
AUD_CHF,2023-11-09 00:00:00,0.57521,0.57348,0.57657,0.8259468088,0.7861271676,1
AUD_NZD,2023-11-09 00:00:00,1.08209,1.08106,1.08353,0.4492751707,1.398058252,1
NZD_CHF,2023-11-09 00:00:00,0.53098,0.52982,0.53212,0.6275272285,0.9827586207,1
NZD_USD,2023-11-09 00:00:00,0.59064,0.59001,0.59199,0.2936523556,2.142857143,1
AUD_CAD,2023-11-13 00:00:00,0.87661,0.87586,0.8784,0.3217954927,2.386666667,1
GBP_CAD,2023-11-13 00:00:00,1.68511,1.68285,1.68953,0.5934219352,1.955752212,1
NZD_CAD,2023-11-13 00:00:00,0.8116,0.81039,0.81354,0.5096264251,1.603305785,1
NZD_JPY,2023-11-13 16:00:00,89.029,88.965,89.255,0.2576963366,3.53125,1
NZD_CHF,2023-11-14 08:00:00,0.52924,0.52873,0.52993,0.3230237573,1.352941176,1
EUR_GBP,2023-11-14 16:00:00,0.8693,0.86889,0.87035,0.2714740556,2.56097561,1
CAD_CHF,2023-11-15 00:00:00,0.64858,0.64806,0.64914,0.336987192,1.076923077,1
USD_CHF,2023-11-15 08:00:00,0.88755,0.88679,0.88914,0.2986104606,2.092105263,1
EUR_AUD,2023-11-15 12:00:00,1.66635,1.66349,1.66832,0.6282185199,0.6888111888,1
GBP_NZD,2023-11-15 12:00:00,2.06307,2.06014,2.06491,0.488862068,0.6279863481,1
USD_JPY,2023-11-15 12:00:00,150.154,150.045,150.78,0.3036823639,5.743119266,1
GBP_CHF,2023-11-16 08:00:00,1.1003,1.09953,1.10269,0.2994424253,3.103896104,1
CAD_JPY,2023-11-20 12:00:00,108.127,107.988,108.293,0.3836768661,1.194244604,1
EUR_JPY,2023-11-20 12:00:00,162.074,161.78,162.275,0.59943441,0.6836734694,1
EUR_CHF,2023-11-23 00:00:00,0.96189,0.96145,0.96229,0.2906977686,0.9090909091,1
USD_CAD,2023-11-23 08:00:00,1.36647,1.36508,1.36843,0.5053932496,1.410071942,1
EUR_GBP,2023-11-27 16:00:00,0.86623,0.86577,0.86751,0.3158405379,2.782608696,1
EUR_AUD,2023-11-28 04:00:00,1.65437,1.65295,1.65572,0.3876058983,0.9507042254,1
EUR_CHF,2023-11-30 04:00:00,0.95765,0.95685,0.95789,0.5222518674,0.3,0
AUD_CHF,2023-11-30 16:00:00,0.57653,0.5758,0.57785,0.4138935637,1.808219178,1
CAD_CHF,2023-11-30 16:00:00,0.64183,0.64051,0.644,0.7907548204,1.643939394,1
GBP_CAD,2023-12-01 00:00:00,1.71143,1.70972,1.71278,0.4439905949,0.7894736842,1
EUR_USD,2023-12-01 16:00:00,1.08664,1.08288,1.08818,1.300480525,0.4095744681,0
EUR_CHF,2023-12-04 00:00:00,0.945,0.94413,0.94638,0.3531835672,1.586206897,1
USD_CHF,2023-12-04 00:00:00,0.8679,0.86666,0.87038,0.4159025871,2,1
EUR_JPY,2023-12-04 16:00:00,159.11,158.709,159.41,0.7643406883,0.7481296758,1
GBP_JPY,2023-12-04 16:00:00,185.518,185.077,185.866,0.8034355116,0.7891156463,1
AUD_CHF,2023-12-06 00:00:00,0.57246,0.57191,0.57636,0.2590361526,7.090909091,1
NZD_CHF,2023-12-06 00:00:00,0.53571,0.53513,0.53927,0.2949706702,6.137931034,1
EUR_NZD,2023-12-06 08:00:00,1.74832,1.74663,1.75546,0.264733619,4.224852071,1
AUD_NZD,2023-12-06 20:00:00,1.06609,1.06543,1.06648,0.2951295167,0.5909090909,1
GBP_CHF,2023-12-07 00:00:00,1.0985,1.09746,1.09873,0.4439385142,0.2211538462,0
AUD_JPY,2023-12-07 12:00:00,95.104,94.972,95.353,0.357386617,1.886363636,1
EUR_CHF,2023-12-07 12:00:00,0.94106,0.94034,0.94445,0.3732618906,4.708333333,1
AUD_CHF,2023-12-13 00:00:00,0.5738,0.57256,0.57469,0.6862601148,0.7177419355,1
AUD_NZD,2023-12-13 00:00:00,1.06804,1.06691,1.07287,0.5009336259,4.274336283,1
GBP_NZD,2023-12-13 20:00:00,2.0395,2.03203,2.04339,1.147580869,0.5207496653,1
AUD_JPY,2023-12-14 00:00:00,94.794,94.583,95.425,0.567840021,2.990521327,1
NZD_JPY,2023-12-14 00:00:00,88.132,87.728,88.467,1.008976525,0.8292079208,1
EUR_CAD,2023-12-18 00:00:00,1.45638,1.45467,1.45872,0.4091632859,1.368421053,1
GBP_CAD,2023-12-18 00:00:00,1.69437,1.6922,1.69749,0.4288852718,1.437788018,1
CAD_CHF,2023-12-20 00:00:00,0.64364,0.64281,0.64517,0.4042820675,1.843373494,1
GBP_CHF,2023-12-20 00:00:00,1.09478,1.09281,1.09509,0.573942698,0.1573604061,0
EUR_CHF,2023-12-20 08:00:00,0.94364,0.94259,0.9445,0.4802037065,0.819047619,1
AUD_CHF,2023-12-21 00:00:00,0.57936,0.57763,0.58147,0.7373277524,1.219653179,1
USD_JPY,2023-12-22 00:00:00,142.044,141.865,142.356,0.2902726032,1.74301676,1
USD_CHF,2023-12-22 16:00:00,0.85296,0.85139,0.85591,0.5695101984,1.878980892,1
NZD_CHF,2023-12-26 00:00:00,0.53636,0.53581,0.54067,0.2524434295,7.836363636,1
GBP_CAD,2023-12-27 00:00:00,1.67716,1.67591,1.67954,0.2964880338,1.904,1
EUR_AUD,2023-12-27 04:00:00,1.61566,1.61396,1.61731,0.4429712852,0.9705882353,1
GBP_AUD,2023-12-27 04:00:00,1.86211,1.8608,1.86459,0.2730679468,1.893129771,1
USD_CAD,2023-12-27 16:00:00,1.31846,1.31774,1.32107,0.2997881149,3.625,1
EUR_CHF,2023-12-28 16:00:00,0.92864,0.92579,0.93116,0.993185601,0.8842105263,1
EUR_JPY,2023-12-28 16:00:00,156.266,155.833,156.393,0.8557618968,0.2933025404,0
GBP_CHF,2023-12-28 16:00:00,1.06712,1.06366,1.07113,0.8584495161,1.158959538,1
GBP_JPY,2023-12-28 16:00:00,179.642,178.994,179.902,0.9697098276,0.4012345679,0
USD_JPY,2023-12-28 16:00:00,140.649,140.25,141.22,0.7634697299,1.431077694,1
EUR_JPY,2024-01-02 00:00:00,155.632,155.44,156.086,0.34488721,2.364583333,1
NZD_JPY,2024-01-02 00:00:00,89,88.908,89.164,0.2573786184,1.782608696,1
GBP_USD,2024-01-02 16:00:00,1.26214,1.26109,1.26331,0.2570704788,1.114285714,1
AUD_CAD,2024-01-03 16:00:00,0.89697,0.89544,0.89787,0.5489211221,0.5882352941,1
AUD_USD,2024-01-03 16:00:00,0.67121,0.67021,0.67202,0.3604395581,0.81,1
EUR_GBP,2024-01-04 00:00:00,0.86172,0.86086,0.86218,0.4945173317,0.5348837209,1
AUD_CHF,2024-01-05 00:00:00,0.56949,0.5681,0.56994,0.5724403056,0.3237410072,0
AUD_NZD,2024-01-05 00:00:00,1.07513,1.07419,1.07572,0.4487404501,0.6276595745,1
NZD_CHF,2024-01-05 00:00:00,0.52894,0.52813,0.52977,0.3637897353,1.024691358,1
EUR_USD,2024-01-05 12:00:00,1.08929,1.08767,1.09212,0.566235554,1.74691358,1
CAD_CHF,2024-01-08 00:00:00,0.63465,0.63377,0.63665,0.3550323068,2.272727273,1
AUD_JPY,2024-01-09 16:00:00,96.274,96.144,96.559,0.3814233605,2.192307692,1
CAD_JPY,2024-01-09 16:00:00,107.446,107.226,107.834,0.5167118989,1.763636364,1
AUD_CHF,2024-01-15 00:00:00,0.56835,0.56759,0.57109,0.3997505751,3.605263158,1
CAD_CHF,2024-01-15 00:00:00,0.63448,0.63398,0.63686,0.2562724408,4.76,1
GBP_USD,2024-01-16 12:00:00,1.26354,1.26203,1.26424,0.4290607642,0.4635761589,0
AUD_CAD,2024-01-17 00:00:00,0.88774,0.88675,0.88912,0.4169830269,1.393939394,1
EUR_GBP,2024-01-17 12:00:00,0.85767,0.85709,0.85875,0.3836105673,1.862068966,1
EUR_USD,2024-01-17 16:00:00,1.08515,1.08447,1.08671,0.2755425946,2.294117647,1
NZD_CAD,2024-01-17 16:00:00,0.82489,0.8231,0.82579,0.7040411644,0.5027932961,1
NZD_USD,2024-01-17 16:00:00,0.61008,0.60882,0.61048,0.5483399045,0.3174603175,0
EUR_CAD,2024-01-22 00:00:00,1.46295,1.46155,1.46395,0.4932524489,0.7142857143,1
NZD_JPY,2024-01-23 00:00:00,89.906,89.782,90.131,0.4470504588,1.814516129,1
EUR_GBP,2024-01-23 12:00:00,0.85516,0.85465,0.85566,0.3967772678,0.9803921569,1
EUR_JPY,2024-01-24 08:00:00,160.412,160.236,160.852,0.3741607242,2.5,1
AUD_JPY,2024-01-24 16:00:00,97.037,96.917,97.204,0.3877662311,1.391666667,1
GBP_JPY,2024-01-24 16:00:00,187.291,187.119,187.634,0.2841457955,1.994186047,1
CAD_CHF,2024-01-25 00:00:00,0.63777,0.63712,0.63902,0.3628563659,1.923076923,1
GBP_CHF,2024-01-25 00:00:00,1.09754,1.09628,1.09855,0.4786568157,0.8015873016,1
NZD_CHF,2024-01-25 00:00:00,0.52672,0.52558,0.52802,0.6317794958,1.140350877,1
EUR_AUD,2024-01-25 16:00:00,1.64642,1.64289,1.64776,0.7981281851,0.3796033994,0
EUR_USD,2024-01-26 08:00:00,1.08217,1.08129,1.08443,0.3356860506,2.568181818,1
EUR_GBP,2024-01-29 12:00:00,0.8519,0.85132,0.85243,0.4512231485,0.9137931034,1
EUR_NZD,2024-01-29 16:00:00,1.7675,1.76632,1.77061,0.2500376565,2.63559322,1
EUR_CAD,2024-01-30 08:00:00,1.45077,1.44987,1.45126,0.3092323629,0.5444444444,1
EUR_CHF,2024-01-30 08:00:00,0.93211,0.93149,0.93441,0.3027576595,3.709677419,1
EUR_JPY,2024-01-30 08:00:00,159.417,159.215,159.574,0.4770518964,0.7772277228,1
AUD_NZD,2024-01-30 16:00:00,1.07509,1.07452,1.07665,0.2790675204,2.736842105,1
GBP_CHF,2024-01-30 16:00:00,1.09262,1.09122,1.09381,0.5604909203,0.85,1
GBP_JPY,2024-01-30 16:00:00,186.633,186.495,187.43,0.2795577689,5.775362319,1
GBP_USD,2024-01-30 16:00:00,1.26622,1.26402,1.26809,0.7314401629,0.85,1
AUD_JPY,2024-01-31 04:00:00,96.914,96.831,96.996,0.3002547306,0.9879518072,1
AUD_CHF,2024-02-01 00:00:00,0.56534,0.56372,0.56659,0.8808903036,0.7716049383,1
CHF_JPY,2024-02-01 08:00:00,169.894,169.657,170.146,0.4568353295,1.063291139,1
CAD_JPY,2024-02-01 16:00:00,108.946,108.821,109.371,0.3438297116,3.4,1
NZD_CAD,2024-02-01 16:00:00,0.81818,0.8171,0.82082,0.3963207579,2.444444444,1
CAD_CHF,2024-02-02 00:00:00,0.63923,0.63869,0.64112,0.2753675228,3.5,1
AUD_CAD,2024-02-05 00:00:00,0.87527,0.87424,0.87666,0.3940828678,1.349514563,1
AUD_USD,2024-02-05 00:00:00,0.65024,0.6486,0.65069,0.5824312253,0.2743902439,0
NZD_CHF,2024-02-05 00:00:00,0.52493,0.52424,0.52583,0.4412617303,1.304347826,1
EUR_USD,2024-02-05 16:00:00,1.07363,1.07233,1.07395,0.4617256548,0.2461538462,0
NZD_USD,2024-02-05 16:00:00,0.60481,0.60385,0.60553,0.3957028122,0.75,1
EUR_CAD,2024-02-07 00:00:00,1.44921,1.44808,1.45068,0.4014522961,1.300884956,1
CHF_JPY,2024-02-07 12:00:00,169.701,169.5,170.05,0.4984453666,1.736318408,1
EUR_NZD,2024-02-07 16:00:00,1.76044,1.75899,1.7624,0.3131264219,1.351724138,1
AUD_NZD,2024-02-09 04:00:00,1.06012,1.05955,1.06115,0.2742150694,1.807017544,1
GBP_CAD,2024-02-16 00:00:00,1.6958,1.6946,1.69664,0.3558019754,0.7,1
GBP_AUD,2024-02-20 12:00:00,1.92284,1.91927,1.92345,0.8756242177,0.1708683473,0
EUR_GBP,2024-02-23 16:00:00,0.85319,0.85282,0.85378,0.3016716399,1.594594595,1
AUD_CAD,2024-02-27 04:00:00,0.88222,0.8817,0.88352,0.2995606429,2.5,1
AUD_CHF,2024-02-27 04:00:00,0.5748,0.57421,0.57573,0.4550445614,1.576271186,1
AUD_USD,2024-02-27 04:00:00,0.65307,0.6525,0.65438,0.3199834135,2.298245614,1
NZD_JPY,2024-02-27 04:00:00,92.651,92.577,92.776,0.3030286067,1.689189189,1
CAD_JPY,2024-02-28 12:00:00,110.936,110.776,110.987,0.7808868628,0.31875,0
GBP_CHF,2024-02-29 00:00:00,1.1119,1.11065,1.11232,0.6664199977,0.336,0
AUD_JPY,2024-02-29 04:00:00,97.638,97.491,97.688,0.6871600029,0.3401360544,0
EUR_JPY,2024-02-29 08:00:00,162.178,162.045,162.547,0.3830307748,2.77443609,1
NZD_USD,2024-02-29 12:00:00,0.60819,0.60767,0.60949,0.2864244558,2.5,1
USD_JPY,2024-02-29 16:00:00,149.612,149.209,149.996,1.243071599,0.952853598,1
NZD_CAD,2024-03-01 00:00:00,0.82514,0.82448,0.82683,0.3200973688,2.560606061,1
GBP_USD,2024-03-01 16:00:00,1.26123,1.25998,1.26562,0.450991397,3.512,1
USD_JPY,2024-03-07 04:00:00,148.56,148.403,148.638,0.4245519424,0.4968152866,0
USD_CHF,2024-03-08 00:00:00,0.87725,0.87669,0.87735,0.2944822165,0.1785714286,0
USD_CAD,2024-03-08 12:00:00,1.34322,1.34201,1.34477,0.5154569288,1.280991736,1
AUD_JPY,2024-03-08 20:00:00,97.379,97.274,97.407,0.3752109555,0.2666666667,0
NZD_JPY,2024-03-08 20:00:00,90.801,90.714,90.822,0.3379404407,0.2413793103,0
CAD_CHF,2024-03-11 00:00:00,0.64923,0.64786,0.65085,0.9530729575,1.182481752,1
EUR_GBP,2024-03-11 00:00:00,0.85037,0.84999,0.85112,0.3010130031,1.973684211,1
EUR_JPY,2024-03-11 04:00:00,160.538,160.373,160.692,0.3173339387,0.9333333333,1
AUD_CHF,2024-03-12 12:00:00,0.57877,0.57819,0.58008,0.3931806791,2.25862069,1
NZD_CHF,2024-03-12 12:00:00,0.53939,0.53891,0.54062,0.3290692144,2.5625,1
NZD_CAD,2024-03-14 00:00:00,0.82859,0.82747,0.83052,0.5767578035,1.723214286,1
NZD_JPY,2024-03-15 08:00:00,90.442,90.363,90.594,0.3231474105,1.924050633,1
AUD_CAD,2024-03-15 16:00:00,0.8875,0.88702,0.88831,0.2762837878,1.6875,1
AUD_CHF,2024-03-18 00:00:00,0.57854,0.57807,0.57967,0.3515025369,2.404255319,1
NZD_CHF,2024-03-18 00:00:00,0.53747,0.53604,0.53767,1.104665626,0.1398601399,0
AUD_USD,2024-03-19 12:00:00,0.65093,0.65041,0.65183,0.3037186481,1.730769231,1
EUR_USD,2024-03-19 12:00:00,1.08424,1.08348,1.08517,0.4731463672,1.223684211,1
GBP_CAD,2024-03-19 12:00:00,1.72132,1.72002,1.72789,0.4532680348,5.053846154,1
GBP_USD,2024-03-19 12:00:00,1.26839,1.26677,1.26993,0.699380619,0.950617284,1
NZD_CAD,2024-03-19 12:00:00,0.81998,0.81937,0.82347,0.3218070805,5.721311475,1
NZD_CHF,2024-03-19 12:00:00,0.53604,0.53565,0.53685,0.2768304262,2.076923077,1
NZD_USD,2024-03-19 12:00:00,0.60418,0.60342,0.60521,0.454983237,1.355263158,1
GBP_AUD,2024-03-21 08:00:00,1.9308,1.9277,1.93225,0.738587177,0.4677419355,0
AUD_JPY,2024-03-28 12:00:00,98.253,98.171,98.366,0.3179791554,1.37804878,1
AUD_USD,2024-03-28 12:00:00,0.6493,0.64854,0.65072,0.3944260033,1.868421053,1
EUR_JPY,2024-03-28 12:00:00,163.27,163.133,163.383,0.3977264225,0.8248175182,1
EUR_USD,2024-03-28 12:00:00,1.07898,1.07752,1.08082,0.7602809779,1.260273973,1
GBP_USD,2024-03-28 12:00:00,1.25949,1.25858,1.26408,0.3453338511,5.043956044,1
NZD_JPY,2024-03-28 12:00:00,90.278,90.166,90.292,0.4939075087,0.125,0
NZD_USD,2024-03-28 12:00:00,0.59636,0.59564,0.59731,0.4275281913,1.319444444,1
AUD_CAD,2024-03-29 00:00:00,0.88171,0.88119,0.88232,0.3119670836,1.173076923,1
NZD_CAD,2024-03-29 00:00:00,0.80855,0.80771,0.80892,0.5146548909,0.4404761905,0
NZD_CHF,2024-03-29 00:00:00,0.53838,0.5377,0.53897,0.4797605275,0.8676470588,1
EUR_CAD,2024-03-29 04:00:00,1.45943,1.45847,1.46041,0.4039191853,1.020833333,1
CAD_CHF,2024-04-01 00:00:00,0.66452,0.6638,0.66692,0.4509118472,3.333333333,1
EUR_GBP,2024-04-01 00:00:00,0.853,0.8526,0.85408,0.3298693261,2.7,1
GBP_CHF,2024-04-02 00:00:00,1.13445,1.13383,1.13579,0.2548003978,2.161290323,1
GBP_AUD,2024-04-02 04:00:00,1.93136,1.93038,1.933,0.2512386991,1.673469388,1
GBP_NZD,2024-04-02 16:00:00,2.10608,2.10507,2.10858,0.2550912518,2.475247525,1
EUR_NZD,2024-04-04 08:00:00,1.79842,1.79553,1.79909,0.7977258564,0.23183391,0
CAD_CHF,2024-04-05 00:00:00,0.66485,0.66391,0.66539,0.5030643522,0.5744680851,1
USD_CHF,2024-04-05 00:00:00,0.90088,0.89992,0.90144,0.4124675284,0.5833333333,1
