pair,bar_time,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,fired_signal
AUD_USD,2022-05-31 08:00:00,0.71096,20,2.909823566,0.6163265306,0.70355,0
CAD_CHF,2022-05-31 08:00:00,0.75345,11,1.872376279,0.6554054054,0.74569,0
AUD_JPY,2022-05-31 12:00:00,90.654,20,3.222939976,0.6349206349,89.238,0
AUD_NZD,2022-05-31 12:00:00,1.0985,7,1.745928636,0.4177777778,1.09213,0
CAD_JPY,2022-05-31 12:00:00,99.676,17,4.215750951,0.9533834586,98.293,0
CHF_JPY,2022-05-31 12:00:00,132.963,11,1.991296765,0.9854111406,131.676,0
EUR_JPY,2022-05-31 12:00:00,136.726,13,1.329316946,0.8760445682,134.985,0
GBP_JPY,2022-05-31 12:00:00,160.651,13,1.576262117,0.9414715719,157.985,0
USD_JPY,2022-05-31 12:00:00,127.581,20,2.363487816,0.9808383234,126.359,0
AUD_JPY,2022-05-31 16:00:00,92.237,4,0.34492388,0.8611111111,89.238,0
CAD_CHF,2022-05-31 16:00:00,0.75345,13,1.928246591,0.6559139785,0.74569,0
CAD_JPY,2022-05-31 16:00:00,99.676,18,4.819596415,0.6096654275,98.293,0
CHF_JPY,2022-05-31 16:00:00,132.963,12,2.600475814,0.5143769968,131.676,0
GBP_JPY,2022-05-31 16:00:00,161.952,4,0.4163521638,0.8277703605,157.985,0
EUR_JPY,2022-05-31 20:00:00,137.986,5,0.1997179126,0.6308900524,134.985,0
AUD_JPY,2022-06-01 00:00:00,92.237,6,1.07465502,0.8966165414,89.303,0
AUD_NZD,2022-06-01 00:00:00,1.0985,10,1.633428824,0.9655172414,1.09213,0
CAD_CHF,2022-06-01 00:00:00,0.75345,15,2.09975293,0.8339100346,0.74645,0
CAD_JPY,2022-06-01 00:00:00,99.676,20,5.470235744,0.7541436464,98.46,0
CHF_JPY,2022-06-01 00:00:00,132.963,14,2.990911061,0.8010075567,131.676,0
EUR_JPY,2022-06-01 00:00:00,137.986,6,0.6074797104,0.8663967611,134.985,0
GBP_JPY,2022-06-01 00:00:00,161.952,6,0.9584276649,0.890080429,158.388,0
NZD_JPY,2022-06-01 00:00:00,84.047,6,0.1295887929,0.8667820069,81.875,0
AUD_NZD,2022-06-01 04:00:00,1.10368,4,0.2222480456,0.7315789474,1.09213,0
CHF_JPY,2022-06-01 04:00:00,132.963,15,3.37978429,0.735915493,131.676,0
EUR_JPY,2022-06-01 04:00:00,137.986,7,0.9232943291,0.8043478261,134.985,0
GBP_JPY,2022-06-01 04:00:00,161.952,7,1.057806098,0.5198938992,158.388,0
AUD_JPY,2022-06-01 08:00:00,92.237,8,1.743207743,0.7718978102,89.303,0
AUD_NZD,2022-06-01 08:00:00,1.10368,5,0.2942857196,0.4083333333,1.09213,0
CAD_CHF,2022-06-01 08:00:00,0.75345,17,2.427544876,0.9572649573,0.74645,0
CHF_JPY,2022-06-01 08:00:00,132.963,16,3.860625464,0.5389312977,131.676,0
EUR_JPY,2022-06-01 08:00:00,137.986,8,1.527934389,0.6941896024,134.985,0
GBP_JPY,2022-06-01 08:00:00,161.952,8,1.453749405,0.456,158.388,0
NZD_JPY,2022-06-01 08:00:00,84.047,8,0.3743947397,0.8528037383,81.875,0
AUD_CHF,2022-06-01 12:00:00,0.69168,7,0.6576909927,0.8316062176,0.67706,1
AUD_JPY,2022-06-01 12:00:00,92.237,9,2.667720897,0.8779069767,89.303,0
AUD_NZD,2022-06-01 12:00:00,1.10368,6,0.8323836235,0.5534591195,1.09335,0
AUD_USD,2022-06-01 12:00:00,0.72035,9,0.5968600299,0.9343891403,0.70355,1
CAD_CHF,2022-06-01 12:00:00,0.75345,18,2.941561082,0.5462184874,0.74645,0
NZD_JPY,2022-06-01 12:00:00,84.047,9,1.053259674,0.8325123153,81.875,0
AUD_NZD,2022-06-01 16:00:00,1.10368,7,1.644715977,0.9163498099,1.09335,0
CAD_CHF,2022-06-01 16:00:00,0.75345,19,3.037427342,0.2702020202,0.74729,0
CHF_JPY,2022-06-01 16:00:00,132.963,18,4.637753723,0.8854337152,131.798,0
EUR_GBP,2022-06-01 16:00:00,0.85289,8,0.1976868671,0.566539924,0.84811,1
USD_CHF,2022-06-01 16:00:00,0.96203,7,0.4558284037,0.6303317536,0.95446,1
AUD_JPY,2022-06-01 20:00:00,92.237,11,2.608223204,0.2897727273,89.646,0
CHF_JPY,2022-06-01 20:00:00,132.963,19,4.978768253,0.4680851064,131.798,0
EUR_JPY,2022-06-01 20:00:00,137.986,11,1.281868594,0.6475409836,135.229,0
GBP_JPY,2022-06-01 20:00:00,161.952,11,0.8295457361,0.5170940171,159.013,0
NZD_JPY,2022-06-01 20:00:00,84.047,11,0.761126586,0.4330218069,81.875,0
AUD_NZD,2022-06-02 00:00:00,1.10368,9,1.360578704,0.674556213,1.09335,0
EUR_GBP,2022-06-02 00:00:00,0.85289,10,0.3117014212,0.9393939394,0.84811,0
USD_CHF,2022-06-02 00:00:00,0.96203,9,0.2299690233,0.6666666667,0.95446,0
EUR_GBP,2022-06-02 04:00:00,0.85289,11,0.3833807735,0.4745762712,0.84811,0
USD_CHF,2022-06-02 04:00:00,0.96203,10,0.2641437903,0.3076923077,0.95446,0
AUD_JPY,2022-06-02 08:00:00,92.237,14,2.750460754,0.951907131,89.646,1
AUD_NZD,2022-06-02 08:00:00,1.10368,11,1.230630965,0.796875,1.09335,0
AUD_CAD,2022-06-02 12:00:00,0.91217,5,0.3415529129,0.8461538462,0.90392,1
AUD_NZD,2022-06-02 12:00:00,1.10368,12,1.529108916,0.7068062827,1.09335,0
AUD_CHF,2022-06-02 16:00:00,0.69446,6,0.4775142472,0.9183673469,0.67887,0
AUD_JPY,2022-06-02 16:00:00,93.616,5,1.291298279,0.9596541787,91.581,0
AUD_NZD,2022-06-02 16:00:00,1.10368,13,1.672055052,0.6111111111,1.09335,1
AUD_USD,2022-06-02 16:00:00,0.72303,6,0.8187321894,0.9578059072,0.71494,0
EUR_JPY,2022-06-02 16:00:00,138.975,8,0.9647695519,0.9985895628,135.842,1
NZD_CHF,2022-06-02 16:00:00,0.6281,6,0.1554376944,0.9228486647,0.61973,1
NZD_JPY,2022-06-02 16:00:00,84.637,6,1.076870065,0.94599018,83.292,1
NZD_USD,2022-06-02 16:00:00,0.654,6,0.5041947878,0.9541062802,0.64648,0
AUD_CAD,2022-06-02 20:00:00,0.91217,7,0.307870512,0.5441860465,0.90499,0
AUD_JPY,2022-06-02 20:00:00,93.616,6,1.603453554,0.6757990868,91.581,0
AUD_USD,2022-06-02 20:00:00,0.72303,7,1.047725028,0.7351351351,0.71494,0
EUR_JPY,2022-06-02 20:00:00,138.975,9,1.349308942,0.9447852761,135.842,0
NZD_JPY,2022-06-02 20:00:00,84.637,7,1.348071561,0.6625766871,83.292,0
NZD_USD,2022-06-02 20:00:00,0.654,7,0.6067032382,0.5704697987,0.64648,0
AUD_CAD,2022-06-03 00:00:00,0.91217,8,0.4581875307,0.3404255319,0.90499,0
AUD_USD,2022-06-03 00:00:00,0.72303,8,1.089472811,0.1759259259,0.71408,0
EUR_GBP,2022-06-03 00:00:00,0.85442,8,0.5017821448,0.9905660377,0.84811,0
EUR_JPY,2022-06-03 00:00:00,138.975,10,1.352579207,0.6925795053,135.842,0
NZD_JPY,2022-06-03 00:00:00,84.637,8,1.303060772,0.3104395604,83.292,0
NZD_USD,2022-06-03 00:00:00,0.654,8,0.7403504114,0.4058577406,0.64603,0
CAD_JPY,2022-06-03 04:00:00,103.099,8,0.455246497,0.6875,102.46,1
AUD_CHF,2022-06-03 08:00:00,0.69446,10,0.499186575,0.9671361502,0.68645,0
AUD_JPY,2022-06-03 08:00:00,93.616,9,1.876793065,0.7965517241,91.581,0
AUD_USD,2022-06-03 08:00:00,0.72303,10,1.020253333,0.7119565217,0.71408,0
CAD_JPY,2022-06-03 08:00:00,103.099,9,1.024747842,0.848,102.46,0
EUR_GBP,2022-06-03 08:00:00,0.85442,10,0.4351100223,0.4402985075,0.84811,0
EUR_JPY,2022-06-03 08:00:00,138.975,12,1.792275404,0.7429467085,135.842,0
GBP_JPY,2022-06-03 08:00:00,163.319,12,0.2140611234,0.7703081232,159.821,1
NZD_JPY,2022-06-03 08:00:00,84.637,10,1.513042119,0.6157894737,83.292,0
NZD_USD,2022-06-03 08:00:00,0.654,10,0.5200545486,0.4513274336,0.64603,0
AUD_CHF,2022-06-03 12:00:00,0.69446,11,0.5693011373,0.5570175439,0.68645,0
AUD_NZD,2022-06-03 12:00:00,1.1078,8,0.5681368416,0.6916666667,1.09337,0
CAD_CHF,2022-06-03 12:00:00,0.76281,5,1.134905162,0.8096446701,0.7488,1
CAD_JPY,2022-06-03 12:00:00,103.099,10,1.9509589,0.896073903,102.46,0
EUR_JPY,2022-06-03 12:00:00,138.975,13,1.978653425,0.758974359,135.842,0
GBP_JPY,2022-06-03 12:00:00,163.319,13,0.5092113454,0.7290502793,159.821,0
USD_JPY,2022-06-03 12:00:00,130.239,9,0.6656925516,0.7743362832,129.511,1
CAD_JPY,2022-06-03 16:00:00,103.099,11,2.554613362,0.7219101124,102.46,0
EUR_CHF,2022-06-03 16:00:00,1.03184,13,0.245843569,0.8412017167,1.02183,1
EUR_GBP,2022-06-03 16:00:00,0.85442,12,1.593379428,0.8926174497,0.84895,0
EUR_JPY,2022-06-03 16:00:00,138.975,14,3.083159487,0.9824561404,136.799,0
GBP_JPY,2022-06-03 16:00:00,163.319,14,0.749061916,0.3460264901,160.938,0
USD_JPY,2022-06-03 16:00:00,130.239,10,1.425505976,0.7079796265,129.511,0
EUR_GBP,2022-06-03 20:00:00,0.85442,13,2.018587557,0.6260162602,0.84895,0
CAD_CHF,2022-06-06 00:00:00,0.76281,8,0.8493449422,0.9213973799,0.7488,0
CAD_JPY,2022-06-06 00:00:00,103.099,13,2.437358761,0.5949367089,102.46,0
EUR_GBP,2022-06-06 00:00:00,0.85442,14,2.23506043,0.8442028986,0.84895,0
EUR_JPY,2022-06-06 00:00:00,138.975,16,2.94364821,0.3865814696,136.799,0
EUR_JPY,2022-06-06 08:00:00,138.975,18,3.670298173,0.9265536723,136.799,0
GBP_JPY,2022-06-06 08:00:00,164.096,4,0.5318654838,0.952238806,160.938,0
NZD_JPY,2022-06-06 08:00:00,85.318,4,0.3840388306,0.9880546075,83.292,0
USD_JPY,2022-06-06 08:00:00,130.239,14,1.360194446,0.7867036011,129.511,0
CAD_CHF,2022-06-06 12:00:00,0.76639,6,0.5373354913,0.943452381,0.75605,0
CAD_JPY,2022-06-06 12:00:00,104.108,5,0.424633318,0.891966759,102.46,0
GBP_CHF,2022-06-06 12:00:00,1.20803,6,0.3156936738,0.9750692521,1.19719,1
USD_JPY,2022-06-06 12:00:00,130.239,15,1.502141415,0.7051792829,129.511,0
AUD_CHF,2022-06-06 16:00:00,0.69695,7,0.5480442816,0.9353612167,0.68645,0
AUD_JPY,2022-06-06 16:00:00,94.552,6,0.7113579623,0.9472222222,91.581,0
CAD_CHF,2022-06-06 16:00:00,0.76639,7,2.044101981,0.9681697613,0.75605,0
CAD_JPY,2022-06-06 16:00:00,104.108,6,1.772352717,1,102.46,0
EUR_CHF,2022-06-06 16:00:00,1.03288,6,1.816017401,0.9404761905,1.02183,0
EUR_JPY,2022-06-06 16:00:00,138.975,20,4.137388093,0.9948119326,136.799,0
GBP_CHF,2022-06-06 16:00:00,1.20803,7,2.021326594,0.9633027523,1.19719,0
GBP_JPY,2022-06-06 16:00:00,164.096,6,1.745435042,0.9910714286,160.938,0
GBP_NZD,2022-06-06 16:00:00,1.9241,6,1.086022281,0.862254025,1.91225,1
NZD_CHF,2022-06-06 16:00:00,0.62921,10,0.2693366135,0.7920792079,0.62083,0
NZD_JPY,2022-06-06 16:00:00,85.318,6,0.6272524348,0.6903914591,83.292,0
USD_CHF,2022-06-06 16:00:00,0.96426,7,1.749802888,0.9544159544,0.95496,0
USD_JPY,2022-06-06 16:00:00,130.984,4,1.693736688,0.987791343,129.511,0
AUD_JPY,2022-06-06 20:00:00,94.552,7,0.7553766644,0.3361344538,91.581,0
CAD_CHF,2022-06-06 20:00:00,0.76639,8,2.139986192,0.1814159292,0.75605,0
CAD_JPY,2022-06-06 20:00:00,104.108,7,2.026327577,0.358490566,102.46,0
EUR_CHF,2022-06-06 20:00:00,1.03288,7,2.09384731,0.4742268041,1.02183,0
GBP_CHF,2022-06-06 20:00:00,1.20803,8,2.191589954,0.2675438596,1.19719,0
GBP_JPY,2022-06-06 20:00:00,164.096,7,2.021338277,0.4088541667,160.938,0
GBP_NZD,2022-06-06 20:00:00,1.9241,7,1.13193788,0.2988826816,1.91225,0
NZD_CHF,2022-06-06 20:00:00,0.62921,11,0.3387893396,0.264516129,0.62083,0
NZD_JPY,2022-06-06 20:00:00,85.318,7,0.7785396525,0.5026455026,83.292,0
USD_CHF,2022-06-06 20:00:00,0.96426,8,2.142617222,0.5979381443,0.95496,0
USD_JPY,2022-06-06 20:00:00,130.984,5,2.208967112,0.5823529412,129.511,0
AUD_JPY,2022-06-07 00:00:00,94.552,8,1.02420019,0.433447099,91.581,0
CAD_CHF,2022-06-07 00:00:00,0.76639,9,2.275052315,0.4416666667,0.75605,0
CAD_JPY,2022-06-07 00:00:00,104.108,8,2.566618868,0.5931232092,102.46,0
EUR_CHF,2022-06-07 00:00:00,1.03288,8,2.115482511,0.7526315789,1.02183,0
GBP_JPY,2022-06-07 00:00:00,164.096,8,2.496879116,0.6666666667,160.938,0
GBP_NZD,2022-06-07 00:00:00,1.9241,8,1.600329898,0.8807829181,1.91225,0
NZD_JPY,2022-06-07 00:00:00,85.318,8,0.9088761408,0.2755905512,83.292,0
USD_CHF,2022-06-07 00:00:00,0.96426,9,2.555822865,0.8936170213,0.95496,1
USD_JPY,2022-06-07 00:00:00,130.984,6,3.036511547,0.7706237425,129.511,0
AUD_CHF,2022-06-07 04:00:00,0.69695,10,0.6833285357,0.3834482759,0.68645,0
AUD_JPY,2022-06-07 04:00:00,94.552,9,2.402092963,0.5454545455,91.581,0
AUD_NZD,2022-06-07 04:00:00,1.10962,10,1.237747288,0.5433168317,1.1003,0
CAD_JPY,2022-06-07 04:00:00,104.108,9,3.931558616,0.9451327434,102.46,0
CHF_JPY,2022-06-07 04:00:00,136.167,5,1.550303743,0.9713896458,132.786,1
EUR_CHF,2022-06-07 04:00:00,1.03288,9,2.246202971,0.7559055118,1.02183,0
EUR_NZD,2022-06-07 04:00:00,1.65035,5,0.4840874478,0.9731092437,1.63643,1
GBP_JPY,2022-06-07 04:00:00,164.096,9,3.468358325,0.8839009288,160.938,0
NZD_JPY,2022-06-07 04:00:00,85.318,9,1.761247502,0.5323129252,83.292,0
USD_CHF,2022-06-07 04:00:00,0.96426,10,2.700300561,0.7083333333,0.95565,0
USD_JPY,2022-06-07 04:00:00,130.984,7,4.557053421,0.9986149584,129.511,0
AUD_CHF,2022-06-07 08:00:00,0.69695,11,1.402975819,0.9264069264,0.68645,1
AUD_NZD,2022-06-07 08:00:00,1.10962,11,1.492141072,0.5099502488,1.1003,0
CAD_CHF,2022-06-07 08:00:00,0.76639,11,3.506599481,0.9923076923,0.75605,0
EUR_CHF,2022-06-07 08:00:00,1.03288,10,3.589644949,0.9142857143,1.02183,0
EUR_NZD,2022-06-07 08:00:00,1.65035,6,0.9243501338,0.4851190476,1.63643,0
GBP_CHF,2022-06-07 08:00:00,1.20803,11,2.747023657,0.881792183,1.19719,0
GBP_NZD,2022-06-07 08:00:00,1.9241,10,1.982527868,0.6443691787,1.91225,0
NZD_CHF,2022-06-07 08:00:00,0.62921,14,0.1816900021,0.9581005587,0.62083,0
USD_CHF,2022-06-07 08:00:00,0.96426,11,3.946249588,0.9929078014,0.95565,0
AUD_NZD,2022-06-07 12:00:00,1.10962,12,1.935885935,0.7772020725,1.1003,0
CAD_CHF,2022-06-07 12:00:00,0.76639,12,3.575347679,0.2851405622,0.75605,0
EUR_NZD,2022-06-07 12:00:00,1.65035,7,1.425721383,0.8673835125,1.63643,0
GBP_CHF,2022-06-07 12:00:00,1.20803,12,2.768577666,0.1699779249,1.19719,0
GBP_NZD,2022-06-07 12:00:00,1.9241,11,2.928285968,0.8474374255,1.91225,0
USD_CHF,2022-06-07 12:00:00,0.96426,12,4.22532502,0.4448818898,0.95565,0
USD_JPY,2022-06-07 12:00:00,130.984,9,4.252112443,0.7058823529,129.511,0
AUD_CHF,2022-06-07 16:00:00,0.69695,13,1.974057512,1,0.68645,0
AUD_JPY,2022-06-07 16:00:00,94.552,12,2.642770761,0.9986357435,92.843,1
AUD_NZD,2022-06-07 16:00:00,1.10962,13,2.241614946,0.9202453988,1.1003,0
CAD_CHF,2022-06-07 16:00:00,0.76639,13,4.200493354,0.9638554217,0.75605,0
CAD_JPY,2022-06-07 16:00:00,104.108,12,4.429954427,0.9787234043,102.46,0
CHF_JPY,2022-06-07 16:00:00,136.167,8,0.1302472304,0.7412587413,134.909,0
EUR_CHF,2022-06-07 16:00:00,1.03288,12,3.359127002,0.8248587571,1.02183,0
GBP_CHF,2022-06-07 16:00:00,1.20803,13,4.073773691,0.9427792916,1.19719,0
GBP_JPY,2022-06-07 16:00:00,164.096,12,4.462555873,0.9452843772,161.968,0
GBP_NZD,2022-06-07 16:00:00,1.9241,12,3.128389332,0.7057416268,1.91225,0
GBP_USD,2022-06-07 16:00:00,1.25777,8,0.3196007418,0.943877551,1.24586,1
NZD_JPY,2022-06-07 16:00:00,85.318,12,1.484915564,0.9708737864,83.992,0
CAD_JPY,2022-06-07 20:00:00,104.108,13,4.628500157,0.5817490494,102.46,0
CHF_JPY,2022-06-07 20:00:00,136.167,9,0.299925374,0.6098360656,134.909,0
AUD_CHF,2022-06-08 00:00:00,0.70327,5,0.1531614355,0.8811881188,0.68645,0
CAD_CHF,2022-06-08 00:00:00,0.76639,15,4.612627307,0.9885496183,0.75605,0
CAD_JPY,2022-06-08 00:00:00,104.108,14,5.493113582,0.9217758985,102.46,0
CHF_JPY,2022-06-08 00:00:00,136.167,10,1.014666812,0.9286821705,134.909,0
EUR_CHF,2022-06-08 00:00:00,1.03288,14,3.485040139,0.9731543624,1.02183,0
EUR_JPY,2022-06-08 00:00:00,142.058,5,0.4894963357,0.9357142857,138.196,1
GBP_CHF,2022-06-08 00:00:00,1.20803,15,4.014688825,0.8056872038,1.19719,0
GBP_JPY,2022-06-08 00:00:00,164.096,14,5.183304232,0.9109461967,161.968,0
GBP_NZD,2022-06-08 00:00:00,1.9241,14,2.672788389,0.7677100494,1.91225,0
USD_CHF,2022-06-08 00:00:00,0.96426,15,3.268305069,0.9902912621,0.95565,0
USD_JPY,2022-06-08 00:00:00,133.003,4,0.1566669084,0.9089285714,129.511,0
CAD_JPY,2022-06-08 04:00:00,104.108,15,5.617780621,0.7883959044,102.46,0
CHF_JPY,2022-06-08 04:00:00,136.167,11,1.105225341,0.797752809,134.909,0
EUR_JPY,2022-06-08 04:00:00,142.058,6,0.5063475777,0.8201634877,138.196,0
EUR_NZD,2022-06-08 04:00:00,1.65035,11,0.6931026167,0.9460966543,1.63643,0
GBP_NZD,2022-06-08 04:00:00,1.9241,15,3.271431795,0.8515037594,1.91225,0
USD_JPY,2022-06-08 04:00:00,133.003,5,0.5812273713,0.884057971,129.511,0
CAD_CHF,2022-06-08 08:00:00,0.76639,17,5.699723747,0.9641791045,0.75605,0
CAD_JPY,2022-06-08 08:00:00,104.108,16,6.509019564,0.9371900826,102.46,0
CHF_JPY,2022-06-08 08:00:00,136.167,12,1.338236052,0.4900662252,134.909,0
EUR_CHF,2022-06-08 08:00:00,1.04369,5,0.6244741842,0.9698189135,1.02183,0
EUR_JPY,2022-06-08 08:00:00,142.058,7,1.746461598,0.9391408115,138.196,0
GBP_JPY,2022-06-08 08:00:00,164.096,16,5.783868189,0.7365384615,161.968,0
USD_CHF,2022-06-08 08:00:00,0.97793,5,0.302116936,0.9961759082,0.95565,0
USD_JPY,2022-06-08 08:00:00,133.003,6,1.80732121,0.9677072121,129.511,0
AUD_CHF,2022-06-08 12:00:00,0.70327,8,0.2309245852,0.8347107438,0.68645,0
AUD_JPY,2022-06-08 12:00:00,96.135,8,1.280047656,0.927480916,92.843,0
CAD_JPY,2022-06-08 12:00:00,104.108,17,7.275054079,0.803301238,102.46,1
CHF_JPY,2022-06-08 12:00:00,136.167,13,2.731646835,0.8915662651,134.909,0
EUR_CHF,2022-06-08 12:00:00,1.04369,6,1.849071281,0.9288537549,1.02183,0
EUR_JPY,2022-06-08 12:00:00,142.058,8,3.622350634,0.9303112314,138.196,0
EUR_NZD,2022-06-08 12:00:00,1.65861,5,0.8212059683,0.7218628719,1.63643,0
EUR_USD,2022-06-08 12:00:00,1.07142,4,0.5451189821,0.8676258993,1.06272,1
GBP_JPY,2022-06-08 12:00:00,164.096,17,6.654254626,0.8417266187,161.968,0
NZD_JPY,2022-06-08 12:00:00,86.196,8,1.189310901,0.9162640902,83.992,1
USD_JPY,2022-06-08 12:00:00,133.003,7,2.650301298,0.7702871411,129.511,0
AUD_CHF,2022-06-08 20:00:00,0.70327,10,0.1096384872,0.6837209302,0.68645,0
CAD_CHF,2022-06-08 20:00:00,0.76639,20,5.201774766,0.4644549763,0.75605,0
EUR_CHF,2022-06-08 20:00:00,1.04369,8,1.634619253,0.8133971292,1.02183,0
EUR_NZD,2022-06-08 20:00:00,1.65861,7,0.7032466824,0.632,1.63643,0
GBP_CHF,2022-06-08 20:00:00,1.22608,7,0.1232813923,0.7544378698,1.19719,0
GBP_JPY,2022-06-08 20:00:00,164.096,19,6.531521789,0.6923076923,162.11,1
USD_CHF,2022-06-08 20:00:00,0.97793,8,0.1433849184,0.8668831169,0.95565,0
USD_JPY,2022-06-08 20:00:00,133.003,9,2.468142569,0.7685714286,129.511,1
CAD_JPY,2022-06-09 00:00:00,104.108,20,6.649739288,0.4466019417,102.46,0
CHF_JPY,2022-06-09 00:00:00,136.167,16,2.194457573,0.4875886525,134.909,0
EUR_AUD,2022-06-09 00:00:00,1.49053,11,0.2464144152,0.8117408907,1.47614,1
EUR_CHF,2022-06-09 00:00:00,1.04369,9,1.801963122,0.7733990148,1.02183,1
EUR_NZD,2022-06-09 00:00:00,1.65861,8,0.8822622641,0.5946745562,1.63643,0
GBP_CHF,2022-06-09 00:00:00,1.22608,8,0.2348493598,0.8068459658,1.19719,0
GBP_JPY,2022-06-09 00:00:00,164.096,20,6.455522407,0.4860943168,162.11,0
USD_CHF,2022-06-09 00:00:00,0.97793,9,0.3049224055,0.851590106,0.95565,0
USD_JPY,2022-06-09 00:00:00,133.003,10,2.533355874,0.5267558528,129.511,0
CHF_JPY,2022-06-09 04:00:00,136.167,17,2.332010263,0.6246648794,134.909,0
EUR_AUD,2022-06-09 04:00:00,1.49053,12,0.6220818863,0.4279569892,1.47614,0
EUR_USD,2022-06-09 04:00:00,1.07142,8,0.434520169,0.7053941909,1.0652,0
NZD_JPY,2022-06-09 04:00:00,86.196,12,0.9587627857,0.8609022556,83.992,0
AUD_CHF,2022-06-09 08:00:00,0.70327,13,0.1373660439,0.8980263158,0.68645,0
USD_CHF,2022-06-09 08:00:00,0.97793,11,0.2441318132,0.5495207668,0.95565,0
EUR_AUD,2022-06-09 12:00:00,1.49053,14,1.607413567,0.6881496881,1.47614,0
EUR_CAD,2022-06-09 12:00:00,1.34689,6,1.024592611,0.627755102,1.33895,1
EUR_NZD,2022-06-09 12:00:00,1.66528,6,0.4520944813,0.6264100863,1.63643,0
GBP_AUD,2022-06-09 12:00:00,1.7476,7,0.5093205959,0.8553113553,1.72754,1
USD_JPY,2022-06-09 12:00:00,133.003,13,1.41738781,0.7202380952,129.511,0
GBP_AUD,2022-06-09 16:00:00,1.7476,8,1.506593577,0.5546875,1.72754,0
GBP_CAD,2022-06-09 16:00:00,1.58099,12,0.6503746656,0.7454017425,1.56812,1
GBP_NZD,2022-06-09 16:00:00,1.94785,8,0.9726461867,0.5503703704,1.91225,0
USD_CAD,2022-06-09 16:00:00,1.26184,14,1.102495227,0.7937625755,1.25174,1
GBP_AUD,2022-06-09 20:00:00,1.7476,9,1.929031136,0.7678207739,1.72754,0
GBP_CAD,2022-06-09 20:00:00,1.58099,13,1.224244975,0.6463414634,1.56812,0
GBP_NZD,2022-06-09 20:00:00,1.94785,9,1.488423896,0.8585858586,1.91225,0
USD_CAD,2022-06-09 20:00:00,1.26184,15,2.302101184,0.8700787402,1.25174,0
USD_CHF,2022-06-09 20:00:00,0.97793,14,0.779136694,0.7409200969,0.95565,0
EUR_AUD,2022-06-10 00:00:00,1.49053,17,1.086362259,0.5016949153,1.47614,0
EUR_CAD,2022-06-10 00:00:00,1.34689,9,0.580975268,0.75,1.33895,0
GBP_AUD,2022-06-10 00:00:00,1.7476,10,2.088694211,0.5568445476,1.72754,0
GBP_CAD,2022-06-10 00:00:00,1.58099,14,1.416707277,0.4719387755,1.56812,0
GBP_NZD,2022-06-10 00:00:00,1.94785,10,1.080843839,0.4604200323,1.91225,0
USD_CAD,2022-06-10 00:00:00,1.26184,16,2.394081256,0.1532846715,1.25174,0
GBP_CAD,2022-06-10 04:00:00,1.58099,15,1.481800881,0.9768518519,1.56812,0
USD_CAD,2022-06-10 04:00:00,1.26184,17,2.612681675,0.5367647059,1.25174,0
USD_CHF,2022-06-10 04:00:00,0.97793,16,0.4981696186,0.5803571429,0.95565,0
GBP_CAD,2022-06-10 08:00:00,1.58099,16,1.592392212,0.9703264095,1.56812,0
USD_CAD,2022-06-10 08:00:00,1.26184,18,3.112604667,0.9895013123,1.25174,0
USD_CAD,2022-06-10 12:00:00,1.26184,19,4.549448543,0.9781512605,1.25174,0
USD_CHF,2022-06-10 12:00:00,0.98174,4,1.266825405,0.9441624365,0.96054,1
USD_CAD,2022-06-10 16:00:00,1.26184,20,4.456860611,0.3865248227,1.25174,0
USD_CHF,2022-06-10 16:00:00,0.98174,5,1.930444017,0.7916666667,0.96054,0
USD_CHF,2022-06-13 00:00:00,0.98174,7,2.248522393,0.8778135048,0.96054,0
USD_JPY,2022-06-13 00:00:00,134.479,6,0.8475355851,0.951048951,133.183,0
USD_JPY,2022-06-13 04:00:00,134.479,7,0.9547203522,0.6526717557,133.183,0
USD_CHF,2022-06-13 08:00:00,0.98174,9,2.830920621,0.7790973872,0.96054,0
USD_CHF,2022-06-13 12:00:00,0.98174,10,2.86728258,0.3457943925,0.96054,0
USD_CHF,2022-06-13 16:00:00,0.98174,11,3.802426928,0.6835637481,0.97108,0
USD_CHF,2022-06-13 20:00:00,0.98174,12,4.157670432,0.5942028986,0.97108,0
USD_CHF,2022-06-14 04:00:00,0.98174,14,3.933408806,0.3951048951,0.97108,0
EUR_AUD,2022-06-14 08:00:00,1.50418,17,0.8472519682,0.8524822695,1.47787,1
EUR_CAD,2022-06-14 08:00:00,1.34663,5,1.100460968,0.8402585411,1.33895,0
EUR_GBP,2022-06-14 08:00:00,0.8594,4,0.635992273,0.9534510433,0.8483,1
EUR_AUD,2022-06-14 12:00:00,1.50418,18,1.42730072,0.6341880342,1.47787,0
EUR_CAD,2022-06-14 12:00:00,1.34663,6,1.127598167,0.6624203822,1.33895,0
EUR_GBP,2022-06-14 12:00:00,0.8594,5,1.920998472,0.8243021346,0.8483,0
EUR_AUD,2022-06-14 16:00:00,1.50418,19,1.857478132,0.8970380818,1.47787,0
EUR_CHF,2022-06-14 16:00:00,1.04097,6,1.078012523,0.9913294798,1.0362,1
EUR_GBP,2022-06-14 16:00:00,0.8594,6,3.023140068,0.9769820972,0.8483,0
EUR_NZD,2022-06-14 16:00:00,1.67349,19,0.7102938114,0.9460526316,1.6467,1
USD_CHF,2022-06-14 16:00:00,0.99942,5,0.69818207,0.9802197802,0.97108,0
