trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative,bars_held,final_r,mfe_r,mae_r,exit_reason
1467,0.5395683453,15,1.047751524,0.5492957746,142,-1.018190131,8.080056022,-2.244662119,stoploss
1468,0.6,8,0.4602790025,0.4,30,-1.012563447,7.086926082,-2.590354287,stoploss
1469,0,0,0,0,2,-1.013570805,5.279043339,-2.867615593,stoploss
1470,0.6666666667,2,0.2479433442,0.1666666667,30,-1.007152212,1.265941498,-5.391973046,stoploss
1471,0.375,3,0.401168146,0.2424242424,33,-1.02604988,1.794836705,-5.712738599,stoploss
1472,0,0,0,0,7,-1.048102004,4.47163626,-5.306021016,stoploss
1473,0,0,0,0,1,-1.014000749,5.202893866,-2.723684245,stoploss
1474,0,0,0,0,5,-1.01467378,9.396555197,-1.654135214,stoploss
1475,0.5375,38,0.597049859,1,240,10.62546359,10.86327158,-0.1737178968,time_exit
1476,0.6108786611,40,1.26536244,0.9916666667,240,15.37562498,15.67970432,-0.9637353454,time_exit
1477,0.5,5,1.849518035,0.575,40,-1.021223977,5.030082655,-5.818401818,stoploss
1478,0.5555555556,4,0,0.3076923077,13,-1.029841718,6.896947669,-5.123998535,stoploss
1479,0.6666666667,12,0.487337228,0.9655172414,29,-1.015674589,4.723751195,-4.344711129,stoploss
1480,0,1,0,0.2,5,-1.00995776,3.034904058,-8.055828089,stoploss
1481,0.5589519651,20,0.6695484786,0.4083333333,240,7.759649682,10.08357791,-0.7810259067,time_exit
1482,0.4849785408,16,0.837575644,0.1875,240,2.069798459,5.754921376,-0.521647989,time_exit
1483,0,0,0,0,2,-1.017235397,2.562329062,-4.162348443,stoploss
1484,0.6,4,0.2427626044,0.5714285714,14,-1.025475088,4.587014395,-5.674950511,stoploss
1485,0,0,0,0,1,-1.048440539,5.302375973,-6.215293832,stoploss
1486,0.3076923077,4,0,0.1818181818,22,-1.045080984,6.692792185,-4.521969435,stoploss
1487,0.3333333333,2,0.5127444394,0.5,16,-1.015305804,1.124976606,-5.374888228,stoploss
1488,0,0,0,0,6,-1.036369563,4.43020594,-2.428897022,stoploss
1489,0,0,0,0,5,-1.010981384,5.846488699,-1.882209172,stoploss
1490,0,0,0,0,5,-1.007437361,5.045718532,-1.450285491,stoploss
1491,0,0,0,0,5,-1.006971821,6.035272975,-2.65626377,stoploss
1492,0,0,0,0,5,-1.013205049,7.220761074,-1.660234841,stoploss
1493,0.5170940171,28,0.4689487346,0.9416666667,240,5.554879026,7.899622698,-0.4034596345,time_exit
1494,0.5343915344,31,0.248780041,0.7224880383,209,-1.009387926,4.202035711,-3.700720459,stoploss
1495,0.5439330544,41,0.375192742,0.65,240,1.873558626,5.840740852,-0.1815836666,time_exit
1496,0.5779816514,27,0.4719843858,0.4761904762,231,-1.016771019,4.499424754,-1.207513353,stoploss
1497,0.380952381,5,0.4820644252,0.4545454545,33,-1.006886635,4.247085966,-1.000529633,stoploss
1498,0.5714285714,12,0.5373876109,0.652173913,46,-1.022198456,2.802555011,-3.221550859,stoploss
1499,0.5172413793,11,0.7759303671,0.3958333333,240,4.082549633,5.386014275,-0.7353508074,time_exit
1500,0,1,0,0.1428571429,7,-1.036499396,6.793099184,-1.144115692,stoploss
1501,0.7058823529,5,0.3569725356,0.6388888889,36,-1.01592131,4.190656457,-3.537044772,stoploss
1502,0,1,0,0.25,4,-1.022540651,1.608275476,-3.387859902,stoploss
1503,0.4748858447,20,0.5619255203,0.8125,240,1.716225727,4.771522736,-0.9681450773,time_exit
1504,0.4,2,0.4963515275,0.4444444444,9,-1.014677061,7.254471115,-2.034774407,stoploss
1505,0.5,5,0.6473363872,0.7435897436,39,-1.028086909,1.031190815,-7.012365037,stoploss
1506,0,0,0,0,4,-1.015178132,2.808518695e-14,-5.853699766,stoploss
1507,0.3333333333,2,0,0.2857142857,7,-1.037979174,4.788455372,-2.271565217,stoploss
1508,0.5230125523,28,1.531051709,0.7291666667,240,3.948566397,7.058553549,-0.4579649459,time_exit
1509,0,2,0,0.1,20,-1.021597289,6.554777222,-1.568888782,stoploss
1510,0.5,2,0,0.05882352941,34,-1.015439121,1.163080472,-4.279209789,stoploss
1511,0,1,0.3735434725,0.4375,16,-1.01031255,1.518236506,-6.080966897,stoploss
1512,0,0,0,0,2,-1.02598578,4.388998182,-1.370749876,stoploss
1513,0.6042553191,64,0.3170189675,0.9958333333,240,10.89101909,11.46216871,-0.6123878588,time_exit
1514,0.5416666667,16,0.7411746946,0.7820512821,78,-1.030129053,3.002862245,-7.851631115,stoploss
1515,0.4782608696,11,0.6957331649,0.7881355932,118,-1.010495974,3.959981225,-3.543141096,stoploss
1516,0.5423728814,31,0.313506963,0.5208333333,240,3.532836336,6.236739006,-0.3841029621,time_exit
1517,0.5402298851,25,0.174993876,0.5888888889,90,-1.020651451,5.813926969,-4.209635287,stoploss
1518,0.5365853659,14,0.769879223,0.4333333333,240,0.05392596642,4.180983439,-0.8490471309,time_exit
1519,0.5690376569,54,0.3948650098,1,240,6.993464694,7.20065622,-0.7156615509,time_exit
1520,0.5555555556,34,0.3459183339,0.8333333333,240,3.607292051,6.463106341,-0.9025685263,time_exit
1521,0.4444444444,16,0.4257387348,0.9104477612,67,-1.01021773,7.351656473,-2.702589489,stoploss
1522,0.4727272727,6,0.330684708,0.253968254,63,-1.028965084,6.668003699,-1.495322458,stoploss
1523,0,1,0.6468530007,0.6,10,-1.007541032,8.400710084,-2.932623708,stoploss
1524,0.5949367089,11,0.756985312,0.7419354839,93,-1.051486133,3.496882517,-6.073972219,stoploss
1525,0.4324324324,5,0.1629168071,0.1666666667,42,-1.012218761,1.364428259,-7.639440613,stoploss
1526,0,2,0,0.6666666667,3,-1.031443178,6.161365499,-6.206284324,stoploss
1527,1,2,0.8518412314,0.4615384615,13,-1.019695751,0.960167862,-6.799958038,stoploss
1528,0,2,0.3122800443,0.375,8,-1.022820465,4.059640576,-4.180949362,stoploss
1529,0.6153846154,12,0.2874722267,0.3902439024,41,-1.007700149,9.506261639,-2.066206629,stoploss
1530,0.6666666667,4,0.4811437667,0.2962962963,27,-1.019909397,1.576160615,-5.478402475,stoploss
1531,0.4285714286,3,0.6254167671,0.1538461538,39,-1.018809527,1.547083582,-5.863869989,stoploss
1532,0.6363636364,10,0.7902150837,0.8125,16,-1.013170251,5.646274918,-11.70835349,stoploss
1533,0.5479452055,32,0.7702917592,0.7205240175,229,-1.012857677,7.0728914,-1.976575666,stoploss
1534,0,0,0,0,1,-1.013325136,3.973965625,-1.366338968,stoploss
1535,0.523255814,27,0.5438711505,0.8287292818,181,-1.009850189,4.311568452,-9.019958805,stoploss
1536,0.5,2,0,0.2,10,-1.029938306,1.193627244,-9.253539887,stoploss
1537,0,0,0,0,6,-1.009644133,2.394959724,-3.607977357,stoploss
1538,0.5,1,0,0.1666666667,6,-1.022901428,9.681277174,-3.092898061,stoploss
1539,0.6111111111,11,0.4241539357,0.8,25,-1.019372415,4.517851173,-11.16157003,stoploss
1540,0.5,3,0.1913262143,0.625,8,-1.023915777,3.69419032,-14.59978453,stoploss
1541,0.5,3,0,0.375,8,-1.010932103,1.954417016,-13.06386265,stoploss
1542,0,0,0,0,0,-1.027834451,13.20512732,-1.832434672,stoploss
1543,0,1,0,0.3333333333,3,-1.014247994,6.130199219,-2.429282898,stoploss
1544,0.6,4,0.4300294766,0.25,32,-1.013438421,4.208293268,-3.195243059,stoploss
1545,0,0,0,0,1,-1.006346241,6.645925094,-20.4807315,stoploss
1546,0,0,0,0,1,-1.008246755,5.398875851,-18.24869518,stoploss
1547,0.5462184874,48,0.611201532,0.8791666667,240,8.275715395,13.87684088,-0.3989139767,time_exit
1548,0.5211864407,42,0.547934864,0.5375,240,4.59775513,10.9755333,-0.5555875873,time_exit
1549,0,1,0,0.1666666667,6,-1.023623514,4.502641686,-13.56777129,stoploss
1550,0,1,0,0.1666666667,6,-1.010527381,4.731005089,-7.133353467,stoploss
1551,0,0,0,0,6,-1.010825905,3.169584525,-11.70280374,stoploss
1552,0.5,9,0.7908276088,0.5463917526,97,-1.015506424,6.621242921,-2.756266813,stoploss
1553,0.5555555556,3,0,0.1578947368,19,-1.02276466,3.224194723,-6.619723465,stoploss
1554,0.4295302013,25,0.536079256,0.6381578947,152,-1.020175026,5.530839202,-15.13703361,stoploss
1555,0.5589519651,50,0.450406559,0.7125,240,4.721042264,12.47461636,-0.8586517731,time_exit
1556,0.5575221239,29,0.540125523,0.7543859649,114,-1.012322255,7.249593528,-28.08447351,stoploss
1557,0.5,37,0.4374116735,0.5530726257,179,-1.016588467,5.906367209,-9.622183742,stoploss
1558,0.5102040816,15,0.458517263,0.5514018692,107,-1.025640768,2.294094594,-15.26229007,stoploss
1559,0.5566037736,29,0.358558656,0.7798165138,109,-1.008447717,6.537594348,-29.57170279,stoploss
1560,0.5142857143,22,0.236969723,0.5,110,-1.02338517,3.652763555,-14.23533249,stoploss
1561,0.527607362,28,0.319381818,0.5755813953,172,-1.011245839,5.033637393,-7.640422798,stoploss
1562,0.5047619048,21,0.375858481,0.4495412844,109,-1.011018653,3.201530704,-11.93564927,stoploss
1563,0,1,0,0.5,2,-1.015345783,4.014456749,-9.805955132,stoploss
1564,0,1,0,0.1666666667,6,-1.025947283,4.491611212,-6.728540117,stoploss
1565,0.5454545455,3,0.4318461827,0.4,15,-1.010447892,8.974738814,-1.050593536,stoploss
1566,0,1,0,0.3333333333,3,-1.036738179,0.2188317647,-8.451378592,stoploss
1567,0,0,0,0,6,-1.017905175,15.69687048,-2.033729511,stoploss
1568,0,0,0,0,1,-1.010401103,10.37287136,-2.197604461,stoploss
1569,0.5555555556,7,0.6762437307,0.7096774194,31,-1.015698515,6.601829421,-2.046844863,stoploss
1570,0.5648535565,36,0.5227915975,0.6375,240,7.864359627,9.973327165,-0.1845697935,time_exit
1571,0,1,0,0.2,5,-1.034581586,2.353051394,-6.902785273,stoploss
1572,0,0,0,0,1,-1.018173349,4.350038885,-8.424173291,stoploss
1573,0,0,0,0,9,-1.015392692,13.34931203,-1.568771848,stoploss
1574,0.4819277108,13,0.4276728637,0.5666666667,90,-1.026641916,3.975254323,-7.54527108,stoploss
1575,0.5555555556,31,0.832738701,0.9833333333,240,11.24724296,12.01778979,-0.6545958651,time_exit
1576,0.5396825397,12,0.2388529356,0.4594594595,74,-1.012248868,2.400778225,-8.978420607,stoploss
1577,0.5371179039,36,0.847323488,0.9041666667,240,6.878423604,9.959250849,-0.8998012269,time_exit
1578,0.6666666667,1,0,0.07692307692,13,-1.016612906,4.979341066,-8.585851974,stoploss
1579,0,0,0,0,2,-1.014638655,4.624484248,-7.328643094,stoploss
1580,0.5,2,0,0.1052631579,19,-1.008143536,0.6528401332,-17.15367988,stoploss
1581,0.5504201681,37,0.3918006613,0.3791666667,240,9.336150892,19.33765696,-0.4500413001,time_exit
1582,0.5907172996,33,0.353611298,0.3791666667,240,7.31212696,12.17393563,-0.459001332,time_exit
1583,0.5,23,0.607505565,0.5796178344,157,-1.015732216,7.032300473,-5.26787196,stoploss
1584,0.4285714286,5,0.4010016902,0.6153846154,13,-1.002291438,0.5659852427,-12.55020718,stoploss
1585,0.1666666667,1,0,0.1428571429,7,-1.005840479,0.3637783848,-15.08762507,stoploss
1586,0,0,0,0,5,-1.02089533,11.28870189,-1.347748768,stoploss
1587,0.3333333333,2,0,0.1666666667,12,-1.024146374,3.406738355,-4.078637445,stoploss
1588,0,1,0.4487977803,0.3333333333,9,-1.005571283,0.09347374458,-19.25868654,stoploss
1589,0,1,0.2303702761,0.3333333333,9,-1.007921041,0.2448921845,-15.68432128,stoploss
1590,0,0,0,0,6,-1.026093101,0.04144198436,-13.17394636,stoploss
1591,0,0,0,0,7,-1.009068077,0.002590879099,-15.84840745,stoploss
1592,0.5238095238,8,0.3988446819,0.6296296296,27,-1.010557653,1.490975267,-11.41047712,stoploss
1593,0.5,3,0,0.2,15,-1.002305843,0.5480219997,-12.64063087,stoploss
1594,0,0,0,0,1,-1.00764961,0.02677363559,-16.76029588,stoploss
1595,0,0,0,0,3,-1.005984627,0.1231123329,-14.19810078,stoploss
1596,0.4789915966,20,0.814681662,0.2583333333,240,0.3332788615,10.14186091,-0.2638457654,time_exit
1597,0.5,1,0.1264514567,0.1176470588,17,-1.013172027,7.539668107,-5.392627748,stoploss
1598,0,1,0.8521504004,0.7857142857,14,-1.003763176,0.3842621285,-9.345639646,stoploss
1599,0,1,0.8606283863,0.7857142857,14,-1.005052613,0.296419953,-8.495126381,stoploss
1600,0,0,0,0,13,-1.004200406,0.3426330963,-7.827156057,stoploss
1601,0.5,1,1.10149846,0.7857142857,14,-1.005940666,0.4722829353,-9.121397361,stoploss
1602,1,1,0.8969046105,0.7857142857,14,-1.007007067,0.5715764872,-8.033102119,stoploss
1603,1,1,0.8442218738,0.7857142857,14,-1.001908565,0.5789313528,-9.370417467,stoploss
1604,0.5714285714,4,0.1699662054,0.5,14,-1.022561886,0.5851049018,-9.970849341,stoploss
1605,0.6,2,0.2525013498,0.5,10,-1.010619216,0.5462996494,-11.28822623,stoploss
1606,0,0,0,0,3,-1.044302089,5.140746272,-6.457881462,stoploss
1607,0,0,0,0,3,-1.016232501,2.177474013,-8.944107847,stoploss
1608,0.4,5,0.4097462531,0.6666666667,15,-1.027636844,7.727501918,-1.226835556,stoploss
1609,0,0,0,0,6,-1.024165126,3.762652275,-8.254522765,stoploss
1610,0,1,0.9260140975,0.5,10,-1.018797295,5.030749664,-3.730768335,stoploss
1611,0.5128205128,31,0.369222561,0.9875,240,2.518940123,2.722649122,-0.6865385015,time_exit
1612,0.5479452055,22,0.4289505961,0.9541666667,240,1.863092648,2.343326494,-0.5583513548,time_exit
1613,0.5751072961,45,0.467571302,0.9916666667,240,5.059257011,5.476682984,-0.8985500665,time_exit
1614,0.4936708861,14,0.4150990378,0.1875,240,0.6980916731,2.287901559,-0.5510909219,time_exit
1615,0.5034013605,10,0.5115564007,0.6685714286,175,-1.002581445,1.681811581,-1.005042684,stoploss
1616,0.4748858447,11,0.6564511172,0.1875,240,0.4757666892,2.293302356,-0.8649331496,time_exit
1617,0.4621212121,10,0.3670620852,0.2948717949,156,-1.002190481,1.526139633,-1.209145693,stoploss
1618,0,1,0,0.3333333333,3,-1.006801655,3.083297393,-1.104373907,stoploss
1619,0.5529953917,19,0.3748296596,0.9541666667,240,1.645259372,2.469932709,-0.694360524,time_exit
1620,0.5068493151,34,0.9611836022,0.9916666667,240,5.401851844,5.945721566,-0.9780043152,time_exit
1621,0.5404255319,31,0.5120937145,0.9916666667,240,3.258315537,3.532492421,-0.8288920627,time_exit
1622,0.5367965368,26,0.4110533215,0.9541666667,240,2.292621527,2.776707132,-0.6449540113,time_exit
1623,0,0,0,0,1,-1.009648866,7.077882099,-1.093830583,stoploss
1624,0.5102040816,6,0.6262588683,0.3285714286,140,-1.000991439,1.439899678,-1.804088212,stoploss
1625,0.5753424658,13,0.4836212186,0.776,125,-1.005478716,1.351250634,-2.481360362,stoploss
1626,0.5423728814,34,0.4168356,0.8875,240,3.398153599,5.850279077,-0.4691544722,time_exit
1627,0.45,7,0.7876926143,0.4117647059,34,-1.016179632,1.962844839,-5.735253791,stoploss
1628,0.55,30,0.6247133085,0.85,240,4.184807913,9.105389279,-0.0663275858,time_exit
1629,1,2,0,0.125,16,-1.015893084,0.790870137,-4.028518411,stoploss
1630,0.4545454545,7,1.023327562,0.375,88,-1.013627849,5.511845427,-2.900254022,stoploss
1631,0.5,12,0.524394359,0.3366336634,101,-1.021730628,4.123100686,-2.638555696,stoploss
1632,0.55,16,0.655669653,0.5675675676,148,-1.017774177,4.911597671,-1.068425549,stoploss
1633,0.5550847458,27,0.593409674,1,240,6.599372641,6.863224347,-0.592383014,time_exit
1634,0.5111111111,14,0.723266368,0.7857142857,98,-1.015263738,9.563319106,-1.87743981,stoploss
1635,0.7142857143,6,0.126404073,0.6666666667,15,-1.007900255,4.98506063,-4.270526495,stoploss
1636,0,1,0,0.1666666667,6,-1.009290314,7.167899492,-2.995703959,stoploss
1637,0,2,0.549767494,0.9,10,-1.012935706,0.3212366926,-6.293220843,stoploss
1638,0,1,0,0.2,5,-1.002072987,7.190501239,-2.69557422,stoploss
1639,0,0,0,0,2,-1.007680165,5.661988037,-4.424628179,stoploss
1640,0.5256410256,18,0.568812594,0.2333333333,240,2.380342775,3.108764446,-0.4683179908,time_exit
1641,0.4428571429,18,0.7392947435,0.7179487179,78,-1.014317328,4.447482638,-7.727452275,stoploss
1642,0.5378151261,40,0.662648398,0.7833333333,240,6.587996832,8.228720961,-0.3422010039,time_exit
1643,0.5333333333,33,0.7086664565,1,240,6.391257978,6.801822883,-0.1601006686,time_exit
1644,0.5208333333,29,0.718694536,0.7541666667,240,4.37336299,6.209236162,-0.1394694348,time_exit
1645,0,0,0,0,6,-1.006200114,0.868901715,-11.84487526,stoploss
1646,0,1,0,0.07692307692,13,-1.018569068,3.119603491,-3.954283116,stoploss
1647,0.375,5,0,0.3333333333,15,-1.012624562,3.912562286,-2.354480881,stoploss
1648,0.4444444444,5,0,0.4166666667,12,-1.008634922,8.676177259,-1.298116536,stoploss
1649,0.4615384615,5,0.8318148119,0.6315789474,19,-1.006520385,1.247256476,-12.02824711,stoploss
1650,0,1,0,1,1,-1.002199109,8.270850615,-2.804597576,stoploss
1651,0,0,0,0,1,-1.013743984,13.56742626,-1.364883293,stoploss
1652,0.4852320675,22,0.538784432,0.9375,240,3.035801437,4.971314186,-0.7021507957,time_exit
1653,0.4572864322,9,1.350779538,0.6767241379,232,-1.005374454,1.738635996,-1.303305191,stoploss
1654,0.5105485232,43,0.6025584666,0.9125,240,6.048180608,8.478185924,-0.3643595727,time_exit
1655,0.5458333333,25,0.251035204,0.4416666667,240,2.285967827,5.607026013,-0.3456032593,time_exit
1656,0.3333333333,2,0.4809377452,0.1515151515,33,-1.011316182,1.892631479,-3.428803218,stoploss
1657,0.4948979592,19,0.6369617266,0.5369458128,203,-1.019567135,4.262545817,-1.220371296,stoploss
1658,0.5857740586,45,0.605896372,0.8875,240,9.355468938,12.54580824,-0.316352973,time_exit
1659,1,3,0.248398361,0.8333333333,6,-1.02131777,1.298530238,-4.205161807,stoploss
1660,0.5714285714,4,0.4187774998,0.7272727273,11,-1.010522048,0.955401934,-4.152000035,stoploss
1661,0.4838709677,15,0.3890028831,0.6281407035,199,-1.004073329,2.210799108,-4.402249905,stoploss
1662,0,0,0,0,4,-1.02032544,3.416028891,-2.668052712,stoploss
1663,0.5833333333,4,0.8808718044,0.6666666667,21,-1.014031586,2.10161981,-8.579535469,stoploss
1664,0.6470588235,8,0.264970246,0.6363636364,22,-1.017094855,2.323679162,-5.879408916,stoploss
1665,0.3333333333,4,0.6971357317,0.76,25,-1.013989346,4.077894296,-3.314309172,stoploss
1666,0.5529411765,18,0.8347032215,0.4413407821,179,-1.007255134,3.89310516,-4.621520661,stoploss
1667,0.75,5,0.2717390544,0.6363636364,11,-1.007595191,0.6135226476,-9.786825508,stoploss
1668,0.4074074074,1,0,0.02325581395,43,-1.023185856,0.7678609859,-4.510330871,stoploss
1669,0.4913043478,32,0.66874505,0.5875,240,1.067826104,7.931803638,-0.8490625413,time_exit
1670,0,1,0.3308041153,0.5,4,-1.018165544,0.1979088204,-5.421936814,stoploss
1671,0,0,0,0,5,-1.010908026,0.1047170519,-7.757788263,stoploss
1672,0.375,5,0.9415776541,0.5333333333,30,-1.020089319,0.481270211,-4.079878685,stoploss
1673,0.625,2,0.7082964696,0.4117647059,17,-1.016807035,0.9291889279,-4.864436093,stoploss
1674,0.4,3,0.4172434296,0.7058823529,17,-1.013538872,0.4615524664,-7.494381248,stoploss
1675,0.5,1,0,0.07142857143,14,-1.014848845,1.808589271,-5.399039892,stoploss
1676,0.652173913,4,0.528015062,0.4634146341,41,-1.012571787,3.677247753,-3.545243987,stoploss
1677,0,0,0,0,3,-1.020604878,0.3773946125,-6.040482734,stoploss
1678,0,1,0,0.2,5,-1.014571729,4.318088899,-3.381855339,stoploss
1679,0,0,0,0,6,-1.010264723,3.418152607,-14.34861573,stoploss
1680,0,1,0,0.09090909091,11,-1.027281268,5.017934493,-3.148258284,stoploss
1681,0.5744680851,15,0.465303348,0.7647058824,51,-1.015481442,3.177135987,-8.607681905,stoploss
1682,0.4705882353,12,0.3851038896,0.5,54,-1.01424113,4.78739319,-4.116873321,stoploss
1683,0.5833333333,8,0.6378833679,0.76,25,-1.021441458,4.027930991,-7.52595167,stoploss
1684,0,0,0,0,3,-1.023277055,1.810709835,-5.917272329,stoploss
1685,0,0,0,0,1,-1.012945107,1.100334065,-11.56256926,stoploss
1686,0,0,0,0,12,-1.028282154,1.164486966,-5.635526681,stoploss
1687,0,0,0,0,1,-1.0279184,1.992059935,-5.69371129,stoploss
1688,0,0,0,0,1,-1.016279886,0.7592346918,-11.96867632,stoploss
1689,0.4102564103,7,0.363847972,0.2040816327,49,-1.013927195,4.589010787,-3.4121628,stoploss
1690,0.56,10,0.6171700182,0.9642857143,28,-1.008213289,2.413533701,-11.80249659,stoploss
1691,0.6666666667,3,0.6062646252,0.3125,16,-1.021518652,0.6726917679,-5.092435734,stoploss
1692,0,1,0,0.1428571429,7,-1.0164843,2.719909526,-3.690128335,stoploss
1693,0.3333333333,6,0.3400155863,0.5555555556,18,-1.018154336,5.798041087,-2.254919828,stoploss
1694,0.5,2,0,0.3333333333,6,-1.018758078,2.139408147,-5.012355866,stoploss
1695,0.75,4,0,0.8,5,-1.006010752,1.173432287,-6.488272437,stoploss
1696,0.5408163265,12,0.4089298338,0.552,125,-1.017935519,2.74174301,-2.516951171,stoploss
1697,0.4285714286,2,0,0.1,20,-1.01784592,0.8356545967,-4.479325893,stoploss
1698,0,1,0,0.08333333333,12,-1.009726359,0.5213328434,-4.123976224,stoploss
1699,0,0,0,0,9,-1.013817256,0.1723520842,-4.302984314,stoploss
1700,0.6,3,0.2676300651,0.1851851852,27,-1.014522562,1.190850057,-4.45427713,stoploss
1701,0,0,0,0,9,-1.007773453,0.09950020389,-6.408435007,stoploss
1702,0.5833333333,4,0.1545390615,0.1612903226,31,-1.019605702,0.7807682435,-4.704215163,stoploss
1703,0,0,0,0,3,-1.011824406,0.00537472995,-8.301807881,stoploss
1704,0.4375,6,0.544536698,0.5769230769,26,-1.0116354,1.924495082,-3.602319695,stoploss
1705,1,2,0,0.4,5,-1.022094981,0.8328847131,-4.71199483,stoploss
1706,0.5,3,0.37628204,0.3333333333,21,-1.011103404,3.032463129,-4.061378609,stoploss
1707,0.6451612903,12,0.7762617359,0.5584415584,77,-1.017791282,1.422366196,-4.501194409,stoploss
1708,0,0,0,0,12,-1.016493609,4.81495584,-4.245926314,stoploss
1709,0,1,0,0.3333333333,3,-1.006079658,1.842136256,-7.751563453,stoploss
1710,0.4166666667,3,0.5738105595,0.7058823529,17,-1.012680896,2.412540529,-4.124461535,stoploss
1711,0.59375,11,0.6417990104,0.6170212766,47,-1.018262573,2.267168049,-4.831755151,stoploss
1712,0.4426229508,7,0.5685542312,0.4027777778,72,-1.010548316,1.643427629,-7.200280487,stoploss
1713,0.8333333333,8,0.9733247118,0.5217391304,23,-1.009326282,1.185285668,-5.661901067,stoploss
1714,0,0,0,0,1,-1.014411292,5.335780687,-4.71489421,stoploss
1715,0.5555555556,3,0.8673038922,0.4736842105,19,-1.005224722,0.9456747259,-5.818101412,stoploss
1716,0.5,3,0,0.12,25,-1.005477031,0.7923437623,-4.507596196,stoploss
1717,0.6,2,0.0037777669,0.3333333333,9,-1.003148139,0.7580718849,-4.744245559,stoploss
1718,0,0,0,0,3,-1.006960709,2.410725613,-8.60730361,stoploss
1719,0,1,0.5098020008,0.5,6,-1.014305668,1.249795211,-8.84220358,stoploss
1720,1,1,0,0.2,5,-1.008976594,2.384183427,-1.529611656,stoploss
1721,0.45,6,0.3904892971,0.2903225806,31,-1.009641711,3.702417043,-2.45622589,stoploss
1722,0.5567010309,7,0.8791233744,0.5283018868,106,-1.004083519,1.768163867,-3.518243577,stoploss
1723,0,0,0,0,3,-1.015156358,2.921986247,-2.062062367,stoploss
1724,0.5,1,0,0.1111111111,9,-1.00854741,1.627893104,-4.427558428,stoploss
1725,0.55,20,0.527846207,0.4208333333,240,3.409176493,4.900181985,-0.06401662925,time_exit
1726,0.5136612022,25,0.3883911195,0.5,194,-1.014327999,5.369929393,-2.654773555,stoploss
1727,1,2,0.159657939,0.6,5,-1.021287725,7.927016673,-1.515863432,stoploss
1728,0.5517241379,26,0.5778894137,0.575,240,4.327450956,6.208951372,-0.451766858,time_exit
1729,0,0,0,0,3,-1.003268513,2.070276044,-3.642430728,stoploss
1730,0,0,0,0,3,-1.006045867,3.29318354,-3.287137674,stoploss
1731,0.5102040816,10,0.7272827135,0.4571428571,105,-1.005325911,2.838710478,-5.591614614,stoploss
1732,0,1,0,1,1,-1.017828701,5.178768508,-1.913301139,stoploss
1733,0.4545454545,8,0.3267325474,0.6060606061,33,-1.022217813,0.8717224365,-4.651364545,stoploss
1734,0.5333333333,3,0.3650122163,0.3928571429,28,-1.010088277,0.6924226715,-6.424398429,stoploss
1735,0,0,0,0,3,-1.004165931,0.5072021409,-3.303583554,stoploss
1736,0,0,0,0,3,-1.005892281,1.983734591,-2.641705965,stoploss
1737,0,0,0,0,3,-1.02259614,1.752814846,-1.838895379,stoploss
1738,0.5450643777,22,0.572872494,0.3208333333,240,3.592946864,7.791907605,-0.5776069775,time_exit
1739,0,0,0,0,10,-1.023585668,0.5998963492,-6.248151206,stoploss
1740,0.5394736842,31,0.456752187,0.8541666667,240,4.837873627,6.554607312,-0.6808595677,time_exit
1741,0.5,2,0.7081298225,0.35,20,-1.012251381,5.047568977,-1.700491685,stoploss
1742,0.5,29,0.4469322837,0.4291666667,240,5.646279082,7.088698587,-0.4521171129,time_exit
1743,0.6,3,0.7793978143,0.65,20,-1.016982292,2.982626727,-2.601865869,stoploss
1744,0,0,0,0,1,-1.009341762,7.304220281,-2.598047941,stoploss
1745,0,0,0,0,0,-1.010057637,0.7422536034,-6.990057648,stoploss
1746,0.4285714286,3,0,0.2307692308,13,-1.016448488,1.425824159,-3.536424827,stoploss
1747,0.5020920502,15,1.045511829,0.6833333333,240,2.086621502,2.976957365,-0.3620772543,time_exit
1748,0.4652173913,18,0.511078353,0.5108225108,231,-1.006322619,4.322563722,-1.53428883,stoploss
1749,0,1,0,0.25,4,-1.018721211,0.1473277888,-5.288335048,stoploss
1750,0.5284974093,15,1.832040451,0.1708333333,240,1.796838337,4.7476938,-0.9672928697,time_exit
1751,0.5714285714,8,0.2991331182,0.6842105263,38,-1.003923057,2.146402719,-2.322940297,stoploss
1752,0.510460251,25,0.7379963016,0.5708333333,240,3.70665939,7.76042721,-0.3700405184,time_exit
1753,0,1,0,0.1666666667,6,-1.008930351,0.3268508294,-5.786867144,stoploss
1754,0.5714285714,3,0.3294077024,0.3,20,-1.018300428,2.680402675,-2.070388411,stoploss
1755,0.4,7,0.316527392,0.4411764706,34,-1.01130455,4.083203361,-1.186977721,stoploss
1756,0.5242290749,19,0.536334871,0.5021459227,233,-1.002535862,5.313476749,-1.408248849,stoploss
1757,0.515625,7,0.2410431963,0.1773049645,141,-1.008390744,3.282306558,-4.312842501,stoploss
1758,0.5,3,0,0.2727272727,11,-1.01289289,5.695434351,-2.401300844,stoploss
1759,0.5224719101,13,0.3170079693,0.309178744,207,-1.003782911,3.048269948,-4.054524362,stoploss
1760,0.5,8,0.5832424672,0.5565217391,115,-1.006658019,3.364297018,-4.630652239,stoploss
1761,0.5714285714,5,0,0.3333333333,15,-1.025184379,0.958487819,-3.628031946,stoploss
1762,0.6666666667,2,0.1862559124,0.4166666667,12,-1.008098083,1.133731641,-4.941180402,stoploss
